股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
9914,美利達,2026-07-16,81.6,84.2,3.19%,13074,2541,5.14
8383,千附,2026-07-16,89.8,87.1,-3.01%,18383,4601,3.99
2527,宏璟,2026-07-16,45.85,49.55,8.07%,5300,1575,3.36
2836,高雄銀,2026-07-16,12.6,12.7,0.79%,14457,3570,4.05
3033,威健,2026-07-16,56.0,54.2,-3.21%,61211,11628,5.26
6505,台塑化,2026-07-16,74.5,80.0,7.38%,101601,23414,4.34
6141,柏承,2026-07-16,39.6,43.75,10.48%,7322,1778,4.12
4513,福裕,2026-07-16,22.05,21.6,-2.04%,9774,1971,4.96
4939,亞電,2026-07-16,60.3,66.8,10.78%,31705,7133,4.44
4534,慶騰,2026-07-15,35.5,42.35,19.3%,5968,1944,3.07
8421,旭源,2026-07-15,16.85,16.5,-2.08%,5318,682,7.79
8383,千附,2026-07-15,85.6,87.1,1.75%,16494,3809,4.33
8039,台虹,2026-07-15,186.0,199.5,7.26%,47034,11879,3.96
6505,台塑化,2026-07-15,66.6,80.0,20.12%,58608,18671,3.14
5388,中磊,2026-07-15,86.5,86.6,0.12%,13182,4329,3.05
4513,福裕,2026-07-15,21.45,21.6,0.7%,7517,1570,4.79
1810,和成,2026-07-15,29.2,28.9,-1.03%,65263,14274,4.57
3033,威健,2026-07-15,51.4,54.2,5.45%,37719,8839,4.27
4541,晟田,2026-07-14,68.3,71.3,4.39%,36787,6837,5.38
6753,龍德造船,2026-07-14,159.5,146.0,-8.46%,12709,4136,3.07
8383,千附,2026-07-14,83.0,87.1,4.94%,9826,3050,3.22
1810,和成,2026-07-14,27.5,28.9,5.09%,48839,11154,4.38
2208,台船,2026-07-14,22.1,20.75,-6.11%,40511,10402,3.89
8039,台虹,2026-07-14,173.0,199.5,15.32%,48874,10098,4.84
2630,亞航,2026-07-14,57.5,56.9,-1.04%,41250,9524,4.33
7402,邑錡,2026-07-14,143.5,127.5,-11.15%,7831,2555,3.06
6829,千附精密,2026-07-14,229.5,231.5,0.87%,7913,1807,4.38
6505,台塑化,2026-07-14,64.8,80.0,23.46%,49751,16071,3.1
4564,元翎,2026-07-14,21.7,20.0,-7.83%,18791,3780,4.97
2634,漢翔,2026-07-14,66.0,64.5,-2.27%,139359,32299,4.31
6488,環球晶,2026-07-14,1495.0,1370.0,-8.36%,24971,7462,3.35
6477,安集,2026-07-14,40.7,41.0,0.74%,15427,3825,4.03
3532,台勝科,2026-07-14,459.0,471.0,2.61%,19185,4943,3.88
6023,元大期,2026-07-14,105.0,106.0,0.95%,13243,1107,11.96
5488,松普,2026-07-14,18.55,16.4,-11.59%,10257,2799,3.66
1709,和益,2026-07-14,28.3,27.2,-3.89%,16896,4129,4.09
1514,亞力,2026-07-14,120.0,106.5,-11.25%,20000,6647,3.01
