排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
78,6517,保勝光學,光電業,上櫃,4,136,816
79,3026,禾伸堂,電子零組件業,上市,3,973,789
80,4908,前鼎,通信網路業,上櫃,4,246,788
81,5386,青雲,電腦及週邊設備業,上櫃,4,45,739
82,1442,名軒,建材營造業,上市,5,212,721
83,2536,宏普,建材營造業,上市,5,103,717
84,2543,皇昌,建材營造業,上市,4,185,700
85,6261,久元,半導體業,上櫃,5,86,692
86,2540,愛山林,建材營造業,上市,4,153,671
87,3005,神基,電腦及週邊設備業,上市,4,703,652
88,5258,虹堡,電腦及週邊設備業,上市,4,10,635
89,2106,建大,橡膠工業,上市,5,164,629
90,5450,南良,其他業,上櫃,3,594,616
91,2347,聯強,電子通路業,上市,3,352,601
92,9934,成霖,居家生活,上市,4,96,593
93,9940,信義,其他業,上市,4,164,590
94,1702,南僑,食品工業,上市,5,229,570
95,5210,寶碩,資訊服務業,上櫃,5,72,553
96,6811,宏碁資訊,數位雲端,上櫃,4,449,551
97,4105,東洋,生技醫療業,上櫃,5,114,545
98,3339,泰谷,光電業,上櫃,4,16,543
99,4971,IET-KY,半導體業,上櫃,5,121,516
100,2534,宏盛,建材營造業,上市,5,67,509
101,1219,福壽,食品工業,上市,4,84,498
102,2207,和泰車,汽車工業,上市,5,138,489
103,6525,捷敏-KY,半導體業,上市,4,115,486
104,6937,天虹,半導體業,上市,3,61,482
105,1476,儒鴻,紡織纖維,上市,4,130,472
106,3712,永崴投控,電腦及週邊設備業,上市,3,162,469
107,6592,和潤企業,其他業,上市,4,79,469
108,1809,中釉,玻璃陶瓷,上市,4,491,463
109,8462,柏文,運動休閒,上市,5,11,451
110,1342,八貫,其他業,上市,4,154,445
111,2015,豐興,鋼鐵工業,上市,5,57,437
112,8040,九暘,半導體業,上櫃,4,169,436
113,1733,五鼎,生技醫療業,上市,5,43,418
114,6706,惠特,光電業,上市,3,106,412
115,4551,智伸科,汽車工業,上市,4,164,407
116,6830,汎銓,其他電子業,上市,4,64,404
117,6405,悅城,光電業,上市,3,216,377
118,5512,力麒,建材營造業,上櫃,3,53,377
119,6530,創威,通信網路業,上櫃,4,109,375
120,6469,大樹,生技醫療業,上櫃,5,104,370
121,4104,佳醫,生技醫療業,上市,5,22,368
122,9917,中保科,其他業,上市,3,447,364
123,1506,正道,電機機械,上市,4,155,353
124,1217,愛之味,食品工業,上市,4,191,352
125,6291,沛亨,半導體業,上櫃,4,160,332
126,6174,安碁,電子零組件業,上櫃,5,11,324
127,6214,精誠,資訊服務業,上市,3,288,323
128,9802,鈺齊-KY,運動休閒,上市,5,12,319
129,6426,統新,通信網路業,上市,5,126,316
130,1532,勤美,電機機械,上市,4,123,314
131,6205,詮欣,電子零組件業,上市,5,64,313
132,3577,泓格,電腦及週邊設備業,上櫃,3,38,312
133,2442,新美齊,建材營造業,上市,3,115,305
134,2608,嘉里大榮,航運業,上市,5,172,301
135,3653,健策,電子零組件業,上市,4,81,285
136,6719,力智,半導體業,上市,4,67,281
137,8074,鉅橡,電子零組件業,上櫃,5,84,274
138,4577,達航科技,其他電子業,上櫃,4,77,266
139,4744,皇將,生技醫療業,上櫃,5,43,264
140,1201,味全,食品工業,上市,5,133,260
141,9942,茂順,其他業,上市,5,1,258
142,8930,青鋼,鋼鐵工業,上櫃,5,53,258
143,6670,復盛應用,運動休閒,上市,4,47,240
144,1598,岱宇,運動休閒,上市,5,80,236
145,2233,宇隆,汽車工業,上市,4,174,230
146,2849,安泰銀,金融保險業,上市,4,20,230
147,3705,永信,生技醫療業,上市,5,25,226
148,6693,廣閎科,半導體業,上櫃,4,133,223
149,2458,義隆,半導體業,上市,3,291,221
150,3138,耀登,通信網路業,上市,5,54,220
151,8436,大江,生技醫療業,上櫃,4,175,217
152,4736,泰博,生技醫療業,上市,4,54,214
153,2107,厚生,橡膠工業,上市,5,7,211
154,8024,佑華,半導體業,上櫃,4,22,197
155,6435,大中,半導體業,上櫃,3,290,187
156,4923,力士,半導體業,上櫃,4,113,185
157,8341,日友,綠能環保,上市,4,88,181
158,2029,盛餘,鋼鐵工業,上市,5,13,181
159,5468,凱鈺,半導體業,上櫃,4,73,179
160,5278,尚凡*,數位雲端,上櫃,5,71,173
161,6491,晶碩,生技醫療業,上市,5,17,171
162,6576,逸達,生技醫療業,上櫃,5,6,163
163,1615,大山,電器電纜,上市,5,2,162
164,6870,騰雲,數位雲端,上櫃,3,7,156
165,6683,雍智科技,半導體業,上櫃,3,300,152
166,8404,百和興業-KY,其他業,上市,5,74,149
167,2524,京城,建材營造業,上市,4,34,142
168,4760,勤凱,其他電子業,上櫃,4,66,137
169,4741,泓瀚,化學工業,上櫃,4,37,134
170,5288,豐祥-KY,電機機械,上市,5,41,131
171,3388,崇越電,電子零組件業,上櫃,4,19,128
172,3276,宇環,電子零組件業,上櫃,5,14,126
173,1231,聯華食,食品工業,上市,3,45,124
174,9904,寶成,運動休閒,上市,4,3209,122
175,6166,凌華,電腦及週邊設備業,上市,4,39,117
176,3288,點晶,電子零組件業,上櫃,4,35,110
177,3491,昇達科,通信網路業,上櫃,3,19,110
178,3703,欣陸,建材營造業,上市,3,213,103
179,2546,根基,建材營造業,上市,3,58,99
180,9911,櫻花,居家生活,上市,4,65,98
181,6585,鼎基,其他業,上市,4,70,97
182,2908,特力,貿易百貨業,上市,5,24,96
183,3625,西勝,電腦及週邊設備業,上櫃,3,36,94
184,1467,南緯,紡織纖維,上市,3,49,92
185,6136,富爾特,通信網路業,上市,4,18,87
186,5213,亞昕,建材營造業,上櫃,3,23,85
187,3691,碩禾,光電業,上櫃,3,1,80
188,8938,明安,運動休閒,上櫃,4,18,74
189,6508,惠光,農業科技業,上櫃,5,13,70
190,8464,億豐,居家生活,上市,3,66,66
191,4119,旭富,生技醫療業,上市,3,2,61
192,2597,潤弘,建材營造業,上市,3,45,54
193,8171,天宇,綠能環保,上櫃,3,36,53
194,5403,中菲,資訊服務業,上櫃,5,9,50
195,2762,世界健身-KY,運動休閒,上市,3,1,48
196,3548,兆利,電子零組件業,上櫃,5,15,48
197,2230,泰茂,電機機械,上櫃,4,38,46
198,3313,斐成,其他業,上櫃,3,25,45
199,2395,研華,電腦及週邊設備業,上市,3,64,44
200,1456,怡華,建材營造業,上市,4,9,41
201,1419,新紡,紡織纖維,上市,4,22,38
202,1203,味王,食品工業,上市,4,3,37
203,9905,大華,其他業,上市,4,6,35
204,9924,福興,居家生活,上市,5,8,34
205,6199,天品,其他業,上櫃,3,31,34
206,4130,健亞,生技醫療業,上櫃,4,2,33
207,6642,富致,電子零組件業,上櫃,3,38,32
208,1321,大洋,塑膠工業,上市,3,16,32
209,2070,精湛,電機機械,上櫃,3,38,32
210,1451,年興,紡織纖維,上市,3,32,31
211,6715,嘉基,電子零組件業,上市,3,42,29
212,8354,冠好,其他業,上櫃,5,2,28
213,3609,三一東林,電子零組件業,上櫃,4,12,25
214,1777,生泰,生技醫療業,上櫃,4,8,24
215,9937,全國,油電燃氣業,上市,3,3,23
216,2227,裕日車,汽車工業,上市,4,12,21
217,3266,昇陽,建材營造業,上市,3,21,17
218,1903,士紙,造紙工業,上市,3,27,17
219,5538,東明-KY,鋼鐵工業,上市,3,3,17
220,4116,明基醫,生技醫療業,上櫃,4,3,17
221,1742,台蠟,化學工業,上櫃,3,1,17
222,3581,博磊,半導體業,上櫃,3,57,16
223,3152,璟德,通信網路業,上櫃,4,8,14
224,8426,紅木-KY,其他業,上櫃,3,13,12
225,8928,鉅明,運動休閒,上櫃,4,3,11
226,6449,鈺邦,電子零組件業,上市,3,481,11
227,4540,全球傳動,電機機械,上市,3,88,8
228,2477,美隆電,其他電子業,上市,3,14,6
229,5530,龍巖,其他業,上櫃,3,70,6
230,6657,華安,生技醫療業,上市,3,6,3
231,6582,申豐,橡膠工業,上市,3,6,3
232,1103,嘉泥,水泥工業,上市,4,4,3
233,8210,勤誠,電腦及週邊設備業,上市,4,60,2
234,1732,毛寶,化學工業,上市,3,59,2
235,6568,宏觀,半導體業,上櫃,4,14,1
236,6805,富世達,電子零組件業,上市,3,26,-3
237,3546,宇峻,文化創意業,上櫃,3,56,-5
238,3040,遠見,其他業,上市,4,27,-14
239,2616,山隆,油電燃氣業,上市,3,8,-16
240,3268,海德威,半導體業,上櫃,4,8,-18
241,9931,欣高,油電燃氣業,上市,3,5,-21
242,4440,宜新實業,紡織纖維,上市,3,5,-25
243,4766,南寶,化學工業,上市,3,25,-31
244,8431,匯鑽科,其他電子業,上櫃,3,14,-40
245,7402,邑錡,光電業,上櫃,3,123,-44
246,6111,大宇資,文化創意業,上櫃,3,3,-56
247,3081,聯亞,通信網路業,上櫃,3,472,-80
248,2528,皇普,建材營造業,上市,4,40,-116
249,1477,聚陽,紡織纖維,上市,3,111,-135
250,4768,晶呈科技,化學工業,上櫃,3,43,-148
251,6573,虹揚-KY,半導體業,上市,3,54,-179
252,6138,茂達,半導體業,上櫃,3,1,-250
253,3675,德微,半導體業,上櫃,3,62,-258
254,1522,堤維西,汽車工業,上市,3,72,-316
255,8027,鈦昇,電機機械,上櫃,4,42,-366
256,2548,華固,建材營造業,上市,3,249,-401
257,2834,臺企銀,金融保險業,上市,3,7343,-440
258,8476,台境*,綠能環保,上市,4,208,-448
259,3406,玉晶光,光電業,上市,3,300,-658
260,1904,正隆,造紙工業,上市,4,31,-772
261,3045,台灣大,通信網路業,上市,3,861,-840
262,8105,凌巨,光電業,上市,3,297,-925
263,2316,楠梓電,電子零組件業,上市,3,40,-1045
264,2504,國產,建材營造業,上市,3,1053,-1534
265,2481,強茂,半導體業,上市,3,3143,-1664
266,8042,金山電,電子零組件業,上櫃,3,598,-1680
267,2889,國票金,金融保險業,上市,3,174,-1732
268,4541,晟田,其他業,上櫃,4,946,-1832
269,6213,聯茂,電子零組件業,上市,3,1407,-2297
270,8064,東捷,光電業,上櫃,3,32,-3002
271,3034,聯詠,半導體業,上市,3,756,-3063
272,2399,映泰,電腦及週邊設備業,上市,3,669,-3113
273,2501,國建,建材營造業,上市,3,381,-3885
274,8096,擎亞,電子通路業,上櫃,3,363,-4555
275,2609,陽明,航運業,上市,3,3801,-11915
