股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
8182,加高,2026-05-22,38.5,41.35,7.4%,5579,1637,3.41
3663,鑫科,2026-05-22,84.5,86.9,2.84%,16885,5523,3.06
6742,澤米,2026-05-22,61.0,61.5,0.82%,10296,2519,4.09
6411,晶焱,2026-05-22,95.8,94.9,-0.94%,7152,1158,6.18
6151,晉倫,2026-05-22,48.5,49.8,2.68%,5272,1186,4.44
3479,安勤,2026-05-22,117.5,125.5,6.81%,6005,1232,4.87
3490,單井,2026-05-22,42.6,43.5,2.11%,13143,3790,3.47
6284,佳邦,2026-05-22,96.1,102.5,6.66%,11337,2820,4.02
3704,合勤控,2026-05-22,41.45,44.0,6.15%,13709,4278,3.2
2495,普安,2026-05-22,41.4,44.2,6.76%,24118,7861,3.07
4128,中天,2026-05-22,16.05,15.75,-1.87%,5699,1641,3.47
4743,合一,2026-05-22,53.0,53.0,0.0%,9729,2758,3.53
4916,事欣科,2026-05-22,100.0,98.3,-1.7%,50432,11927,4.23
5328,華容,2026-05-22,35.3,35.5,0.57%,56818,16339,3.48
6168,宏齊,2026-05-22,29.3,30.8,5.12%,24535,5962,4.12
6120,達運,2026-05-22,13.4,14.7,9.7%,13984,3835,3.65
2515,中工,2026-05-22,13.95,13.35,-4.3%,21266,7047,3.02
6155,鈞寶,2026-05-22,59.2,61.2,3.38%,23088,6788,3.4
2241,艾姆勒,2026-05-22,38.5,37.85,-1.69%,5313,1747,3.04
2352,佳世達,2026-05-22,28.2,28.75,1.95%,31150,7715,4.04
2061,風青,2026-05-22,24.7,26.65,7.89%,7123,1918,3.71
2401,凌陽,2026-05-22,30.45,30.75,0.99%,57498,13485,4.26
2331,精英,2026-05-22,19.7,20.85,5.84%,8000,2329,3.43
2324,仁寶,2026-05-22,30.95,31.5,1.78%,199926,62528,3.2
6834,天二科技,2026-05-22,73.2,70.5,-3.69%,12289,3982,3.09
4908,前鼎,2026-05-21,252.5,267.0,5.74%,6427,1558,4.12
6175,立敦,2026-05-21,83.0,88.3,6.39%,26403,8386,3.15
3704,合勤控,2026-05-21,39.25,44.0,12.1%,12325,3812,3.23
4764,雙鍵,2026-05-21,362.0,320.0,-11.6%,6095,1093,5.57
2484,希華,2026-05-21,45.0,49.3,9.56%,38956,11148,3.49
