股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
1802,台玻,38.0,9.98,4858.51,286.14,0.0,-4150.0
4939,亞電,40.3,9.95,617.0,1142.0,0.0,0.0
4989,榮科,66.5,9.91,3684.71,5777.78,0.0,0.0
3535,晶彩科,97.7,9.89,281.0,-3342.39,0.0,0.0
8104,錸寶,37.1,8.16,794.76,847.11,0.0,0.0
1326,台化,34.45,7.99,17698.15,9448.7,0.0,-32.0
1795,美時,318.5,6.7,1624.24,1471.82,0.04,-1.86
1319,東陽,105.0,6.49,1449.37,2141.17,88.94,-723.49
2481,強茂,87.4,5.55,462.0,2654.35,-11.0,1450.0
