股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1503,士電,2026-01-15,205.5,197.0,-4.14%,18639,2513,7.42
2484,希華,2026-01-15,27.8,27.0,-2.88%,17343,1419,12.21
8476,台境*,2026-01-15,24.95,24.75,-0.8%,38028,2650,14.35
8104,錸寶,2026-01-15,33.95,37.1,9.28%,11701,1669,7.01
6834,天二科技,2026-01-15,35.5,34.2,-3.66%,5792,1004,5.77
6449,鈺邦,2026-01-15,191.0,184.5,-3.4%,5589,1060,5.27
6284,佳邦,2026-01-15,97.4,93.3,-4.21%,22800,3276,6.96
6173,信昌電,2026-01-15,77.1,74.2,-3.76%,59529,11603,5.13
5381,合正,2026-01-15,27.5,29.0,5.45%,19976,3009,6.64
4533,協易機,2026-01-15,26.75,27.6,3.18%,14844,1717,8.64
3645,達邁,2026-01-15,55.3,60.0,8.5%,9412,1609,5.85
3501,維熹,2026-01-15,55.0,57.6,4.73%,5187,418,12.39
3221,台嘉碩,2026-01-15,28.2,27.8,-1.42%,12245,1420,8.62
4510,高鋒,2026-01-15,45.0,46.1,2.44%,14198,1798,7.89
1514,亞力,2026-01-15,110.5,104.0,-5.88%,21596,3221,6.7
2331,精英,2026-01-15,29.8,28.95,-2.85%,56146,9774,5.74
2030,彰源,2026-01-15,16.8,16.95,0.89%,6373,1268,5.02
2312,金寶,2026-01-15,31.95,33.3,4.23%,386143,56501,6.83
2032,新鋼,2026-01-15,17.0,17.2,1.18%,5636,990,5.69
2375,凱美,2026-01-14,98.3,98.2,-0.1%,26100,4382,5.96
2305,全友,2026-01-14,13.9,15.9,14.39%,12227,2007,6.09
9955,佳龍,2026-01-14,38.5,36.85,-4.29%,19093,2773,6.88
8476,台境*,2026-01-14,22.7,24.75,9.03%,7092,774,9.16
1513,中興電,2026-01-14,148.5,151.0,1.68%,27327,3617,7.56
1589,永冠-KY,2026-01-14,16.5,17.75,7.58%,6034,1137,5.3
6592,和潤企業,2026-01-14,60.4,62.5,3.48%,6698,1052,6.36
6284,佳邦,2026-01-14,85.5,93.3,9.12%,11994,2171,5.52
5425,台半,2026-01-14,67.9,64.8,-4.57%,48433,6077,7.97
4533,協易機,2026-01-14,23.0,27.6,20.0%,6122,1000,6.12
4510,高鋒,2026-01-14,41.2,46.1,11.89%,7573,1126,6.72
1503,士電,2026-01-14,182.5,197.0,7.95%,8561,1651,5.18
2332,友訊,2026-01-14,15.6,16.65,6.73%,17451,3351,5.21
2371,大同,2026-01-14,39.0,37.9,-2.82%,213977,38684,5.53
2478,大毅,2026-01-14,75.0,70.6,-5.87%,25284,3213,7.87
2305,全友,2026-01-13,13.25,15.9,20.0%,9635,1427,6.75
2419,仲琦,2026-01-13,29.3,33.4,13.99%,29004,4623,6.27
5425,台半,2026-01-13,61.1,64.8,6.06%,38652,3741,10.33
6163,華電網,2026-01-13,68.1,72.0,5.73%,71397,13419,5.32
5302,太欣,2026-01-13,13.3,11.65,-12.41%,5044,996,5.06
5291,邑昇,2026-01-13,42.35,40.25,-4.96%,7886,1096,7.2
6517,保勝光學,2026-01-13,75.9,82.1,8.17%,6667,1042,6.39
2312,金寶,2026-01-13,26.1,33.3,27.59%,213224,36449,5.85
2478,大毅,2026-01-13,65.5,70.6,7.79%,10206,2004,5.09
9955,佳龍,2026-01-13,35.25,36.85,4.54%,12063,1850,6.52
