排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2618,長榮航,航運業,上市,8355,163630
2,2610,華航,航運業,上市,19969,106279
3,2408,南亞科,半導體業,上市,5411,81393
4,2890,永豐金,金融保險業,上市,25682,69791
5,2892,第一金,金融保險業,上市,4907,68648
6,5880,合庫金,金融保險業,上市,7462,59166
7,1802,台玻,玻璃陶瓷,上市,23521,56812
8,1301,台塑,塑膠工業,上市,32937,54856
9,2883,凱基金,金融保險業,上市,6718,42738
10,1326,台化,塑膠工業,上市,3243,38601
11,1402,遠東新,紡織纖維,上市,9104,34893
12,2886,兆豐金,金融保險業,上市,7198,30039
13,2880,華南金,金融保險業,上市,8164,27595
14,2882,國泰金,金融保險業,上市,3023,18541
15,2867,三商壽,金融保險業,上市,4985,17952
16,2891,中信金,金融保險業,上市,6017,17250
17,2332,友訊,通信網路業,上市,6853,15633
18,1102,亞泥,水泥工業,上市,4178,14072
19,2885,元大金,金融保險業,上市,617,11667
20,8261,富鼎,半導體業,上市,2181,8647
21,2881,富邦金,金融保險業,上市,2889,7917
22,2633,台灣高鐵,航運業,上市,16,6529
23,2903,遠百,貿易百貨業,上市,965,6480
24,2515,中工,建材營造業,上市,630,5774
25,3715,定穎投控,電子零組件業,上市,1613,5761
26,6488,環球晶,半導體業,上櫃,992,5729
27,2915,潤泰全,貿易百貨業,上市,1563,5477
28,6962,ITH-KY,半導體業,上市,1692,5249
29,1909,榮成,造紙工業,上市,1724,5099
30,2393,億光,光電業,上市,173,4807
31,6919,康霈*,生技醫療業,上市,3033,4739
32,2241,艾姆勒,汽車工業,上市,2547,4591
33,8358,金居,電子零組件業,上櫃,2069,4474
34,1304,台聚,塑膠工業,上市,2107,4453
35,4551,智伸科,汽車工業,上市,782,3933
36,3550,聯穎,電子零組件業,上市,279,3639
37,2493,揚博,電子零組件業,上市,60,3632
38,1434,福懋,紡織纖維,上市,898,3617
39,2458,義隆,半導體業,上市,2844,3552
40,5469,瀚宇博,電子零組件業,上市,358,3478
41,1904,正隆,造紙工業,上市,807,3477
42,4306,炎洲,塑膠工業,上市,426,3439
43,1718,中纖,化學工業,上市,52,3322
44,2034,允強,鋼鐵工業,上市,165,3207
45,6127,九豪,電子零組件業,上櫃,647,2961
46,2547,日勝生,建材營造業,上市,626,2952
47,1313,聯成,塑膠工業,上市,1395,2947
48,6179,亞通,其他業,上櫃,1072,2719
49,2023,燁輝,鋼鐵工業,上市,809,2396
50,4541,晟田,其他業,上櫃,434,2108
51,5534,長虹,建材營造業,上市,6,2011
52,8476,台境*,綠能環保,上市,1532,1972
53,6446,藥華藥,生技醫療業,上市,813,1937
54,2379,瑞昱,半導體業,上市,828,1865
55,1308,亞聚,塑膠工業,上市,467,1801
56,3033,威健,電子通路業,上市,1510,1795
57,6177,達麗,建材營造業,上市,870,1737
58,8121,越峰,電子零組件業,上櫃,448,1729
59,2010,春源,鋼鐵工業,上市,47,1614
60,6411,晶焱,半導體業,上櫃,1338,1556
61,2347,聯強,電子通路業,上市,785,1530
62,4722,國精化,化學工業,上市,442,1483
63,8996,高力,電機機械,上市,104,1466
64,3360,尚立,電子通路業,上櫃,101,1455
65,2838,聯邦銀,金融保險業,上市,130,1451
66,4716,大立,化學工業,上櫃,519,1159
67,9939,宏全,其他業,上市,160,1105
68,2383,台光電,電子零組件業,上市,765,1048
69,3652,精聯,電腦及週邊設備業,上市,576,941
70,1305,華夏,塑膠工業,上市,74,932
71,3008,大立光,光電業,上市,86,859
72,3305,昇貿,其他電子業,上市,364,852
73,5512,力麒,建材營造業,上櫃,207,848
74,6432,今展科,電子零組件業,上櫃,22,819
75,1342,八貫,其他業,上市,20,756
76,2061,風青,電器電纜,上櫃,130,732
77,1709,和益,化學工業,上市,139,730
78,3293,鈊象,文化創意業,上櫃,1078,702
79,7712,博盛半導體,半導體業,上櫃,491,686
80,2836,高雄銀,金融保險業,上市,423,645
81,1460,宏遠,紡織纖維,上市,106,636
82,2206,三陽工業,汽車工業,上市,3,633
83,3583,辛耘,半導體業,上市,185,621
84,2107,厚生,橡膠工業,上市,36,619
85,6199,天品,其他業,上櫃,551,589
86,1725,元禎,化學工業,上市,408,569
87,3022,威強電,電腦及週邊設備業,上市,135,565
88,3093,港建*,其他電子業,上櫃,154,546
89,1736,喬山,運動休閒,上市,89,539
90,3530,晶相光,半導體業,上市,27,504
91,4164,承業醫,生技醫療業,上市,194,496
92,3114,好德,電子零組件業,上櫃,259,494
93,5285,界霖,半導體業,上市,29,463
94,6642,富致,電子零組件業,上櫃,272,455
95,3296,勝德,電子零組件業,上市,314,423
96,2511,太子,建材營造業,上市,185,414
97,8048,德勝,通信網路業,上櫃,46,394
98,2462,良得電,電子零組件業,上市,169,343
99,6526,達發,半導體業,上市,159,334
100,5269,祥碩,半導體業,上市,33,308
101,5701,劍湖山,觀光餐旅,上櫃,83,287
102,2466,冠西電,光電業,上市,57,278
103,1734,杏輝,生技醫療業,上市,132,277
104,8942,森鉅,其他業,上櫃,82,261
105,2070,精湛,電機機械,上櫃,89,258
106,2705,六福,觀光餐旅,上市,87,251
107,6625,必應,其他業,上市,49,242
108,5489,彩富,其他電子業,上櫃,140,241
109,6414,樺漢,電腦及週邊設備業,上市,409,223
110,5288,豐祥-KY,電機機械,上市,15,213
111,4542,科嶠,電子零組件業,上櫃,76,210
112,6101,寬魚國際,文化創意業,上櫃,105,209
113,3625,西勝,電腦及週邊設備業,上櫃,36,202
114,4303,信立,塑膠工業,上櫃,4,196
115,2228,劍麟,汽車工業,上市,49,195
116,6570,維田,電腦及週邊設備業,上櫃,30,192
117,2545,皇翔,建材營造業,上市,11,183
118,6167,久正,光電業,上櫃,51,177
119,2704,國賓,觀光餐旅,上市,8,176
120,2516,新建,建材營造業,上市,12,160
121,2102,泰豐,橡膠工業,上市,40,156
