股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
1714,和桐,8.97,9.93,546.0,-348.0,0.0,0.0
6603,富強鑫,30.45,9.93,247.0,858.0,0.0,0.0
2337,旺宏,63.3,9.9,4616.76,1729.36,16439.0,22085.0
6116,彩晶,11.65,9.9,-871.0,6578.17,0.0,0.0
6015,宏遠證,12.35,9.78,27.0,138.0,0.0,0.0
6016,康和證,15.15,9.78,-336.1,9.9,0.0,0.0
8033,雷虎,158.5,9.69,84.0,170.19,0.0,0.0
5314,世紀,102.5,9.62,284.31,933.86,0.0,0.0
6005,群益證,27.1,7.33,7342.92,21234.92,-2478.26,-9212.83
2855,統一證,26.8,6.77,2120.0,6926.07,-54.0,-160.0
