股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3294,英濟,2026-09-24,34.0,33.65,-1.03%,7952,689,11.54
2034,允強,2026-09-24,22.1,22.8,3.17%,8643,1991,4.34
3042,晶技,2026-09-24,196.0,203.0,3.57%,41859,13424,3.12
6933,AMAX-KY,2026-09-24,367.5,385.0,4.76%,6076,1735,3.5
8040,九暘,2026-09-24,92.3,94.5,2.38%,10571,2709,3.9
6693,廣閎科,2026-09-24,201.5,209.5,3.97%,7653,1760,4.35
6533,晶心科,2026-09-24,251.0,276.0,9.96%,6688,2106,3.18
2342,茂矽,2026-09-24,47.2,48.2,2.12%,43473,5014,8.67
3317,尼克森,2026-09-24,64.1,68.3,6.55%,16229,1901,8.54
3518,柏騰,2026-09-24,32.85,34.0,3.5%,7183,1401,5.12
3576,聯合再生,2026-09-24,18.3,18.25,-0.27%,48864,12097,4.04
3016,嘉晶,2026-09-24,147.5,160.0,8.47%,49083,15369,3.19
3707,漢磊,2026-09-24,69.3,72.8,5.05%,33614,8728,3.85
3691,碩禾,2026-09-24,126.5,121.0,-4.35%,5436,792,6.86
1727,中華化,2026-09-24,114.0,115.5,1.32%,47932,8833,5.43
1809,中釉,2026-09-24,42.35,45.35,7.08%,7084,1850,3.83
1708,東鹼,2026-09-24,50.1,52.3,4.39%,7343,2426,3.03
4566,時碩工業,2026-09-24,67.0,74.3,10.9%,7828,1208,6.48
3031,佰鴻,2026-09-24,28.3,30.45,7.6%,7189,2053,3.5
6205,詮欣,2026-09-24,74.0,73.6,-0.54%,11480,1359,8.44
2030,彰源,2026-09-24,28.1,30.4,8.19%,17985,5026,3.58
3317,尼克森,2026-09-23,63.4,68.3,7.73%,9460,1140,8.29
6456,GIS-KY,2026-09-23,76.5,81.3,6.27%,26940,6044,4.46
6278,台表科,2026-09-23,212.5,212.0,-0.24%,19014,5308,3.58
