股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
4931,新盛力,BBU_電池模組,1.26,0.84,1313
6121,新普,BBU_電池模組,-0.13,0.67,168
3323,加百裕,BBU_電池模組,-0.36,0.0,102
3211,順達,BBU_電池模組,-0.39,-2.32,1233
6781,AES-KY,BBU_電池模組,-0.99,-0.5,143
6558,興能高,BBU_電池模組,-1.21,1.66,147
3625,西勝,BBU_電池模組,-2.13,0.88,55
5309,系統電,BBU_電源供應器與整合,4.47,3.26,1826
2301,光寶科,BBU_電源供應器與整合,1.23,-0.52,9401
3305,昇貿,BBU_電源供應器與整合,0.98,0.49,355
2308,台達電,BBU_電源供應器與整合,0.53,1.87,8983
3625,西勝,BBU_電源供應器與整合,-2.13,0.88,55
3265,台星科,CPO_先進封裝測試,1.67,1.1,1086
3363,上詮,CPO_先進封裝測試,1.4,-1.36,1642
6451,訊芯-KY,CPO_先進封裝測試,-0.96,-5.07,992
6257,矽格,CPO_先進封裝測試,-1.62,-2.99,11563
6515,穎崴,CPO_先進封裝測試,-2.42,0.95,445
4977,眾達-KY,CPO_光通訊,1.2,-3.16,962
6442,光聖,CPO_光通訊,0.99,0.33,895
3081,聯亞,CPO_光通訊,0.75,-6.09,1931
2455,全新,CPO_光通訊,0.36,-3.15,1640
3163,波若威,CPO_光通訊,-1.51,-2.1,832
4979,華星光,CPO_光通訊,-4.58,-8.9,8886
6533,晶心科,IC設計,9.96,4.74,6688
6643,M31,IC設計,8.08,7.74,3185
2454,聯發科,IC設計,1.93,5.49,7817
3443,創意,IC設計,1.67,11.95,1471
3443,創意,IC設計,1.67,11.95,1471
3035,智原,IC設計,1.23,8.12,4855
3035,智原,IC設計,1.23,8.12,4855
6531,愛普*,IC設計,0.61,4.75,3109
3661,世芯-KY,IC設計,0.27,2.86,1136
3661,世芯-KY,IC設計,0.27,2.86,1136
8054,安國,IC設計,0.12,-0.35,364
2388,威盛,IC設計,-0.99,0.57,2490
3529,力旺,IC設計,-2.27,14.13,1603
6213,聯茂,PCB,9.98,9.78,16800
3189,景碩,PCB,6.18,16.32,44137
8358,金居,PCB,2.82,3.97,3226
8046,南電,PCB,2.48,16.98,13910
6274,台燿,PCB,2.4,4.18,10538
3037,欣興,PCB,2.16,16.18,16628
2316,楠梓電,PCB,0.94,2.88,602
2383,台光電,PCB,0.6,3.17,2346
5469,瀚宇博,PCB,0.55,-0.68,491
4958,臻鼎-KY,PCB,0.53,1.17,20619
2367,燿華,PCB,0.0,-0.24,1869
2313,華通,PCB,-0.67,0.23,7002
3715,定穎投控,PCB,-1.99,3.8,3124
2368,金像電,PCB,-3.07,5.74,15757
1815,富喬,PCB,-3.33,-4.13,28870
3037,欣興,TPU_伺服器主板與印刷電路板,2.16,16.18,16628
2383,台光電,TPU_伺服器主板與印刷電路板,0.6,3.17,2346
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.55,-0.68,491
3715,定穎投控,TPU_伺服器主板與印刷電路板,-1.99,3.8,3124
2368,金像電,TPU_伺服器主板與印刷電路板,-3.07,5.74,15757
6442,光聖,TPU_光通訊與連接器,0.99,0.33,895
3081,聯亞,TPU_光通訊與連接器,0.75,-6.09,1931
2345,智邦,TPU_光通訊與連接器,0.26,2.99,2611
6805,富世達,TPU_光通訊與連接器,-2.69,4.76,1046
3324,雙鴻,TPU_散熱,7.21,12.5,6451
3017,奇鋐,TPU_散熱,2.45,4.1,2261
6805,富世達,TPU_散熱,-2.69,4.76,1046
6831,未知,TPU_散熱,-3.4,-3.02,1166
6443,元晶,低軌衛星,1.99,0.71,15942
6190,萬泰科,低軌衛星,0.73,-2.28,1030
2345,智邦,低軌衛星,0.26,2.99,2611
2367,燿華,低軌衛星,0.0,-0.24,1869
2485,兆赫,低軌衛星,-0.25,-4.28,1008
3491,昇達科,低軌衛星,-0.64,2.3,895
2313,華通,低軌衛星,-0.67,0.23,7002
6209,今國光,光學元件或組裝,2.44,1.01,5832
3362,先進光,光學元件或組裝,1.76,-0.86,1002
6668,中揚光,光學元件或組裝,1.28,-5.47,2272
4977,眾達-KY,光學元件或組裝,1.2,-3.16,962
6442,光聖,光學元件或組裝,0.99,0.33,895
3008,大立光,光學元件或組裝,0.89,-2.42,1200
3081,聯亞,光學元件或組裝,0.75,-6.09,1931
3504,揚明光,光學元件或組裝,0.64,0.13,1077
2374,佳能,光學元件或組裝,0.3,-1.49,953
3019,亞光,光學元件或組裝,0.0,-0.74,6264
4976,佳凌,光學元件或組裝,-0.14,-4.22,528
3406,玉晶光,光學元件或組裝,-0.44,-5.36,2920
6451,訊芯-KY,光學元件或組裝,-0.96,-5.07,992
3450,聯鈞,光學元件或組裝,-1.35,-5.87,5014
4979,華星光,光學元件或組裝,-4.58,-8.9,8886
1303,南亞,化學,4.62,-0.63,67158
1326,台化,化學,2.45,-1.18,18734
4770,上品,化學,2.36,9.32,4524
1304,台聚,化學,2.04,1.21,2215
1440,南紡,化學,1.89,0.75,5143
1301,台塑,化學,1.58,-1.69,16415
1402,遠東新,化學,0.9,1.08,5471
1409,新纖,化學,0.83,-0.61,4672
4755,三福化,化學,0.43,0.0,79
1717,長興,化學,0.42,-0.42,4319
4749,新應材,化學,0.28,-0.95,459
6505,台塑化,化學,-0.11,-1.47,10807
1723,中碳,化學,-0.25,-0.25,217
1725,元禎,化學,-0.29,-1.31,40
1773,勝一,化學,-0.3,1.86,385
4763,材料-KY,化學,-0.65,-7.15,7023
4720,德淵,化學,-0.78,-2.56,180
1727,中華化,化學,-0.86,12.14,47932
1722,台肥,化學,-1.08,-2.13,5078
1710,東聯,化學,-1.8,-3.53,3365
6196,帆宣,半導體設備,2.91,5.61,1521
3680,家登,半導體設備,2.65,-1.09,1421
3138,耀登,半導體設備,2.37,-3.02,1133
3583,辛耘,半導體設備,1.01,-0.57,299
6187,萬潤,半導體設備,-0.83,-3.24,1100
2460,建通,半導體設備,-1.95,0.17,264
6640,均華,半導體設備,-3.81,-9.01,331
1303,南亞,塑膠,4.62,-0.63,67158
1326,台化,塑膠,2.45,-1.18,18734
1304,台聚,塑膠,2.04,1.21,2215
1301,台塑,塑膠,1.58,-1.69,16415
1323,永裕,塑膠,0.71,0.0,16
1308,亞聚,塑膠,0.7,0.35,1063
1305,華夏,塑膠,0.41,0.83,702
1315,達新,塑膠,0.29,-0.15,18
1307,三芳,塑膠,0.16,-0.49,208
1312,國喬,塑膠,0.0,0.0,7756
1313,聯成,塑膠,0.0,-1.22,1402
6505,台塑化,塑膠,-0.11,-1.47,10807
1321,大洋,塑膠,-0.15,-0.46,56
1325,恆大,塑膠,-0.19,0.59,182
1309,台達化,塑膠,-0.36,0.0,859
1337,再生-KY,塑膠,-0.45,0.45,259
4306,炎洲,塑膠,-0.68,-1.02,755
1314,中石化,塑膠,-1.66,-3.49,42262
1583,程泰,工業自動化與機器人,1.19,-1.16,5
5443,均豪,工業自動化與機器人,0.94,-1.83,900
4576,大銀微系統,工業自動化與機器人,0.67,-3.64,810
2049,上銀,工業自動化與機器人,0.62,-2.54,1357
1597,直得,工業自動化與機器人,0.0,-3.26,467
6215,和椿,工業自動化與機器人,-0.51,-1.43,367
1590,亞德客-KY,工業自動化與機器人,-1.63,-2.42,1242
6944,未知,廠務系統與水處理,3.97,6.74,469
6624,萬年清,廠務系統與水處理,3.02,2.35,1
8473,山林水,廠務系統與水處理,1.42,1.81,270
8936,國統,廠務系統與水處理,0.19,-0.57,561
6803,崑鼎,廠務系統與水處理,0.0,-0.19,25
1535,中宇,廠務系統與水處理,-0.33,-0.76,33
6894,衛司特,廠務系統與水處理,-1.48,-0.94,47
5443,均豪,機器人,0.94,-1.83,900
4576,大銀微系統,機器人,0.67,-3.64,810
4540,全球傳動,機器人,0.67,-0.66,1301
2049,上銀,機器人,0.62,-2.54,1357
2308,台達電,機器人,0.53,1.87,8983
6188,廣明,機器人,0.49,-1.12,317
2464,盟立,機器人,0.26,1.56,13517
1597,直得,機器人,0.0,-3.26,467
6125,廣運,機器人,0.0,-2.21,296
1504,東元,機器人,-0.15,-0.87,4146
4583,台灣精銳,機器人,-0.35,-1.15,20
2359,所羅門,機器人,-0.39,-3.41,878
6215,和椿,機器人,-0.51,-1.43,367
1590,亞德客-KY,機器人,-1.63,-2.42,1242
2404,漢唐,無塵室與機電工程,2.8,13.72,2827
6139,亞翔,無塵室與機電工程,2.31,4.87,3399
5536,聖暉*,無塵室與機電工程,1.01,4.28,749
8222,寶一,無塵室與機電工程,-0.14,-1.68,95
2426,鼎元,無塵室與機電工程,-0.92,-2.91,28496
1809,中釉,玻璃,9.94,16.28,7084
6274,台燿,玻璃,2.4,4.18,10538
5475,德宏,玻璃,2.26,1.12,2840
3037,欣興,玻璃,2.16,16.18,16628
1802,台玻,玻璃,1.39,-2.83,8054
1810,和成,玻璃,0.42,0.21,835
2464,盟立,玻璃,0.26,1.56,13517
3149,正達,玻璃,0.16,-2.76,2594
8240,華宏,玻璃,0.0,1.76,1171
1806,冠軍,玻璃,-0.13,-0.5,65
6405,悅城,玻璃,-0.24,-0.36,538
1817,凱撒衛,玻璃,-0.37,-0.86,18
5340,建榮,玻璃,-0.85,-0.85,762
3044,健鼎,玻璃,-0.92,2.67,1426
1815,富喬,玻璃,-3.33,-4.13,28870
1440,南紡,紡織,1.89,0.75,5143
1402,遠東新,紡織,0.9,1.08,5471
4438,廣越,紡織,0.88,1.24,46
1409,新纖,紡織,0.83,-0.61,4672
1419,新紡,紡織,0.46,-0.15,22
4420,光明,紡織,0.28,-0.14,28
1417,嘉裕,紡織,0.25,1.0,392
1474,弘裕,紡織,0.2,-0.5,66
1451,年興,紡織,0.0,0.0,69
1467,南緯,紡織,-0.25,-0.49,24
4426,利勤,紡織,-0.26,2.24,29
1464,得力,紡織,-0.3,0.2,137
1446,宏和,紡織,-0.37,-1.81,38
1447,力鵬,紡織,-0.47,-1.54,717
1460,宏遠,紡織,-0.48,-1.42,267
1455,集盛,紡織,-0.51,-0.92,207
1477,聚陽,紡織,-0.78,-0.26,781
1410,南染,紡織,-1.23,-1.84,441
1476,儒鴻,紡織,-1.6,-0.9,1332
4439,冠星-KY,紡織,-2.13,1.15,16
3324,雙鴻,網通設備組件,7.21,12.5,6451
6285,啟碁,網通設備組件,3.48,1.71,5064
3017,奇鋐,網通設備組件,2.45,4.1,2261
3380,明泰,網通設備組件,1.94,-4.68,1565
2454,聯發科,網通設備組件,1.93,5.49,7817
3363,上詮,網通設備組件,1.4,-1.36,1642
5388,中磊,網通設備組件,1.1,0.69,1360
3596,智易,網通設備組件,0.99,-0.97,1094
6442,光聖,網通設備組件,0.99,0.33,895
3081,聯亞,網通設備組件,0.75,-6.09,1931
4968,立積,網通設備組件,0.54,0.0,207
3006,晶豪科,網通設備組件,0.36,-3.51,6499
2345,智邦,網通設備組件,0.26,2.99,2611
3558,神準,網通設備組件,-0.41,-1.61,59
3491,昇達科,網通設備組件,-0.64,2.3,895
3047,訊舟,網通設備組件,-1.02,-4.28,534
3450,聯鈞,網通設備組件,-1.35,-5.87,5014
2332,友訊,網通設備組件,-1.47,-2.19,7152
2379,瑞昱,網通設備組件,-1.58,1.22,2829
4979,華星光,網通設備組件,-4.58,-8.9,8886
2615,萬海,航運,1.76,-1.28,6307
2636,台驊控股,航運,1.55,1.99,1009
2603,長榮,航運,0.0,0.41,4944
2606,裕民,航運,0.0,-0.78,2953
2637,慧洋-KY,航運,0.0,-1.95,1912
5607,遠雄港,航運,0.0,-0.76,426
2642,宅配通,航運,0.0,0.49,15
2645,長榮航太,航運,0.0,-1.71,869
2617,台航,航運,-0.15,-1.5,575
2612,中航,航運,-0.32,-1.74,244
2608,嘉里大榮,航運,-0.35,-0.52,92
2609,陽明,航運,-0.5,-2.45,12099
2610,華航,航運,-0.73,0.25,25331
6757,台灣虎航,航運,-1.29,-1.48,485
2618,長榮航,航運,-1.98,0.12,20371
3026,禾伸堂,被動元件,5.47,2.4,13190
8042,金山電,被動元件,2.24,0.44,3606
2492,華新科,被動元件,1.8,0.97,15596
6173,信昌電,被動元件,1.32,-0.49,11579
2327,國巨,被動元件,1.22,4.13,35926
8043,蜜望實,被動元件,1.14,0.38,1174
2472,立隆電,被動元件,0.92,2.58,2041
5328,華容,被動元件,0.57,0.38,2496
2308,台達電,被動元件,0.53,1.87,8983
2478,大毅,被動元件,0.42,0.0,1175
6175,立敦,被動元件,0.29,-2.38,329
2428,興勤,被動元件,0.2,-1.35,496
3357,臺慶科,被動元件,0.0,-1.44,812
3090,日電貿,被動元件,0.0,0.3,1725
6224,聚鼎,被動元件,0.0,-7.85,842
6642,富致,被動元件,-0.25,-1.01,49
6284,佳邦,被動元件,-0.27,-1.98,389
2375,凱美,被動元件,-0.42,-0.84,1160
6449,鈺邦,被動元件,-0.48,-2.78,447
8150,南茂,記憶體封裝與測試,4.67,8.74,83883
6239,力成,記憶體封裝與測試,0.17,-1.88,5364
2329,華泰,記憶體封裝與測試,0.11,0.91,2017
8110,華東,記憶體封裝與測試,-1.41,-5.95,6592
6485,點序,記憶體控制IC,3.39,-2.37,486
3006,晶豪科,記憶體控制IC,0.36,-3.51,6499
8054,安國,記憶體控制IC,0.12,-0.35,364
3014,聯陽,記憶體控制IC,-1.75,0.72,2408
3259,鑫創,記憶體控制IC,-3.86,-2.45,35
4967,十銓,記憶體模組,0.18,-1.45,1081
2451,創見,記憶體模組,0.0,-0.52,1295
5289,宜鼎,記憶體模組,0.0,0.77,978
8271,宇瞻,記憶體模組,-0.25,-1.96,977
4973,廣穎,記憶體模組,-0.74,-3.25,495
3260,威剛,記憶體模組,-1.31,-2.83,4449
8299,群聯,記憶體模組,-4.06,-1.16,4315
2344,華邦電,記憶體製造,-0.58,-1.44,51225
6770,力積電,記憶體製造,-1.5,-0.96,95567
2337,旺宏,記憶體製造,-1.68,-2.5,18598
2408,南亞科,記憶體製造,-2.33,-2.52,40244
2454,聯發科,軍工_無人機相關,1.93,5.49,7817
8033,雷虎,軍工_無人機相關,0.0,-1.46,1182
3019,亞光,軍工_無人機相關,0.0,-0.74,6264
2352,佳世達,軍工_無人機相關,0.0,-2.03,2247
7402,邑錡,軍工_無人機相關,-0.2,-1.19,89
8249,菱光,軍工_無人機相關,-0.51,0.0,66
6928,攸泰科技,軍工_無人機相關,-1.3,-3.81,31
4916,事欣科,軍工_無人機相關,-1.91,-2.38,2855
6829,千附精密,軍工_航太製造與維修,1.21,-3.68,398
2634,漢翔,軍工_航太製造與維修,0.96,-0.94,3731
2630,亞航,軍工_航太製造與維修,0.0,-1.8,443
2645,長榮航太,軍工_航太製造與維修,0.0,-1.71,869
4541,晟田,軍工_航太製造與維修,0.0,-2.31,362
8222,寶一,軍工_航太製造與維修,-0.14,-1.68,95
6231,系微,軟體設計,4.44,5.15,632
3029,零壹,軟體設計,1.27,-0.83,2034
4953,緯軟,軟體設計,0.43,-2.08,133
5203,訊連,軟體設計,0.34,-0.51,67
6752,叡揚,軟體設計,0.31,-0.1,7
6690,安碁資訊,軟體設計,0.28,-0.83,110
6214,精誠,軟體設計,0.26,-0.52,2488
6183,關貿,軟體設計,0.11,-0.33,18
2480,敦陽科,軟體設計,0.0,-2.13,89
5403,中菲,軟體設計,0.0,0.0,14
2453,凌群,軟體設計,-0.19,-2.37,262
2471,資通,軟體設計,-0.77,-3.38,432
6516,勤崴國際,軟體設計,-0.87,-2.23,36
6112,邁達特,軟體設計,-1.04,-2.65,2136
6811,宏碁資訊,軟體設計,-1.61,-4.68,286
1904,正隆,造紙,0.2,1.43,1260
1909,榮成,造紙,0.0,-0.49,1046
1905,華紙,造紙,0.0,-0.76,966
1906,寶隆,造紙,0.0,-1.38,30
6790,永豐實,造紙,-0.13,-0.4,51
1907,永豐餘,造紙,-0.7,-2.25,898
1903,士紙,造紙,-0.84,0.0,39
1303,南亞,金融,4.62,-0.63,67158
1326,台化,金融,2.45,-1.18,18734
1304,台聚,金融,2.04,1.21,2215
6887,寶綠特-KY,金融,1.7,0.13,10
1301,台塑,金融,1.58,-1.69,16415
1323,永裕,金融,0.71,0.0,16
1308,亞聚,金融,0.7,0.35,1063
1305,華夏,金融,0.41,0.83,702
1315,達新,金融,0.29,-0.15,18
1307,三芳,金融,0.16,-0.49,208
1312,國喬,金融,0.0,0.0,7756
1313,聯成,金融,0.0,-1.22,1402
6505,台塑化,金融,-0.11,-1.47,10807
1321,大洋,金融,-0.15,-0.46,56
1325,恆大,金融,-0.19,0.59,182
1309,台達化,金融,-0.36,0.0,859
1337,再生-KY,金融,-0.45,0.45,259
4306,炎洲,金融,-0.68,-1.02,755
1314,中石化,金融,-1.66,-3.49,42262
2492,華新科,銀,1.8,0.97,15596
2327,國巨,銀,1.22,4.13,35926
4763,材料-KY,銀,-0.65,-7.15,7023
1785,光洋科,銀,-0.73,-1.64,2647
6213,聯茂,銅,9.98,9.78,16800
1303,南亞,銅,4.62,-0.63,67158
8358,金居,銅,2.82,3.97,3226
6274,台燿,銅,2.4,4.18,10538
2383,台光電,銅,0.6,3.17,2346
1605,華新,銅,0.0,-1.21,6282
1609,大亞,銅,0.0,-0.26,1730
1615,大山,銅,-0.58,-0.7,67
4989,榮科,銅,-0.83,-2.46,1972
2351,順德,銅,-2.88,-7.19,5399
2028,威致,鋼鐵,3.8,2.82,214
2069,運錩,鋼鐵,3.21,6.2,1991
2006,東和鋼鐵,鋼鐵,2.33,2.69,1650
2027,大成鋼,鋼鐵,2.15,2.04,10270
2010,春源,鋼鐵,2.05,2.52,1464
