排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2409,友達,光電業,上市,-74600,348783
2,8150,南茂,半導體業,上市,12233,64251
3,2449,京元電子,半導體業,上市,2230,45901
4,6770,力積電,半導體業,上市,-42551,41067
5,3711,日月光投控,半導體業,上市,380,26697
6,3016,嘉晶,半導體業,上市,7918,23157
7,3189,景碩,半導體業,上市,7068,22458
8,6257,矽格,半導體業,上市,-3095,21043
9,6182,合晶,半導體業,上櫃,17996,20734
10,3037,欣興,電子零組件業,上市,2017,19493
11,2303,聯電,半導體業,上市,-49597,15950
12,1101,台泥,水泥工業,上市,-15323,15015
13,2408,南亞科,半導體業,上市,-20210,14441
14,6213,聯茂,電子零組件業,上市,5342,14120
15,2327,國巨,電子零組件業,上市,1954,12705
16,2855,統一證,金融保險業,上市,488,12154
17,3576,聯合再生,光電業,上市,42,11306
18,6456,GIS-KY,光電業,上市,-179,11082
19,3105,穩懋,半導體業,上櫃,2490,11036
20,6168,宏齊,光電業,上市,1715,9880
21,2412,中華電,通信網路業,上市,901,9406
22,2308,台達電,電子零組件業,上市,324,8602
23,2618,長榮航,航運業,上市,-7330,8591
24,2330,台積電,半導體業,上市,-4904,8459
25,3605,宏致,電子零組件業,上市,567,8100
26,6505,台塑化,油電燃氣業,上市,475,8061
27,2030,彰源,鋼鐵工業,上市,5277,7787
28,3702,大聯大,電子通路業,上市,3119,7617
29,6239,力成,半導體業,上市,-729,7244
30,2454,聯發科,半導體業,上市,359,6917
31,2892,第一金,金融保險業,上市,1056,6369
32,5347,世界,半導體業,上櫃,-1017,6279
33,3035,智原,半導體業,上市,942,6205
34,1312,國喬,塑膠工業,上市,699,6037
35,2885,元大金,金融保險業,上市,-1722,5822
36,1102,亞泥,水泥工業,上市,-586,5804
37,6672,騰輝電子-KY,電子零組件業,上市,3712,5773
38,3042,晶技,電子零組件業,上市,-1108,5747
39,2376,技嘉,電腦及週邊設備業,上市,-77,5663
40,2481,強茂,半導體業,上市,33,5487
41,1569,濱川,電腦及週邊設備業,上櫃,690,4798
42,8046,南電,電子零組件業,上市,471,4557
43,2441,超豐,半導體業,上市,-239,4530
44,6526,達發,半導體業,上市,-242,4214
45,2404,漢唐,其他電子業,上市,528,4030
46,2034,允強,鋼鐵工業,上市,2338,3947
47,6533,晶心科,半導體業,上市,2760,3933
48,6116,彩晶,光電業,上市,-5934,3820
49,3293,鈊象,文化創意業,上櫃,2751,3515
50,9945,潤泰新,其他業,上市,221,3508
