排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,8150,南茂,半導體業,上市,12233,64251
2,3711,日月光投控,半導體業,上市,380,26697
3,3016,嘉晶,半導體業,上市,7918,23157
4,3037,欣興,電子零組件業,上市,2017,19493
5,2855,統一證,金融保險業,上市,488,12154
6,3576,聯合再生,光電業,上市,42,11306
7,2412,中華電,通信網路業,上市,901,9406
8,2308,台達電,電子零組件業,上市,324,8602
9,3702,大聯大,電子通路業,上市,3119,7617
10,2892,第一金,金融保險業,上市,1056,6369
11,1312,國喬,塑膠工業,上市,699,6037
12,1569,濱川,電腦及週邊設備業,上櫃,690,4798
13,8046,南電,電子零組件業,上市,471,4557
14,2404,漢唐,其他電子業,上市,528,4030
15,3293,鈊象,文化創意業,上櫃,2751,3515
16,8358,金居,電子零組件業,上櫃,761,3090
17,2347,聯強,電子通路業,上市,176,3004
18,5608,四維航,航運業,上市,177,2691
19,2603,長榮,航運業,上市,177,2393
20,2006,東和鋼鐵,鋼鐵工業,上市,611,2310
21,4915,致伸,電子零組件業,上市,143,2084
22,2340,台亞,半導體業,上市,137,1995
23,1708,東鹼,化學工業,上市,1571,1956
24,5876,上海商銀,金融保險業,上市,85,1795
25,2915,潤泰全,貿易百貨業,上市,362,1758
26,4770,上品,化學工業,上市,192,1710
27,6122,擎邦,電機機械,上櫃,885,1656
28,1513,中興電,電機機械,上市,360,1642
29,8021,尖點,其他電子業,上市,199,1583
30,3324,雙鴻,其他電子業,上櫃,562,1481
31,1609,大亞,電器電纜,上市,8,1466
32,6214,精誠,資訊服務業,上市,438,1440
33,8050,廣積,電腦及週邊設備業,上櫃,842,1417
34,1313,聯成,塑膠工業,上市,91,1385
35,2367,燿華,電子零組件業,上市,331,1312
36,2014,中鴻,鋼鐵工業,上市,492,1252
37,2395,研華,電腦及週邊設備業,上市,477,1248
38,3691,碩禾,光電業,上櫃,72,1241
39,2031,新光鋼,鋼鐵工業,上市,360,1106
40,6199,天品,其他業,上櫃,18,953
41,5309,系統電,電子零組件業,上櫃,632,951
42,1904,正隆,造紙工業,上市,311,941
43,3518,柏騰,其他電子業,上市,458,906
44,5230,雷笛克光學,光電業,上櫃,477,890
45,3580,友威科,其他電子業,上櫃,39,859
46,2476,鉅祥,電子零組件業,上市,8,764
47,6202,盛群,半導體業,上市,95,738
48,6189,豐藝,電子通路業,上市,57,708
49,1810,和成,玻璃陶瓷,上市,74,695
50,4961,天鈺,半導體業,上市,45,680
51,6509,聚和,化學工業,上櫃,102,667
52,3311,閎暉,通信網路業,上市,107,626
53,6196,帆宣,其他電子業,上市,90,614
54,2478,大毅,電子零組件業,上市,189,583
55,1434,福懋,紡織纖維,上市,64,550
56,6743,安普新,其他電子業,上市,231,535
57,6691,洋基工程,其他電子業,上市,230,532
58,2636,台驊控股,航運業,上市,372,480
59,3443,創意,半導體業,上市,78,447
60,2617,台航,航運業,上市,33,445
61,6491,晶碩,生技醫療業,上市,14,434
62,3563,牧德,光電業,上市,59,430
63,1308,亞聚,塑膠工業,上市,235,426
64,2516,新建,建材營造業,上市,263,423
65,6416,瑞祺電通,通信網路業,上市,20,406
66,5471,松翰,半導體業,上市,159,371
67,4142,國光生,生技醫療業,上市,173,368
68,4563,百德,電機機械,上櫃,77,364
69,1560,中砂,電機機械,上市,120,358
70,5299,杰力,半導體業,上櫃,32,342
71,2236,百達-KY,汽車工業,上市,62,342
72,4721,美琪瑪,化學工業,上櫃,135,332
73,2025,千興,鋼鐵工業,上市,223,332
74,6695,芯鼎,半導體業,上市,18,323
75,2355,敬鵬,電子零組件業,上市,108,309
76,4551,智伸科,汽車工業,上市,103,306
77,4912,聯德控股-KY,電子零組件業,上市,48,304
78,6937,天虹,半導體業,上市,54,298
79,1612,宏泰,電器電纜,上市,78,293
80,5210,寶碩,資訊服務業,上櫃,15,268
81,6231,系微,資訊服務業,上櫃,72,251
82,5452,佶優,其他電子業,上櫃,12,250
83,5493,三聯,其他電子業,上櫃,12,236
84,1702,南僑,食品工業,上市,8,228
85,5328,華容,電子零組件業,上櫃,237,219
86,4968,立積,半導體業,上市,25,211
87,2017,官田鋼,鋼鐵工業,上市,77,211
88,3169,亞信,半導體業,上櫃,7,198
89,5206,坤悅,建材營造業,上櫃,5,197
90,3015,全漢,電子零組件業,上市,29,189
91,5515,建國,建材營造業,上市,164,185
92,2107,厚生,橡膠工業,上市,10,173
93,2731,雄獅,觀光餐旅,上市,22,168
94,6684,安格,半導體業,上櫃,2,168
95,6108,競國,電子零組件業,上市,200,156
96,4952,凌通,半導體業,上市,11,155
97,2483,百容,電子零組件業,上市,11,154
98,6903,巨漢,其他電子業,上櫃,24,152
99,8072,陞泰,電子通路業,上市,126,151
100,3623,富晶通,光電業,上櫃,33,151
101,3483,力致,電腦及週邊設備業,上櫃,31,145
