排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2892,第一金,金融保險業,上市,12334,122283
2,2801,彰銀,金融保險業,上市,2677,73190
3,2886,兆豐金,金融保險業,上市,2227,34138
4,5880,合庫金,金融保險業,上市,4303,32046
5,2845,遠東銀,金融保險業,上市,4697,30991
6,2867,三商壽,金融保險業,上市,1661,30009
7,6116,彩晶,光電業,上市,6538,28258
8,1402,遠東新,紡織纖維,上市,914,26808
9,5871,中租-KY,其他業,上市,5363,17224
10,4938,和碩,電腦及週邊設備業,上市,3599,16431
11,2542,興富發,建材營造業,上市,6329,16113
12,3045,台灣大,通信網路業,上市,6529,15781
13,2501,國建,建材營造業,上市,2116,14421
14,1216,統一,食品工業,上市,5275,12093
15,1319,東陽,汽車工業,上市,636,10978
16,2897,王道銀行,金融保險業,上市,2045,10468
17,2412,中華電,通信網路業,上市,5852,8934
18,1210,大成,食品工業,上市,656,8295
19,9941,裕融,其他業,上市,893,6747
20,2105,正新,橡膠工業,上市,2948,6534
21,8454,富邦媒,數位雲端,上市,1058,6206
22,2903,遠百,貿易百貨業,上市,336,6153
23,2027,大成鋼,鋼鐵工業,上市,779,5845
24,6890,來億-KY,運動休閒,上市,926,5839
25,2618,長榮航,航運業,上市,2325,5739
26,2492,華新科,電子零組件業,上市,683,5300
27,2597,潤弘,建材營造業,上市,841,4642
28,1909,榮成,造紙工業,上市,98,4622
29,9910,豐泰,運動休閒,上市,1908,4333
30,2820,華票,金融保險業,上市,254,3806
31,3704,合勤控,通信網路業,上市,597,3567
32,1722,台肥,化學工業,上市,681,3466
33,4306,炎洲,塑膠工業,上市,1496,3443
34,5534,長虹,建材營造業,上市,734,3299
35,6173,信昌電,電子零組件業,上櫃,1793,3217
36,2351,順德,半導體業,上市,788,2982
37,2543,皇昌,建材營造業,上市,37,2899
38,2476,鉅祥,電子零組件業,上市,42,2529
39,8473,山林水,綠能環保,上市,845,2441
40,4904,遠傳,通信網路業,上市,239,2436
41,9921,巨大,運動休閒,上市,919,2227
42,1307,三芳,塑膠工業,上市,170,2187
43,3152,璟德,通信網路業,上櫃,80,2154
44,2101,南港,橡膠工業,上市,76,2045
45,5522,遠雄,建材營造業,上市,139,1893
46,5410,國眾,資訊服務業,上櫃,1814,1808
47,2316,楠梓電,電子零組件業,上市,67,1805
48,2377,微星,電腦及週邊設備業,上市,909,1696
49,9939,宏全,其他業,上市,100,1670
50,2405,輔信,電腦及週邊設備業,上市,910,1632
51,2915,潤泰全,貿易百貨業,上市,60,1435
52,8476,台境*,綠能環保,上市,293,1276
53,6592,和潤企業,其他業,上市,67,1154
54,1444,力麗,紡織纖維,上市,481,1137
55,3026,禾伸堂,電子零組件業,上市,33,1026
56,3322,建舜電,電子零組件業,上櫃,16,1018
57,2031,新光鋼,鋼鐵工業,上市,29,1016
58,6121,新普,電腦及週邊設備業,上櫃,125,1004
59,2243,宏旭-KY,汽車工業,上市,702,975
60,5285,界霖,半導體業,上市,341,968
61,6414,樺漢,電腦及週邊設備業,上市,169,927
62,4953,緯軟,資訊服務業,上櫃,27,919
63,8016,矽創,半導體業,上市,93,910
64,3004,豐達科,鋼鐵工業,上市,44,883
65,9917,中保科,其他業,上市,204,786
66,1532,勤美,電機機械,上市,41,782
67,8255,朋程,電機機械,上櫃,130,775
68,2379,瑞昱,半導體業,上市,31,741
69,4971,IET-KY,半導體業,上櫃,415,729
70,2727,王品,觀光餐旅,上市,49,729
71,5288,豐祥-KY,電機機械,上市,158,697
72,6024,群益期,金融保險業,上市,107,685
73,4541,晟田,其他業,上櫃,200,671
74,6206,飛捷,電腦及週邊設備業,上市,114,630
