排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2892,第一金,金融保險業,上市,5,12334,122283
2,2801,彰銀,金融保險業,上市,4,2677,73190
3,2886,兆豐金,金融保險業,上市,5,2227,34138
4,5880,合庫金,金融保險業,上市,4,4303,32046
5,2845,遠東銀,金融保險業,上市,5,4697,30991
6,2867,三商壽,金融保險業,上市,5,1661,30009
7,6116,彩晶,光電業,上市,3,6538,28258
8,1402,遠東新,紡織纖維,上市,5,914,26808
9,5871,中租-KY,其他業,上市,5,5363,17224
10,4938,和碩,電腦及週邊設備業,上市,5,3599,16431
11,2542,興富發,建材營造業,上市,3,6329,16113
12,3045,台灣大,通信網路業,上市,5,6529,15781
13,2501,國建,建材營造業,上市,5,2116,14421
14,2353,宏碁,電腦及週邊設備業,上市,4,5756,13991
15,1216,統一,食品工業,上市,5,5275,12093
16,1319,東陽,汽車工業,上市,5,636,10978
17,2897,王道銀行,金融保險業,上市,5,2045,10468
18,2412,中華電,通信網路業,上市,3,5852,8934
19,2355,敬鵬,電子零組件業,上市,3,9020,8795
20,3481,群創,光電業,上市,3,17194,8469
21,1210,大成,食品工業,上市,5,656,8295
22,3042,晶技,電子零組件業,上市,4,7256,8166
23,9941,裕融,其他業,上市,5,893,6747
24,2105,正新,橡膠工業,上市,3,2948,6534
25,8454,富邦媒,數位雲端,上市,5,1058,6206
26,2903,遠百,貿易百貨業,上市,5,336,6153
27,2027,大成鋼,鋼鐵工業,上市,4,779,5845
28,6890,來億-KY,運動休閒,上市,5,926,5839
29,2618,長榮航,航運業,上市,4,2325,5739
30,2492,華新科,電子零組件業,上市,5,683,5300
31,2356,英業達,電腦及週邊設備業,上市,3,6600,4853
32,2597,潤弘,建材營造業,上市,5,841,4642
33,1909,榮成,造紙工業,上市,5,98,4622
34,6155,鈞寶,電子零組件業,上市,3,3821,4422
35,9910,豐泰,運動休閒,上市,3,1908,4333
36,2820,華票,金融保險業,上市,4,254,3806
37,1785,光洋科,其他電子業,上櫃,4,2899,3692
38,3704,合勤控,通信網路業,上市,5,597,3567
39,1722,台肥,化學工業,上市,5,681,3466
40,4306,炎洲,塑膠工業,上市,5,1496,3443
41,5534,長虹,建材營造業,上市,5,734,3299
42,6173,信昌電,電子零組件業,上櫃,5,1793,3217
43,2351,順德,半導體業,上市,5,788,2982
44,2543,皇昌,建材營造業,上市,4,37,2899
45,2476,鉅祥,電子零組件業,上市,5,42,2529
46,8473,山林水,綠能環保,上市,5,845,2441
47,4904,遠傳,通信網路業,上市,5,239,2436
48,9921,巨大,運動休閒,上市,5,919,2227
49,2385,群光,電子零組件業,上市,4,658,2193
50,1307,三芳,塑膠工業,上市,5,170,2187
51,3152,璟德,通信網路業,上櫃,5,80,2154
52,2101,南港,橡膠工業,上市,5,76,2045
53,8289,泰藝,電子零組件業,上櫃,4,1657,1928
54,5522,遠雄,建材營造業,上市,5,139,1893
55,5410,國眾,資訊服務業,上櫃,3,1814,1808
56,2316,楠梓電,電子零組件業,上市,5,67,1805
57,1313,聯成,塑膠工業,上市,4,359,1796
58,3034,聯詠,半導體業,上市,4,556,1703
59,2377,微星,電腦及週邊設備業,上市,3,909,1696
60,9939,宏全,其他業,上市,5,100,1670
61,2405,輔信,電腦及週邊設備業,上市,4,910,1632
62,8110,華東,半導體業,上市,4,581,1550
63,2915,潤泰全,貿易百貨業,上市,5,60,1435
64,6415,矽力*-KY,半導體業,上市,3,797,1429
65,8476,台境*,綠能環保,上市,4,293,1276
66,6261,久元,半導體業,上櫃,4,904,1174
67,6592,和潤企業,其他業,上市,5,67,1154
68,6531,愛普*,半導體業,上市,3,554,1141
69,1444,力麗,紡織纖維,上市,4,481,1137
70,6548,長科*,半導體業,上櫃,3,651,1093
71,2023,燁輝,鋼鐵工業,上市,4,317,1041
72,2103,台橡,橡膠工業,上市,4,1018,1040
73,3026,禾伸堂,電子零組件業,上市,5,33,1026
74,3322,建舜電,電子零組件業,上櫃,4,16,1018
75,2031,新光鋼,鋼鐵工業,上市,4,29,1016
76,6121,新普,電腦及週邊設備業,上櫃,5,125,1004
77,2243,宏旭-KY,汽車工業,上市,3,702,975
78,5340,建榮,電子零組件業,上櫃,4,449,968
79,5285,界霖,半導體業,上市,4,341,968
80,9933,中鼎,其他業,上市,3,940,956
81,6414,樺漢,電腦及週邊設備業,上市,4,169,927
82,4953,緯軟,資訊服務業,上櫃,5,27,919
83,8016,矽創,半導體業,上市,5,93,910
84,3004,豐達科,鋼鐵工業,上市,5,44,883
85,1597,直得,電機機械,上市,4,512,832
86,5512,力麒,建材營造業,上櫃,3,37,793
87,9917,中保科,其他業,上市,5,204,786
88,1532,勤美,電機機械,上市,5,41,782
89,8255,朋程,電機機械,上櫃,5,130,775
90,2379,瑞昱,半導體業,上市,4,31,741
91,2727,王品,觀光餐旅,上市,5,49,729
92,4971,IET-KY,半導體業,上櫃,4,415,729
93,6789,采鈺,半導體業,上市,4,433,700
94,5288,豐祥-KY,電機機械,上市,5,158,697
95,6024,群益期,金融保險業,上市,4,107,685
96,4541,晟田,其他業,上櫃,5,200,671
97,6719,力智,半導體業,上市,3,218,652
98,6206,飛捷,電腦及週邊設備業,上市,4,114,630
99,5608,四維航,航運業,上市,5,16,616
100,3048,益登,電子通路業,上市,3,1553,599
101,9911,櫻花,居家生活,上市,5,12,592
102,4956,光鋐,光電業,上市,4,419,580
103,1723,中碳,化學工業,上市,4,108,571
104,3515,華擎,電腦及週邊設備業,上市,5,136,569
105,5471,松翰,半導體業,上市,5,35,551
106,5904,寶雅,居家生活,上櫃,5,120,550
107,3303,岱稜,其他電子業,上櫃,4,98,527
108,2414,精技,電子通路業,上市,5,162,526
109,1477,聚陽,紡織纖維,上市,4,225,526
110,5388,中磊,通信網路業,上市,3,716,517
111,8927,北基,油電燃氣業,上櫃,5,40,503
112,2383,台光電,電子零組件業,上市,4,75,501
113,6199,天品,其他業,上櫃,5,90,494
114,4556,旭然,其他業,上櫃,3,364,438
115,6491,晶碩,生技醫療業,上市,5,64,432
116,1455,集盛,紡織纖維,上市,3,248,413
117,4764,雙鍵,化學工業,上市,4,152,397
118,6768,志強-KY,運動休閒,上市,4,123,396
119,8341,日友,綠能環保,上市,5,52,388
120,2611,志信,航運業,上市,5,12,379
121,8240,華宏,光電業,上櫃,4,83,378
122,2753,八方雲集,觀光餐旅,上市,4,39,373
123,6670,復盛應用,運動休閒,上市,5,18,354
124,2636,台驊控股,航運業,上市,4,85,349
125,6683,雍智科技,半導體業,上櫃,4,301,342
126,6684,安格,半導體業,上櫃,3,41,319
127,3003,健和興,電子零組件業,上市,3,113,317
128,8096,擎亞,電子通路業,上櫃,4,244,315
129,4807,日成-KY,貿易百貨業,上市,4,106,305
130,3484,崧騰,電子零組件業,上櫃,5,116,304
131,4526,東台,電機機械,上市,3,1172,293
132,9946,三發地產,建材營造業,上市,3,7,291
133,2406,國碩,光電業,上市,3,10026,278
134,8415,大國鋼,鋼鐵工業,上櫃,4,64,274
135,2480,敦陽科,資訊服務業,上市,5,14,268
136,6613,朋億*,其他電子業,上櫃,3,310,262
137,6609,瀧澤科,電機機械,上櫃,4,30,257
138,8436,大江,生技醫療業,上櫃,4,15,257
139,4128,中天,生技醫療業,上櫃,4,7,249
140,6136,富爾特,通信網路業,上市,5,34,249
141,3712,永崴投控,電腦及週邊設備業,上市,4,4,245
142,2059,川湖,電子零組件業,上市,3,13,244
143,1460,宏遠,紡織纖維,上市,3,27,241
144,2634,漢翔,航運業,上市,3,43,236
145,5511,德昌,建材營造業,上櫃,5,144,236
146,3691,碩禾,光電業,上櫃,3,26,232
147,2401,凌陽,半導體業,上市,4,657,231
148,5519,隆大,建材營造業,上市,3,95,228
149,5478,智冠,文化創意業,上櫃,5,15,215
150,8464,億豐,居家生活,上市,5,25,214
151,2723,美食-KY,觀光餐旅,上市,5,24,209
152,5515,建國,建材營造業,上市,5,42,204
153,2707,晶華,觀光餐旅,上市,4,6,202
154,1527,鑽全,電機機械,上市,4,43,194
155,4977,眾達-KY,通信網路業,上市,4,512,193
156,5353,台林,通信網路業,上櫃,3,48,185
157,3685,元創精密,電機機械,上櫃,3,155,184
158,2607,榮運,航運業,上市,5,44,183
159,6220,岳豐,電子零組件業,上櫃,4,47,182
160,4536,拓凱,運動休閒,上市,4,49,166
161,4716,大立,化學工業,上櫃,3,83,164
162,1229,聯華,食品工業,上市,3,384,156
163,2070,精湛,電機機械,上櫃,3,44,147
164,4949,有成精密,光電業,上市,3,22,135
165,5210,寶碩,資訊服務業,上櫃,3,12,133
166,1721,三晃,化學工業,上市,3,552,133
167,3546,宇峻,文化創意業,上櫃,4,68,133
168,6625,必應,其他業,上市,5,40,129
169,6570,維田,電腦及週邊設備業,上櫃,5,79,121
170,1321,大洋,塑膠工業,上市,4,10,119
171,6530,創威,通信網路業,上櫃,3,68,119
172,2066,世德,電機機械,上櫃,5,23,117
173,2485,兆赫,通信網路業,上市,4,268,116
174,5278,尚凡*,數位雲端,上櫃,4,118,114
175,9925,新保,其他業,上市,4,27,109
176,5403,中菲,資訊服務業,上櫃,5,15,104
177,1423,利華,紡織纖維,上市,4,17,102
178,2516,新建,建材營造業,上市,4,8,100
179,4745,合富-KY,生技醫療業,上櫃,4,49,97
180,5291,邑昇,電子零組件業,上櫃,4,38,95
181,6870,騰雲,數位雲端,上櫃,4,3,95
182,2546,根基,建材營造業,上市,3,55,92
183,1540,喬福,電機機械,上市,4,31,91
184,2107,厚生,橡膠工業,上市,3,92,87
185,2114,鑫永銓,橡膠工業,上市,5,7,87
186,4961,天鈺,半導體業,上市,4,17,85
187,1737,臺鹽,食品工業,上市,5,32,80
188,8908,欣雄,油電燃氣業,上櫃,4,11,78
189,6877,鏵友益,其他電子業,上櫃,4,26,70
190,8097,常珵,通信網路業,上櫃,4,26,68
191,1615,大山,電器電纜,上市,4,20,67
192,6405,悅城,光電業,上市,3,36,65
193,2102,泰豐,橡膠工業,上市,3,6,64
194,8109,博大,電子零組件業,上櫃,3,5,63
195,2466,冠西電,光電業,上市,3,34,60
196,6666,羅麗芬-KY,生技醫療業,上市,4,31,57
197,6895,宏碩系統,半導體業,上櫃,4,11,57
198,3388,崇越電,電子零組件業,上櫃,3,97,57
199,2247,汎德永業,汽車工業,上市,3,25,56
200,4168,醣聯,生技醫療業,上櫃,3,68,55
201,1810,和成,玻璃陶瓷,上市,3,153,52
202,6465,威潤,通信網路業,上櫃,3,214,49
203,3232,昱捷,電子通路業,上櫃,5,5,43
204,5529,鉅陞,建材營造業,上櫃,5,13,41
205,5603,陸海,航運業,上櫃,3,3,37
