排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2892,第一金,金融保險業,上市,12334,122283
2,2886,兆豐金,金融保險業,上市,2227,34138
3,2845,遠東銀,金融保險業,上市,4697,30991
4,2867,三商壽,金融保險業,上市,1661,30009
5,1402,遠東新,紡織纖維,上市,914,26808
6,5871,中租-KY,其他業,上市,5363,17224
7,4938,和碩,電腦及週邊設備業,上市,3599,16431
8,3045,台灣大,通信網路業,上市,6529,15781
9,2501,國建,建材營造業,上市,2116,14421
10,1216,統一,食品工業,上市,5275,12093
11,1319,東陽,汽車工業,上市,636,10978
12,2897,王道銀行,金融保險業,上市,2045,10468
13,1210,大成,食品工業,上市,656,8295
14,9941,裕融,其他業,上市,893,6747
15,8454,富邦媒,數位雲端,上市,1058,6206
16,2903,遠百,貿易百貨業,上市,336,6153
17,6890,來億-KY,運動休閒,上市,926,5839
18,2492,華新科,電子零組件業,上市,683,5300
19,2597,潤弘,建材營造業,上市,841,4642
20,1909,榮成,造紙工業,上市,98,4622
21,3704,合勤控,通信網路業,上市,597,3567
22,1722,台肥,化學工業,上市,681,3466
23,4306,炎洲,塑膠工業,上市,1496,3443
24,5534,長虹,建材營造業,上市,734,3299
25,6173,信昌電,電子零組件業,上櫃,1793,3217
26,2351,順德,半導體業,上市,788,2982
27,2476,鉅祥,電子零組件業,上市,42,2529
28,8473,山林水,綠能環保,上市,845,2441
29,4904,遠傳,通信網路業,上市,239,2436
30,9921,巨大,運動休閒,上市,919,2227
31,1307,三芳,塑膠工業,上市,170,2187
32,3152,璟德,通信網路業,上櫃,80,2154
33,2101,南港,橡膠工業,上市,76,2045
34,5522,遠雄,建材營造業,上市,139,1893
35,2316,楠梓電,電子零組件業,上市,67,1805
36,9939,宏全,其他業,上市,100,1670
37,2915,潤泰全,貿易百貨業,上市,60,1435
38,6592,和潤企業,其他業,上市,67,1154
39,3026,禾伸堂,電子零組件業,上市,33,1026
40,6121,新普,電腦及週邊設備業,上櫃,125,1004
41,4953,緯軟,資訊服務業,上櫃,27,919
42,8016,矽創,半導體業,上市,93,910
43,3004,豐達科,鋼鐵工業,上市,44,883
44,9917,中保科,其他業,上市,204,786
45,1532,勤美,電機機械,上市,41,782
46,8255,朋程,電機機械,上櫃,130,775
47,2727,王品,觀光餐旅,上市,49,729
48,5288,豐祥-KY,電機機械,上市,158,697
49,4541,晟田,其他業,上櫃,200,671
50,5608,四維航,航運業,上市,16,616
51,9911,櫻花,居家生活,上市,12,592
52,3515,華擎,電腦及週邊設備業,上市,136,569
53,5471,松翰,半導體業,上市,35,551
54,5904,寶雅,居家生活,上櫃,120,550
55,2414,精技,電子通路業,上市,162,526
56,8927,北基,油電燃氣業,上櫃,40,503
57,6199,天品,其他業,上櫃,90,494
58,6491,晶碩,生技醫療業,上市,64,432
59,8341,日友,綠能環保,上市,52,388
60,2611,志信,航運業,上市,12,379
61,6670,復盛應用,運動休閒,上市,18,354
62,3484,崧騰,電子零組件業,上櫃,116,304
63,2480,敦陽科,資訊服務業,上市,14,268
64,6136,富爾特,通信網路業,上市,34,249
65,5511,德昌,建材營造業,上櫃,144,236
66,5478,智冠,文化創意業,上櫃,15,215
67,8464,億豐,居家生活,上市,25,214
68,2723,美食-KY,觀光餐旅,上市,24,209
69,5515,建國,建材營造業,上市,42,204
70,2607,榮運,航運業,上市,44,183
71,6625,必應,其他業,上市,40,129
72,6570,維田,電腦及週邊設備業,上櫃,79,121
73,2066,世德,電機機械,上櫃,23,117
74,5403,中菲,資訊服務業,上櫃,15,104
75,2114,鑫永銓,橡膠工業,上市,7,87
76,1737,臺鹽,食品工業,上市,32,80
77,3232,昱捷,電子通路業,上櫃,5,43
78,5529,鉅陞,建材營造業,上櫃,13,41
79,2718,全心投控,建材營造業,上櫃,3,30
80,2908,特力,貿易百貨業,上市,4,24
