排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1314,中石化,塑膠工業,上市,31602,73682
2,1303,南亞,塑膠工業,上市,7540,29400
3,2377,微星,電腦及週邊設備業,上市,1906,20952
4,8033,雷虎,其他業,上市,830,16868
5,2886,兆豐金,金融保險業,上市,1827,11373
6,1709,和益,化學工業,上市,174,2249
7,2466,冠西電,光電業,上市,604,1810
8,3583,辛耘,半導體業,上市,87,1457
9,6409,旭隼,其他電子業,上市,286,1323
10,5381,合正,電子零組件業,上櫃,702,1077
11,5269,祥碩,半導體業,上市,265,982
12,2478,大毅,電子零組件業,上市,8,873
13,8935,邦泰,其他業,上櫃,433,817
14,2342,茂矽,半導體業,上市,33,768
15,3026,禾伸堂,電子零組件業,上市,126,710
16,6122,擎邦,電機機械,上櫃,469,695
17,6414,樺漢,電腦及週邊設備業,上市,100,512
18,6261,久元,半導體業,上櫃,153,511
19,3484,崧騰,電子零組件業,上櫃,71,511
20,6199,天品,其他業,上櫃,239,468
21,1734,杏輝,生技醫療業,上市,85,355
22,4155,訊映,生技醫療業,上市,111,348
23,1584,精剛,其他業,上櫃,13,338
24,3218,大學光,生技醫療業,上櫃,21,295
25,5511,德昌,建材營造業,上櫃,95,293
26,8927,北基,油電燃氣業,上櫃,60,285
27,5302,太欣,半導體業,上櫃,29,256
28,4771,望隼,生技醫療業,上市,122,250
29,3131,弘塑,其他電子業,上櫃,93,250
30,6870,騰雲,數位雲端,上櫃,109,199
31,6928,攸泰科技,電腦及週邊設備業,上市,8,189
32,8438,昶昕,綠能環保,上市,30,188
33,8462,柏文,運動休閒,上市,27,170
34,2107,厚生,橡膠工業,上市,47,169
35,3516,亞帝歐,光電業,上櫃,2,161
36,2816,旺旺保,金融保險業,上市,1,124
37,1414,東和,紡織纖維,上市,16,114
38,4545,銘鈺,電子零組件業,上市,3,114
39,3609,三一東林,電子零組件業,上櫃,18,111
40,1338,廣華-KY,汽車工業,上市,22,86
41,1437,勤益控,其他業,上市,2,82
42,3296,勝德,電子零組件業,上市,2,80
43,2908,特力,貿易百貨業,上市,6,50
