股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3346,麗清,2026-07-03,30.0,29.15,-2.83%,6493,2064,3.15
5314,世紀,2026-07-03,66.0,71.5,8.33%,29462,6243,4.72
2231,為升,2026-07-03,112.5,118.5,5.33%,5817,987,5.89
2417,圓剛,2026-07-03,49.0,47.5,-3.06%,5610,1521,3.69
2427,三商電,2026-07-03,24.25,26.65,9.9%,15242,1903,8.01
6143,振曜,2026-07-03,97.3,106.5,9.46%,5153,885,5.82
6138,茂達,2026-07-03,428.0,400.0,-6.54%,8719,2234,3.9
2630,亞航,2026-07-03,50.8,55.8,9.84%,17354,3692,4.7
6133,金橋,2026-07-03,27.35,25.8,-5.67%,22153,3000,7.38
2634,漢翔,2026-07-03,55.5,60.0,8.11%,45980,15104,3.04
5488,松普,2026-07-03,14.5,15.45,6.55%,7037,1136,6.19
5460,同協,2026-07-03,19.6,19.3,-1.53%,5027,600,8.37
2705,六福,2026-07-03,16.2,16.65,2.78%,5513,591,9.32
5439,高技,2026-07-03,348.5,351.0,0.72%,8603,2705,3.18
3026,禾伸堂,2026-07-03,867.0,988.0,13.96%,15337,4317,3.55
2208,台船,2026-07-03,19.55,20.8,6.39%,19252,5394,3.57
4989,榮科,2026-07-03,99.6,110.5,10.94%,44984,9434,4.77
3055,蔚華科,2026-07-03,142.0,152.5,7.39%,17863,3257,5.48
3141,晶宏,2026-07-03,78.0,82.7,6.03%,7583,1707,4.44
4952,凌通,2026-07-03,61.0,60.1,-1.48%,6364,2107,3.02
1301,台塑,2026-07-03,60.6,62.1,2.48%,190058,61106,3.11
3591,艾笛森,2026-07-03,28.0,28.25,0.89%,10692,3416,3.13
4743,合一,2026-07-03,52.3,57.3,9.56%,11332,2658,4.26
4564,元翎,2026-07-03,16.6,18.25,9.94%,6177,1047,5.9
3663,鑫科,2026-07-03,79.9,88.4,10.64%,10985,3271,3.36
4123,晟德,2026-07-03,38.8,39.65,2.19%,8219,2496,3.29
4128,中天,2026-07-03,15.9,17.15,7.86%,8215,2355,3.49
4540,全球傳動,2026-07-03,64.0,64.0,0.0%,14071,3254,4.32
6182,合晶,2026-07-03,153.0,163.0,6.54%,197781,63916,3.09
2359,所羅門,2026-07-03,148.0,142.0,-4.05%,13496,4371,3.09
2103,台橡,2026-07-03,21.35,23.5,10.07%,20839,5674,3.67
6994,富威電力,2026-07-03,41.5,41.9,0.96%,11732,1657,7.08
1304,台聚,2026-07-03,14.8,15.5,4.73%,27511,6711,4.1
1305,華夏,2026-07-03,13.85,14.85,7.22%,23511,3996,5.88
1308,亞聚,2026-07-03,15.1,15.85,4.97%,14799,2966,4.99
1309,台達化,2026-07-03,15.4,16.7,8.44%,21664,4547,4.76
