股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
1717,長興,67.1,10.0,-8409.01,-924.21,0.0,276.0
3380,明泰,41.05,9.9,2920.3,3872.3,0.0,0.0
2376,技嘉,244.5,9.88,-1799.44,-974.53,5.32,25.42
2441,超豐,94.5,9.88,3111.0,2598.33,-4125.0,-4165.0
6271,同欣電,168.5,9.41,-201.32,772.68,0.0,0.0
2382,廣達,307.5,6.4,469.11,679.8,420.82,2586.54
6005,群益證,29.15,3.55,828.0,1841.0,337.37,710.37
