股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6558,興能高,BBU_電池模組,-2.15,-4.21,169
3211,順達,BBU_電池模組,-2.42,-5.9,2738
6121,新普,BBU_電池模組,-2.81,-7.88,877
6781,AES-KY,BBU_電池模組,-3.2,-5.78,548
3323,加百裕,BBU_電池模組,-3.38,-5.21,334
4931,新盛力,BBU_電池模組,-3.71,-0.57,1558
3625,西勝,BBU_電池模組,-9.71,-16.72,699
2301,光寶科,BBU_電源供應器與整合,3.8,1.48,40919
3305,昇貿,BBU_電源供應器與整合,-2.23,-6.41,1281
2308,台達電,BBU_電源供應器與整合,-3.45,-3.45,11391
5309,系統電,BBU_電源供應器與整合,-3.69,-6.12,1311
3625,西勝,BBU_電源供應器與整合,-9.71,-16.72,699
3265,台星科,CPO_先進封裝測試,0.29,-5.52,3412
6257,矽格,CPO_先進封裝測試,-4.09,-6.34,6262
6515,穎崴,CPO_先進封裝測試,-4.46,-6.38,440
3363,上詮,CPO_先進封裝測試,-6.09,-2.33,3957
6451,訊芯-KY,CPO_先進封裝測試,-8.18,-3.44,6411
3081,聯亞,CPO_光通訊,4.84,9.76,5626
2455,全新,CPO_光通訊,0.12,8.72,35432
3163,波若威,CPO_光通訊,-3.0,-0.84,1606
4979,華星光,CPO_光通訊,-3.12,-6.38,2080
4977,眾達-KY,CPO_光通訊,-4.43,-0.33,4511
6442,光聖,CPO_光通訊,-4.6,-0.64,4607
6533,晶心科,IC設計,0.62,-1.8,913
6531,愛普*,IC設計,-1.15,-0.23,7561
3529,力旺,IC設計,-2.09,-13.33,1877
8054,安國,IC設計,-2.2,-5.66,767
3035,智原,IC設計,-3.67,-3.67,2542
3035,智原,IC設計,-3.67,-3.67,2542
2454,聯發科,IC設計,-4.07,-8.05,9323
6643,M31,IC設計,-4.98,-8.27,377
3443,創意,IC設計,-5.38,-0.09,2450
3443,創意,IC設計,-5.38,-0.09,2450
3661,世芯-KY,IC設計,-8.5,-11.34,3983
3661,世芯-KY,IC設計,-8.5,-11.34,3983
2388,威盛,IC設計,-8.7,-4.86,6220
2368,金像電,PCB,5.94,5.94,14252
3037,欣興,PCB,2.23,14.5,38561
6213,聯茂,PCB,1.46,4.05,3600
2313,華通,PCB,0.0,-0.47,15115
8358,金居,PCB,-0.83,-1.19,33692
5469,瀚宇博,PCB,-1.2,-3.77,1124
1815,富喬,PCB,-1.24,6.01,70434
2367,燿華,PCB,-1.96,-5.33,3808
2383,台光電,PCB,-2.28,9.05,2005
6274,台燿,PCB,-3.44,-3.44,7097
8046,南電,PCB,-3.86,2.47,10339
3715,定穎投控,PCB,-4.35,-6.38,3518
3189,景碩,PCB,-4.42,1.65,26966
2316,楠梓電,PCB,-4.79,-3.05,3092
4958,臻鼎-KY,PCB,-5.77,-0.73,39505
2368,金像電,TPU_伺服器主板與印刷電路板,5.94,5.94,14252
3037,欣興,TPU_伺服器主板與印刷電路板,2.23,14.5,38561
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-1.2,-3.77,1124
2383,台光電,TPU_伺服器主板與印刷電路板,-2.28,9.05,2005
3715,定穎投控,TPU_伺服器主板與印刷電路板,-4.35,-6.38,3518
3081,聯亞,TPU_光通訊與連接器,4.84,9.76,5626
6805,富世達,TPU_光通訊與連接器,1.82,7.1,2057
2345,智邦,TPU_光通訊與連接器,-2.84,-1.98,3175
6442,光聖,TPU_光通訊與連接器,-4.6,-0.64,4607
6805,富世達,TPU_散熱,1.82,7.1,2057
3324,雙鴻,TPU_散熱,-2.69,-5.51,1655
3017,奇鋐,TPU_散熱,-3.65,-5.16,3613
6831,未知,TPU_散熱,-4.66,-3.39,743
2313,華通,低軌衛星,0.0,-0.47,15115
6190,萬泰科,低軌衛星,-1.95,-3.96,968
2367,燿華,低軌衛星,-1.96,-5.33,3808
2345,智邦,低軌衛星,-2.84,-1.98,3175
2485,兆赫,低軌衛星,-3.45,-6.99,2305
3491,昇達科,低軌衛星,-6.02,-7.06,1368
6443,元晶,低軌衛星,-6.06,-4.87,4728
3450,聯鈞,光學元件或組裝,5.27,9.87,22420
3081,聯亞,光學元件或組裝,4.84,9.76,5626
3008,大立光,光學元件或組裝,4.34,13.52,3723
3406,玉晶光,光學元件或組裝,1.33,8.9,5616
3504,揚明光,光學元件或組裝,-1.39,2.5,3813
6668,中揚光,光學元件或組裝,-1.66,-2.47,368
3362,先進光,光學元件或組裝,-1.96,-3.31,4709
2374,佳能,光學元件或組裝,-2.26,-2.26,2515
3019,亞光,光學元件或組裝,-2.48,-1.08,2294
4976,佳凌,光學元件或組裝,-2.97,1.35,2535
4979,華星光,光學元件或組裝,-3.12,-6.38,2080
4977,眾達-KY,光學元件或組裝,-4.43,-0.33,4511
6442,光聖,光學元件或組裝,-4.6,-0.64,4607
6209,今國光,光學元件或組裝,-4.78,-4.11,4239
6451,訊芯-KY,光學元件或組裝,-8.18,-3.44,6411
1727,中華化,化學,7.87,16.62,14542
6505,台塑化,化學,1.27,3.15,39001
1402,遠東新,化學,0.91,3.15,11144
1722,台肥,化學,0.88,0.55,1906
4720,德淵,化學,0.83,-7.83,2052
4763,材料-KY,化學,0.6,-2.33,4233
1304,台聚,化學,0.42,-2.46,1671
1326,台化,化學,0.17,-0.17,25250
1409,新纖,化學,-0.2,-3.18,8470
1303,南亞,化學,-0.25,5.82,69266
1301,台塑,化學,-0.34,2.43,20595
1723,中碳,化學,-0.8,3.35,508
1725,元禎,化學,-1.29,-1.29,31
1710,東聯,化學,-1.32,1.35,2709
1440,南紡,化學,-1.48,-2.2,1897
1773,勝一,化學,-1.59,-3.43,372
1717,長興,化學,-1.81,-9.85,7562
4770,上品,化學,-2.06,-4.46,203
4749,新應材,化學,-2.16,-3.63,413
4755,三福化,化學,-2.56,-4.6,136
3680,家登,半導體設備,0.53,0.32,1801
6640,均華,半導體設備,-0.47,7.04,310
2460,建通,半導體設備,-1.38,-5.76,270
6196,帆宣,半導體設備,-1.57,-1.57,1090
3583,辛耘,半導體設備,-3.7,-2.36,960
3138,耀登,半導體設備,-5.0,-2.66,311
6187,萬潤,半導體設備,-9.03,-0.79,4087
6505,台塑化,塑膠,1.27,3.15,39001
1313,聯成,塑膠,0.87,-2.93,1262
1309,台達化,塑膠,0.79,-1.54,884
1314,中石化,塑膠,0.64,2.61,18612
1304,台聚,塑膠,0.42,-2.46,1671
1305,華夏,塑膠,0.42,-0.42,1122
1308,亞聚,塑膠,0.37,-1.1,1411
1326,台化,塑膠,0.17,-0.17,25250
1312,國喬,塑膠,0.0,0.85,3143
1315,達新,塑膠,-0.15,2.49,125
1321,大洋,塑膠,-0.16,-1.85,46
1303,南亞,塑膠,-0.25,5.82,69266
1301,台塑,塑膠,-0.34,2.43,20595
1307,三芳,塑膠,-0.66,-0.82,515
1325,恆大,塑膠,-0.77,-0.38,116
1323,永裕,塑膠,-0.93,-1.84,31
1337,再生-KY,塑膠,-1.07,-1.7,254
4306,炎洲,塑膠,-1.59,6.55,1195
1590,亞德客-KY,工業自動化與機器人,1.02,0.68,639
5443,均豪,工業自動化與機器人,0.0,-0.47,1361
1583,程泰,工業自動化與機器人,-1.41,-0.51,14
6215,和椿,工業自動化與機器人,-2.4,-5.14,1281
2049,上銀,工業自動化與機器人,-3.54,-3.41,4108
1597,直得,工業自動化與機器人,-3.79,-7.0,970
4576,大銀微系統,工業自動化與機器人,-6.65,-6.03,1617
1535,中宇,廠務系統與水處理,0.0,-0.33,49
6803,崑鼎,廠務系統與水處理,-0.19,0.0,44
8473,山林水,廠務系統與水處理,-0.77,-0.44,489
8936,國統,廠務系統與水處理,-0.79,-1.76,1632
6944,未知,廠務系統與水處理,-2.24,-1.59,214
6624,萬年清,廠務系統與水處理,-2.27,1.11,11
6894,衛司特,廠務系統與水處理,-4.62,-2.51,63
2359,所羅門,機器人,1.43,13.06,34472
1590,亞德客-KY,機器人,1.02,0.68,639
4540,全球傳動,機器人,0.82,2.32,3315
5443,均豪,機器人,0.0,-0.47,1361
1504,東元,機器人,-1.25,0.85,8487
6188,廣明,機器人,-1.28,-4.16,779
6215,和椿,機器人,-2.4,-5.14,1281
6125,廣運,機器人,-2.66,-1.5,642
2308,台達電,機器人,-3.45,-3.45,11391
2049,上銀,機器人,-3.54,-3.41,4108
1597,直得,機器人,-3.79,-7.0,970
2464,盟立,機器人,-4.3,-9.18,18539
4583,台灣精銳,機器人,-4.74,-7.81,255
4576,大銀微系統,機器人,-6.65,-6.03,1617
8222,寶一,無塵室與機電工程,-1.23,1.9,1327
5536,聖暉*,無塵室與機電工程,-2.09,-1.55,2543
6139,亞翔,無塵室與機電工程,-3.1,-2.86,2664
2404,漢唐,無塵室與機電工程,-3.46,-1.33,1191
2426,鼎元,無塵室與機電工程,-8.33,-2.19,21819
5475,德宏,玻璃,7.99,11.96,4268
1810,和成,玻璃,2.48,7.19,16581
3037,欣興,玻璃,2.23,14.5,38561
1806,冠軍,玻璃,2.04,0.63,518
3044,健鼎,玻璃,1.14,-1.31,3068
1817,凱撒衛,玻璃,-0.37,1.01,46
1815,富喬,玻璃,-1.24,6.01,70434
8240,華宏,玻璃,-1.52,-2.2,101
3149,正達,玻璃,-1.78,-2.78,4599
5340,建榮,玻璃,-2.64,-1.53,4908
6405,悅城,玻璃,-2.9,-5.29,201
1809,中釉,玻璃,-3.43,-5.82,1224
6274,台燿,玻璃,-3.44,-3.44,7097
1802,台玻,玻璃,-3.91,-0.7,30343
2464,盟立,玻璃,-4.3,-9.18,18539
1447,力鵬,紡織,2.22,-0.14,1754
4439,冠星-KY,紡織,1.91,5.45,79
1402,遠東新,紡織,0.91,3.15,11144
1455,集盛,紡織,0.6,1.11,1651
1451,年興,紡織,0.0,0.0,73
1417,嘉裕,紡織,-0.12,-0.24,111
1409,新纖,紡織,-0.2,-3.18,8470
1460,宏遠,紡織,-0.3,-1.94,312
1446,宏和,紡織,-0.36,-2.14,86
1410,南染,紡織,-0.39,-0.96,52
1464,得力,紡織,-0.49,-0.98,234
1474,弘裕,紡織,-0.6,-1.09,63
4426,利勤,紡織,-0.77,-2.26,69
1419,新紡,紡織,-0.94,-2.16,99
4420,光明,紡織,-1.22,-1.36,27
1440,南紡,紡織,-1.48,-2.2,1897
4438,廣越,紡織,-1.65,-2.14,123
1476,儒鴻,紡織,-1.9,-4.9,1478
1467,南緯,紡織,-2.48,-5.71,300
1477,聚陽,紡織,-3.42,-10.02,4103
3450,聯鈞,網通設備組件,5.27,9.87,22420
3081,聯亞,網通設備組件,4.84,9.76,5626
3596,智易,網通設備組件,-1.22,-2.41,2107
2379,瑞昱,網通設備組件,-1.39,-6.73,2427
5388,中磊,網通設備組件,-1.51,-3.7,4471
3047,訊舟,網通設備組件,-1.78,-3.83,524
3324,雙鴻,網通設備組件,-2.69,-5.51,1655
2345,智邦,網通設備組件,-2.84,-1.98,3175
6285,啟碁,網通設備組件,-2.88,-4.26,3408
4979,華星光,網通設備組件,-3.12,-6.38,2080
4968,立積,網通設備組件,-3.33,-6.15,671
3017,奇鋐,網通設備組件,-3.65,-5.16,3613
3558,神準,網通設備組件,-3.85,-4.58,115
3380,明泰,網通設備組件,-3.93,-4.95,1869
2454,聯發科,網通設備組件,-4.07,-8.05,9323
2332,友訊,網通設備組件,-4.55,-7.28,21007
6442,光聖,網通設備組件,-4.6,-0.64,4607
3491,昇達科,網通設備組件,-6.02,-7.06,1368
3363,上詮,網通設備組件,-6.09,-2.33,3957
3006,晶豪科,網通設備組件,-9.16,-10.63,15822
2615,萬海,航運,5.42,20.0,77404
2603,長榮,航運,2.81,10.44,30600
2609,陽明,航運,2.74,9.34,86793
2617,台航,航運,2.58,3.65,2282
2612,中航,航運,2.53,5.59,1296
2637,慧洋-KY,航運,1.95,4.11,3140
6757,台灣虎航,航運,1.07,4.04,1548
2606,裕民,航運,1.02,5.34,6005
2618,長榮航,航運,0.24,2.2,29021
2608,嘉里大榮,航運,0.0,-0.18,102
2636,台驊控股,航運,0.0,3.11,674
2642,宅配通,航運,0.0,-0.74,27
5607,遠雄港,航運,-0.19,1.53,1798
2610,華航,航運,-0.74,0.0,21925
2645,長榮航太,航運,-1.1,-1.1,4937
2428,興勤,被動元件,-0.98,-2.89,1008
2478,大毅,被動元件,-2.0,-5.77,4008
6284,佳邦,被動元件,-2.19,-6.99,639
6224,聚鼎,被動元件,-2.54,4.31,530
3090,日電貿,被動元件,-2.71,-7.71,5949
3026,禾伸堂,被動元件,-3.05,-3.33,1321
3357,臺慶科,被動元件,-3.18,-15.98,1492
6175,立敦,被動元件,-3.23,-7.08,599
2492,華新科,被動元件,-3.26,-10.9,22180
6449,鈺邦,被動元件,-3.45,-9.68,417
2308,台達電,被動元件,-3.45,-3.45,11391
5328,華容,被動元件,-3.99,-9.16,7452
2375,凱美,被動元件,-4.3,-12.19,2945
8043,蜜望實,被動元件,-4.81,-10.06,1668
2472,立隆電,被動元件,-5.19,-9.68,2295
2327,國巨,被動元件,-5.26,-12.99,37659
6642,富致,被動元件,-5.5,-8.77,324
8042,金山電,被動元件,-6.45,-12.88,2285
6173,信昌電,被動元件,-7.82,-12.98,12051
2329,華泰,記憶體封裝與測試,-2.49,-3.36,2175
8150,南茂,記憶體封裝與測試,-2.62,-4.09,28382
8110,華東,記憶體封裝與測試,-3.8,-4.01,4989
6239,力成,記憶體封裝與測試,-4.5,-6.18,11353
3014,聯陽,記憶體控制IC,-1.14,-3.35,770
8054,安國,記憶體控制IC,-2.2,-5.66,767
6485,點序,記憶體控制IC,-2.76,-10.58,370
3006,晶豪科,記憶體控制IC,-9.16,-10.63,15822
3259,鑫創,記憶體控制IC,-9.68,-10.64,342
8271,宇瞻,記憶體模組,-2.19,-2.83,2874
3260,威剛,記憶體模組,-3.25,-5.38,9598
4973,廣穎,記憶體模組,-3.26,-9.17,1310
2451,創見,記憶體模組,-3.45,-7.28,3911
8299,群聯,記憶體模組,-4.08,-12.28,4978
4967,十銓,記憶體模組,-4.36,-10.16,3655
5289,宜鼎,記憶體模組,-4.58,-4.89,1954
2408,南亞科,記憶體製造,-1.72,0.19,85565
2344,華邦電,記憶體製造,-2.75,-0.28,183343
2337,旺宏,記憶體製造,-5.79,-10.62,107033
6770,力積電,記憶體製造,-6.57,-6.94,226495
6928,攸泰科技,軍工_無人機相關,-1.84,-2.64,105
2352,佳世達,軍工_無人機相關,-2.24,-1.22,5705
3019,亞光,軍工_無人機相關,-2.48,-1.08,2294
8033,雷虎,軍工_無人機相關,-2.87,1.36,2118
5371,中光電,軍工_無人機相關,-3.36,0.0,8953
4916,事欣科,軍工_無人機相關,-3.37,-0.99,3708
2454,聯發科,軍工_無人機相關,-4.07,-8.05,9323
7402,邑錡,軍工_無人機相關,-4.24,7.62,1284
8249,菱光,軍工_無人機相關,-4.88,-6.98,339
2634,漢翔,軍工_航太製造與維修,3.24,14.17,101347
2645,長榮航太,軍工_航太製造與維修,-1.1,-1.1,4937
8222,寶一,軍工_航太製造與維修,-1.23,1.9,1327
2630,亞航,軍工_航太製造與維修,-1.34,7.04,8252
4541,晟田,軍工_航太製造與維修,-3.03,-2.89,6331
6829,千附精密,軍工_航太製造與維修,-7.55,-0.68,1236
6752,叡揚,軟體設計,0.5,-0.5,31
6231,系微,軟體設計,0.45,-2.43,246
6214,精誠,軟體設計,0.28,12.46,5269
5403,中菲,軟體設計,-0.11,-1.29,27
6516,勤崴國際,軟體設計,-0.17,-1.35,49
2453,凌群,軟體設計,-0.77,-0.39,222
6183,關貿,軟體設計,-1.07,-0.32,26
6690,安碁資訊,軟體設計,-1.22,-3.27,18
2471,資通,軟體設計,-1.81,-2.68,192
3029,零壹,軟體設計,-1.83,-3.59,677
2480,敦陽科,軟體設計,-1.88,-2.8,132
6811,宏碁資訊,軟體設計,-1.98,-6.32,160
4953,緯軟,軟體設計,-2.0,-2.39,186
5203,訊連,軟體設計,-2.99,-4.58,427
6112,邁達特,軟體設計,-3.62,-5.69,573
6790,永豐實,造紙,0.0,-0.26,106
1907,永豐餘,造紙,-0.34,-2.01,755
1903,士紙,造紙,-0.52,-0.42,53
1904,正隆,造紙,-1.01,-0.41,1781
1906,寶隆,造紙,-1.3,-0.44,46
1905,華紙,造紙,-1.86,-1.86,1191
1909,榮成,造紙,-3.06,9.36,7382
6887,寶綠特-KY,金融,2.11,-0.41,27
