股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3167,大量,2026-08-18,762.0,770.0,1.05%,5862,1711,3.43
2359,所羅門,2026-08-18,178.0,177.5,-0.28%,34472,10706,3.22
2615,萬海,2026-08-18,99.9,105.0,5.11%,77404,16521,4.69
3455,由田,2026-08-18,253.0,258.0,1.98%,8557,1750,4.89
2609,陽明,2026-08-18,55.1,56.2,2.0%,86793,23727,3.66
2605,新興,2026-08-18,33.3,35.2,5.71%,24205,7016,3.45
2455,全新,2026-08-18,435.0,417.5,-4.02%,35432,10881,3.26
4971,IET-KY,2026-08-18,564.0,556.0,-1.42%,6501,1547,4.2
5425,台半,2026-08-18,91.2,91.5,0.33%,35760,9703,3.69
5608,四維航,2026-08-18,14.65,15.95,8.87%,14628,1996,7.33
6141,柏承,2026-08-18,39.2,41.25,5.23%,7786,2253,3.46
6182,合晶,2026-08-18,122.0,120.0,-1.64%,209396,50634,4.14
8070,長華*,2026-08-18,49.3,54.4,10.34%,13023,3190,4.08
8086,宏捷科,2026-08-18,122.5,115.0,-6.12%,11008,3518,3.13
1815,富喬,2026-08-18,98.5,95.3,-3.25%,70434,19727,3.57
1727,中華化,2026-08-18,84.2,89.1,5.82%,14542,2708,5.37
8105,凌巨,2026-08-18,13.6,13.8,1.47%,48154,5033,9.57
1437,勤益控,2026-08-18,31.3,31.4,0.32%,10066,713,14.1
3388,崇越電,2026-08-18,96.7,101.0,4.45%,11803,1696,6.96
6179,亞通,2026-08-17,28.0,27.3,-2.5%,5019,1429,3.51
6163,華電網,2026-08-17,42.5,43.4,2.12%,5508,1589,3.47
3005,神基,2026-08-17,118.0,117.5,-0.42%,13860,4307,3.22
6214,精誠,2026-08-17,173.0,176.0,1.73%,23596,3447,6.84
8033,雷虎,2026-08-17,206.5,186.0,-9.93%,31630,8860,3.57
3498,陽程,2026-08-17,159.5,174.0,9.09%,7989,2207,3.62
3490,單井,2026-08-17,39.9,44.5,11.53%,11424,3016,3.79
3388,崇越電,2026-08-17,91.7,101.0,10.14%,9662,1135,8.51
1316,上曜,2026-08-17,10.2,10.45,2.45%,6532,1687,3.87
2392,正崴,2026-08-17,43.25,40.3,-6.82%,20622,3543,5.82
1515,力山,2026-08-17,35.7,31.95,-10.5%,9536,2685,3.55
1909,榮成,2026-08-17,10.55,11.1,5.21%,18088,3976,4.55
2915,潤泰全,2026-08-17,59.5,60.8,2.18%,10684,3365,3.17
2615,萬海,2026-08-17,91.3,105.0,15.01%,49767,13969,3.56
2609,陽明,2026-08-17,51.7,56.2,8.7%,97224,20777,4.68
2603,長榮,2026-08-17,220.0,238.0,8.18%,38361,10420,3.68
2323,中環,2026-08-17,10.95,11.1,1.37%,38380,7375,5.2
2324,仁寶,2026-08-14,40.3,40.6,0.74%,402245,79137,5.08
6155,鈞寶,2026-08-14,63.8,57.4,-10.03%,14033,2861,4.9
2349,錸德,2026-08-14,11.25,11.2,-0.44%,5664,1785,3.17
2331,精英,2026-08-14,19.2,20.25,5.47%,13160,2118,6.21
6962,ITH-KY,2026-08-14,32.1,30.2,-5.92%,7264,2156,3.37
6265,方土昶,2026-08-14,62.2,58.8,-5.47%,14974,4479,3.34
2359,所羅門,2026-08-14,157.5,177.5,12.7%,26288,8622,3.05
2208,台船,2026-08-14,19.3,19.4,0.52%,19145,4946,3.87
2101,南港,2026-08-14,33.1,32.0,-3.32%,9341,2206,4.23
2357,華碩,2026-08-14,968.0,910.0,-5.99%,16239,5083,3.19
2915,潤泰全,2026-08-14,57.3,60.8,6.11%,14058,2954,4.76
5475,德宏,2026-08-14,167.0,182.5,9.28%,27837,7092,3.92
2392,正崴,2026-08-14,42.8,40.3,-5.84%,16947,2622,6.46
4510,高鋒,2026-08-14,46.8,45.55,-2.67%,5688,1281,4.44
4306,炎洲,2026-08-14,14.9,15.45,3.69%,5019,1064,4.71
3624,光頡,2026-08-14,96.2,84.8,-11.85%,11249,3680,3.06
3498,陽程,2026-08-14,154.0,174.0,12.99%,6332,1898,3.34
2483,百容,2026-08-14,41.5,37.6,-9.4%,5839,1646,3.55
3490,單井,2026-08-14,37.85,44.5,17.57%,12749,2474,5.15
2645,長榮航太,2026-08-14,182.5,180.0,-1.37%,13325,4439,3.0
3312,弘憶股,2026-08-14,57.0,52.2,-8.42%,7013,1579,4.44
3209,全科,2026-08-14,56.3,51.2,-9.06%,5787,1905,3.04
1319,東陽,2026-08-14,85.5,81.9,-4.21%,11869,3218,3.69
9945,潤泰新,2026-08-14,28.1,29.7,5.69%,37276,7639,4.88
