排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6265,方土昶,電子通路業,上櫃,1752,10926
2,5351,鈺創,半導體業,上櫃,948,7501
3,4931,新盛力,電腦及週邊設備業,上櫃,469,4669
4,6829,千附精密,電機機械,上櫃,48,1004
5,6840,東研信超,其他電子業,上櫃,124,794
6,6279,胡連,電子零組件業,上櫃,48,708
7,6532,瑞耘,半導體業,上櫃,85,435
8,6913,鴻呈,電子零組件業,上櫃,32,337
9,4207,環泰,食品工業,上櫃,42,300
10,5452,佶優,其他電子業,上櫃,118,279
11,6570,維田,電腦及週邊設備業,上櫃,17,196
12,4577,達航科技,其他電子業,上櫃,79,191
13,3631,晟楠,電子零組件業,上櫃,108,171
14,4909,新復興,通信網路業,上櫃,27,162
15,4549,桓達,電機機械,上櫃,35,104
16,3628,盈正,其他電子業,上櫃,28,97
17,6101,寬魚國際,文化創意業,上櫃,21,92
18,8040,九暘,半導體業,上櫃,10,71
19,5356,協益,電腦及週邊設備業,上櫃,10,56
20,5210,寶碩,資訊服務業,上櫃,18,51
21,6461,益得,生技醫療業,上櫃,11,38
