排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6265,方土昶,電子通路業,上櫃,1752,10926
2,1815,富喬,電子零組件業,上櫃,3523,7601
3,5351,鈺創,半導體業,上櫃,948,7501
4,5347,世界,半導體業,上櫃,1073,6108
5,4931,新盛力,電腦及週邊設備業,上櫃,469,4669
6,3498,陽程,其他電子業,上櫃,516,4138
7,3234,光環,通信網路業,上櫃,1281,3889
8,6187,萬潤,其他電子業,上櫃,1191,3561
9,3490,單井,光電業,上櫃,1911,2832
10,6538,倉和,電子零組件業,上櫃,228,2588
11,6163,華電網,通信網路業,上櫃,1252,1303
12,6829,千附精密,電機機械,上櫃,48,1004
13,6548,長科*,半導體業,上櫃,222,986
14,6840,東研信超,其他電子業,上櫃,124,794
15,6716,應廣,半導體業,上櫃,101,787
16,6279,胡連,電子零組件業,上櫃,48,708
17,6532,瑞耘,半導體業,上櫃,85,435
18,6217,中探針,電子零組件業,上櫃,6,408
19,6913,鴻呈,電子零組件業,上櫃,32,337
20,4207,環泰,食品工業,上櫃,42,300
21,5452,佶優,其他電子業,上櫃,118,279
22,8415,大國鋼,鋼鐵工業,上櫃,32,236
23,4714,永捷,化學工業,上櫃,29,210
24,8255,朋程,電機機械,上櫃,5,204
25,1586,和勤,電機機械,上櫃,15,203
26,6570,維田,電腦及週邊設備業,上櫃,17,196
27,3484,崧騰,電子零組件業,上櫃,91,194
28,4577,達航科技,其他電子業,上櫃,79,191
29,3631,晟楠,電子零組件業,上櫃,108,171
30,5392,能率,光電業,上櫃,318,164
31,4909,新復興,通信網路業,上櫃,27,162
32,6270,倍微,電子通路業,上櫃,38,145
33,6263,普萊德,通信網路業,上櫃,18,132
34,6788,華景電,半導體業,上櫃,14,115
35,3520,華盈,電子零組件業,上櫃,7,105
36,4549,桓達,電機機械,上櫃,35,104
37,8183,精星,其他電子業,上櫃,21,101
38,3628,盈正,其他電子業,上櫃,28,97
39,3508,位速,其他電子業,上櫃,1,96
40,6101,寬魚國際,文化創意業,上櫃,21,92
41,8284,三竹,資訊服務業,上櫃,26,73
42,8040,九暘,半導體業,上櫃,10,71
43,6150,撼訊,電腦及週邊設備業,上櫃,5,62
44,1569,濱川,電腦及週邊設備業,上櫃,9,57
45,5356,協益,電腦及週邊設備業,上櫃,10,56
46,5210,寶碩,資訊服務業,上櫃,18,51
47,3147,大綜,資訊服務業,上櫃,6,48
48,6576,逸達,生技醫療業,上櫃,4,39
49,6461,益得,生技醫療業,上櫃,11,38
50,3609,三一東林,電子零組件業,上櫃,3,36
51,5324,士開,建材營造業,上櫃,1,33
52,8109,博大,電子零組件業,上櫃,4,31
53,3434,哲固,光電業,上櫃,26,22
54,6870,騰雲,數位雲端,上櫃,6,19
55,3226,龍鋒,電機機械,上櫃,3,16
56,8074,鉅橡,電子零組件業,上櫃,5,9
57,5278,尚凡*,數位雲端,上櫃,2,8
58,4923,力士,半導體業,上櫃,8,-64
59,5309,系統電,電子零組件業,上櫃,29,-649
