股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3615,安可,2026-02-09,31.4,27.8,-11.46%,19564,2892,6.76
3230,錦明,2026-02-06,35.95,36.85,2.5%,6647,1279,5.2
3508,位速,2026-02-06,37.05,32.6,-12.01%,8180,1145,7.14
3615,安可,2026-02-06,27.45,27.8,1.28%,14093,1934,7.28
4956,光鋐,2026-02-06,26.55,25.95,-2.26%,38013,5413,7.02
6152,百一,2026-02-06,17.25,15.5,-10.14%,26853,5317,5.05
6861,睿生光電,2026-02-06,75.9,73.4,-3.29%,5497,661,8.31
3508,位速,2026-02-05,34.0,32.6,-4.12%,5193,740,7.02
3615,安可,2026-02-05,27.95,27.8,-0.54%,9442,1268,7.45
4960,誠美材,2026-02-05,16.0,13.7,-14.38%,26627,3104,8.58
6412,群電,2026-02-05,91.7,90.0,-1.85%,10718,2102,5.1
6451,訊芯-KY,2026-02-05,205.5,173.0,-15.82%,17120,3059,5.6
6584,南俊國際,2026-02-05,340.0,377.0,10.88%,6269,1232,5.09
8215,明基材,2026-02-05,21.8,20.15,-7.57%,6524,1267,5.15
8289,泰藝,2026-02-05,28.5,26.25,-7.89%,5531,1025,5.39
