股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2031,新光鋼,45.0,12.08%,10470,2.34
2425,承啟,52.9,12.91%,14481,2.7
8050,廣積,69.0,15.77%,16275,2.67
