排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2301,光寶科,電腦及週邊設備業,上市,1380,56611
2,2408,南亞科,半導體業,上市,943,54133
3,5351,鈺創,半導體業,上櫃,8087,36471
4,8112,至上,電子通路業,上市,7362,23037
5,3006,晶豪科,半導體業,上市,1701,21570
6,2377,微星,電腦及週邊設備業,上市,221,16075
7,3605,宏致,電子零組件業,上市,1277,15479
8,6213,聯茂,電子零組件業,上市,3904,13210
9,2388,威盛,半導體業,上市,478,11568
10,2867,三商壽,金融保險業,上市,3286,9670
11,2884,玉山金,金融保險業,上市,3493,9646
12,2371,大同,電機機械,上市,1982,6577
13,6269,台郡,電子零組件業,上市,2906,6509
14,2362,藍天,電腦及週邊設備業,上市,613,6367
15,3017,奇鋐,電腦及週邊設備業,上市,27,6308
16,9939,宏全,其他業,上市,954,4428
17,2009,第一銅,鋼鐵工業,上市,1410,4067
18,4979,華星光,通信網路業,上櫃,342,3552
19,1907,永豐餘,造紙工業,上市,665,3502
20,1536,和大,汽車工業,上市,914,3329
21,3141,晶宏,半導體業,上櫃,1093,2385
22,3293,鈊象,文化創意業,上櫃,1136,2305
23,2101,南港,橡膠工業,上市,1253,2043
24,3594,磐儀,電腦及週邊設備業,上櫃,733,1922
25,6279,胡連,電子零組件業,上櫃,1571,1827
26,4142,國光生,生技醫療業,上市,1213,1822
27,1904,正隆,造紙工業,上市,917,1758
28,5314,世紀,半導體業,上櫃,227,1738
29,2392,正崴,電子零組件業,上市,38,1696
30,3264,欣銓,半導體業,上櫃,61,1645
31,2465,麗臺,電腦及週邊設備業,上市,65,1549
32,6531,愛普*,半導體業,上市,499,1548
33,6112,邁達特,資訊服務業,上市,479,1461
34,6456,GIS-KY,光電業,上市,473,1448
35,8114,振樺電,電腦及週邊設備業,上市,105,1369
36,4961,天鈺,半導體業,上市,744,1363
37,8234,新漢,電腦及週邊設備業,上櫃,579,1305
38,6782,視陽,生技醫療業,上市,561,1153
39,6491,晶碩,生技醫療業,上市,195,1150
40,3416,融程電,電腦及週邊設備業,上市,598,1144
41,2331,精英,電腦及週邊設備業,上市,452,1105
42,6245,立端,通信網路業,上櫃,555,1072
43,3712,永崴投控,電腦及週邊設備業,上市,172,988
44,4746,台耀,生技醫療業,上市,502,961
45,3489,森寶,建材營造業,上櫃,142,924
46,2405,輔信,電腦及週邊設備業,上市,181,837
47,3213,茂訊,電腦及週邊設備業,上櫃,4,764
48,2108,南帝,橡膠工業,上市,613,676
49,3078,僑威,電子零組件業,上櫃,329,675
50,3709,鑫聯大投控,電腦及週邊設備業,上櫃,27,658
51,4167,松瑞藥,生技醫療業,上櫃,199,595
52,8105,凌巨,光電業,上市,60,569
53,5443,均豪,光電業,上櫃,156,548
54,6416,瑞祺電通,通信網路業,上市,111,492
55,6526,達發,半導體業,上市,26,451
56,6570,維田,電腦及週邊設備業,上櫃,50,429
57,3003,健和興,電子零組件業,上市,227,419
58,8215,明基材,光電業,上市,87,380
59,6104,創惟,半導體業,上櫃,3,375
60,6509,聚和,化學工業,上櫃,211,366
61,2419,仲琦,通信網路業,上市,12,362
62,4303,信立,塑膠工業,上櫃,34,353
63,4561,健椿,電機機械,上櫃,141,337
64,6143,振曜,通信網路業,上櫃,24,329
65,9934,成霖,居家生活,上市,107,311
66,2033,佳大,鋼鐵工業,上市,225,285
67,6438,迅得,其他電子業,上市,24,278
68,4749,新應材,半導體業,上櫃,26,274
69,5291,邑昇,電子零組件業,上櫃,189,247
70,4571,鈞興-KY,電機機械,上市,76,199
71,7704,明遠精密,半導體業,上櫃,25,187
72,8927,北基,油電燃氣業,上櫃,35,187
73,6218,豪勉,通信網路業,上櫃,22,178
74,1532,勤美,電機機械,上市,75,148
75,6205,詮欣,電子零組件業,上市,4,148
76,6625,必應,其他業,上市,61,128
77,1586,和勤,電機機械,上櫃,9,117
78,1414,東和,紡織纖維,上市,13,113
79,5452,佶優,其他電子業,上櫃,6,109
80,3548,兆利,電子零組件業,上櫃,1,98
81,3306,鼎天,通信網路業,上櫃,37,96
82,2230,泰茂,電機機械,上櫃,13,94
83,3558,神準,通信網路業,上櫃,16,81
84,3169,亞信,半導體業,上櫃,8,77
85,1558,伸興,電機機械,上市,25,52
