股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
4931,新盛力,BBU_電池模組,9.93,19.6,2758
3211,順達,BBU_電池模組,9.31,14.02,13176
6121,新普,BBU_電池模組,5.9,6.04,1158
6781,AES-KY,BBU_電池模組,4.37,12.21,1873
3323,加百裕,BBU_電池模組,3.75,8.52,826
6558,興能高,BBU_電池模組,3.68,4.7,299
3625,西勝,BBU_電池模組,1.53,-1.78,130
2308,台達電,BBU_電源供應器與整合,10.0,10.0,10318
2301,光寶科,BBU_電源供應器與整合,9.92,9.04,26110
5309,系統電,BBU_電源供應器與整合,7.31,5.88,4086
3305,昇貿,BBU_電源供應器與整合,2.22,3.14,3652
3625,西勝,BBU_電源供應器與整合,1.53,-1.78,130
3363,上詮,CPO_先進封裝測試,9.97,6.67,2869
6451,訊芯-KY,CPO_先進封裝測試,8.31,6.05,4550
3265,台星科,CPO_先進封裝測試,7.17,5.79,1747
6257,矽格,CPO_先進封裝測試,4.01,2.47,6452
6515,穎崴,CPO_先進封裝測試,1.04,-0.8,415
3081,聯亞,CPO_光通訊,9.98,17.36,3274
4979,華星光,CPO_光通訊,9.84,8.94,9418
4977,眾達-KY,CPO_光通訊,8.24,1.4,3104
6442,光聖,CPO_光通訊,7.55,4.01,2940
2455,全新,CPO_光通訊,5.63,-0.9,5128
3163,波若威,CPO_光通訊,5.22,-2.22,6014
3529,力旺,IC設計,4.04,7.79,1501
2388,威盛,IC設計,3.59,-2.77,5207
3035,智原,IC設計,3.49,3.79,6269
3035,智原,IC設計,3.49,3.79,6269
8054,安國,IC設計,2.54,2.04,657
3661,世芯-KY,IC設計,2.29,5.26,3273
3661,世芯-KY,IC設計,2.29,5.26,3273
2454,聯發科,IC設計,1.54,-1.0,5872
6643,M31,IC設計,0.92,6.52,372
3443,創意,IC設計,-0.33,3.19,2048
3443,創意,IC設計,-0.33,3.19,2048
6533,晶心科,IC設計,-2.34,9.41,6134
6531,愛普*,IC設計,-2.94,7.95,5773
6213,聯茂,PCB,9.9,25.37,20055
3715,定穎投控,PCB,9.61,14.61,4961
2367,燿華,PCB,6.88,6.37,10974
5469,瀚宇博,PCB,6.3,7.81,3906
8046,南電,PCB,4.63,6.6,3375
3037,欣興,PCB,3.87,2.37,7464
1815,富喬,PCB,3.73,6.2,49259
2313,華通,PCB,3.12,-1.38,33993
2316,楠梓電,PCB,2.51,2.51,2036
3189,景碩,PCB,1.58,0.97,3650
6274,台燿,PCB,1.39,-0.68,2326
2383,台光電,PCB,0.95,0.86,1972
4958,臻鼎-KY,PCB,-0.53,-3.59,34195
8358,金居,PCB,-1.7,-1.0,37397
2368,金像電,PCB,-5.7,-1.49,18011
3715,定穎投控,TPU_伺服器主板與印刷電路板,9.61,14.61,4961
5469,瀚宇博,TPU_伺服器主板與印刷電路板,6.3,7.81,3906
3037,欣興,TPU_伺服器主板與印刷電路板,3.87,2.37,7464
2383,台光電,TPU_伺服器主板與印刷電路板,0.95,0.86,1972
2368,金像電,TPU_伺服器主板與印刷電路板,-5.7,-1.49,18011
3081,聯亞,TPU_光通訊與連接器,9.98,17.36,3274
6442,光聖,TPU_光通訊與連接器,7.55,4.01,2940
6805,富世達,TPU_光通訊與連接器,5.09,9.69,2682
2345,智邦,TPU_光通訊與連接器,-2.26,-9.22,2810
6805,富世達,TPU_散熱,5.09,9.69,2682
3324,雙鴻,TPU_散熱,-0.49,4.66,3460
3017,奇鋐,TPU_散熱,-0.72,1.28,3326
6831,未知,TPU_散熱,-2.83,3.69,798
2485,兆赫,低軌衛星,8.64,7.19,9227
2367,燿華,低軌衛星,6.88,6.37,10974
6190,萬泰科,低軌衛星,4.56,1.33,1558
6443,元晶,低軌衛星,4.04,-2.35,4716
2313,華通,低軌衛星,3.12,-1.38,33993
3491,昇達科,低軌衛星,0.0,-3.89,1799
2345,智邦,低軌衛星,-2.26,-9.22,2810
3081,聯亞,光學元件或組裝,9.98,17.36,3274
3450,聯鈞,光學元件或組裝,9.85,10.32,13071
4979,華星光,光學元件或組裝,9.84,8.94,9418
6451,訊芯-KY,光學元件或組裝,8.31,6.05,4550
4977,眾達-KY,光學元件或組裝,8.24,1.4,3104
