股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1440,南紡,2026-08-10,12.8,13.5,5.47%,6446,2103,3.06
2103,台橡,2026-08-10,27.3,27.5,0.73%,24706,7627,3.24
6533,晶心科,2026-08-10,254.0,250.0,-1.57%,6134,1956,3.14
5904,寶雅,2026-08-10,79.2,79.2,0.0%,5642,968,5.82
4540,全球傳動,2026-08-10,59.0,59.8,1.36%,9299,2634,3.53
1455,集盛,2026-08-10,9.35,9.9,5.88%,5146,1080,4.76
2436,偉詮電,2026-08-10,64.9,67.4,3.85%,10797,3591,3.01
2354,鴻準,2026-08-10,62.4,63.1,1.12%,37584,11630,3.23
2465,麗臺,2026-08-10,90.0,93.6,4.0%,7060,1959,3.6
9934,成霖,2026-08-10,11.7,12.0,2.56%,7763,1361,5.7
2031,新光鋼,2026-08-10,45.7,46.5,1.75%,7450,1704,4.37
1904,正隆,2026-08-10,23.3,24.2,3.86%,6971,1998,3.49
2030,彰源,2026-08-10,20.45,20.45,0.0%,8910,1168,7.62
3114,好德,2026-08-07,37.4,37.5,0.27%,5387,930,5.79
8050,廣積,2026-08-07,63.6,68.4,7.55%,16275,4929,3.3
1597,直得,2026-08-07,144.0,149.0,3.47%,5820,1420,4.1
6269,台郡,2026-08-07,64.5,65.9,2.17%,16400,4889,3.35
4931,新盛力,2026-08-07,217.0,238.0,9.68%,16205,4493,3.61
4576,大銀微系統,2026-08-07,222.5,226.5,1.8%,7920,1740,4.55
4540,全球傳動,2026-08-07,55.5,59.8,7.75%,13004,2256,5.76
3701,大眾控,2026-08-07,43.5,41.15,-5.4%,5155,1308,3.94
3594,磐儀,2026-08-07,58.7,60.0,2.21%,7404,2342,3.16
3543,州巧,2026-08-07,36.6,37.75,3.14%,5070,1651,3.07
2049,上銀,2026-08-07,370.0,387.0,4.59%,17347,4133,4.2
2033,佳大,2026-08-07,16.1,18.7,16.15%,7604,672,11.31
3490,單井,2026-08-07,29.7,31.6,6.4%,5065,1120,4.52
3014,聯陽,2026-08-07,131.5,136.5,3.8%,5383,1640,3.28
2010,春源,2026-08-07,22.1,23.4,5.88%,5800,1240,4.68
2031,新光鋼,2026-08-07,42.8,46.5,8.64%,10470,1405,7.45
2354,鴻準,2026-08-07,62.7,63.1,0.64%,81425,9925,8.2
3036,文曄,2026-08-07,218.5,229.0,4.81%,42344,12114,3.5
2354,鴻準,2026-08-06,58.2,63.1,8.42%,30110,6039,4.99
8088,品安,2026-08-06,47.65,48.5,1.78%,7096,1217,5.83
2049,上銀,2026-08-06,360.0,387.0,7.5%,12613,3364,3.75
6547,高端疫苗,2026-08-06,52.2,51.9,-0.57%,9951,2570,3.87
3339,泰谷,2026-08-06,39.05,39.5,1.15%,6212,1317,4.72
2362,藍天,2026-08-06,47.5,46.8,-1.47%,12720,1638,7.76
4707,磐亞,2026-08-06,32.0,31.95,-0.16%,13006,3947,3.29
2421,建準,2026-08-06,142.0,149.5,5.28%,11894,2385,4.99
2455,全新,2026-08-06,384.0,384.5,0.13%,35122,8828,3.98
2009,第一銅,2026-08-06,39.3,39.65,0.89%,6156,1608,3.83
2464,盟立,2026-08-06,171.5,180.0,4.96%,25511,8008,3.19
4908,前鼎,2026-08-06,169.0,155.0,-8.28%,5421,1627,3.33
