排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,5880,合庫金,金融保險業,上市,8196,35581
2,2884,玉山金,金融保險業,上市,834,25778
3,2377,微星,電腦及週邊設備業,上市,7250,23054
4,2867,三商壽,金融保險業,上市,1440,21823
5,6505,台塑化,油電燃氣業,上市,9057,20213
6,1216,統一,食品工業,上市,2580,15862
7,2886,兆豐金,金融保險業,上市,4112,15851
8,2105,正新,橡膠工業,上市,4612,14279
9,2812,台中銀,金融保險業,上市,1334,11036
10,2637,慧洋-KY,航運業,上市,1987,10137
11,1434,福懋,紡織纖維,上市,977,6131
12,2912,統一超,貿易百貨業,上市,322,4530
13,2606,裕民,航運業,上市,1694,4431
14,6226,光鼎,光電業,上市,101,4197
15,1210,大成,食品工業,上市,438,3762
16,2023,燁輝,鋼鐵工業,上市,1191,3545
17,3712,永崴投控,電腦及週邊設備業,上市,144,2550
18,3260,威剛,半導體業,上櫃,305,2138
19,2520,冠德,建材營造業,上市,183,1940
20,4114,健喬,生技醫療業,上櫃,173,1655
21,8050,廣積,電腦及週邊設備業,上櫃,800,1634
22,3230,錦明,光電業,上櫃,251,1291
23,6491,晶碩,生技醫療業,上市,107,733
24,6789,采鈺,半導體業,上市,381,726
25,2206,三陽工業,汽車工業,上市,78,690
26,8183,精星,其他電子業,上櫃,594,684
27,5258,虹堡,電腦及週邊設備業,上市,283,662
28,4105,東洋,生技醫療業,上櫃,139,656
29,2480,敦陽科,資訊服務業,上市,162,582
30,2611,志信,航運業,上市,94,535
31,2348,海悅,其他業,上市,99,414
32,5210,寶碩,資訊服務業,上櫃,135,411
33,8462,柏文,運動休閒,上市,48,406
34,1442,名軒,建材營造業,上市,110,401
35,4971,IET-KY,半導體業,上櫃,151,392
36,5515,建國,建材營造業,上市,148,314
37,6261,久元,半導體業,上櫃,169,291
38,6469,大樹,生技醫療業,上櫃,108,285
39,2102,泰豐,橡膠工業,上市,19,267
40,6576,逸達,生技醫療業,上櫃,74,260
41,2608,嘉里大榮,航運業,上市,33,257
42,8930,青鋼,鋼鐵工業,上櫃,37,240
43,2207,和泰車,汽車工業,上市,30,227
44,2482,連宇,其他電子業,上市,117,223
45,4951,精拓科,半導體業,上櫃,69,154
46,6577,勁豐,電腦及週邊設備業,上櫃,14,129
47,2908,特力,貿易百貨業,上市,12,88
48,5288,豐祥-KY,電機機械,上市,2,87
49,1339,昭輝,汽車工業,上市,2,58
50,1558,伸興,電機機械,上市,2,45
51,4583,台灣精銳,電機機械,上市,5,28
52,1777,生泰,生技醫療業,上櫃,2,23
