排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
66,6177,達麗,建材營造業,上市,4,262,737
67,6491,晶碩,生技醫療業,上市,5,107,733
68,6789,采鈺,半導體業,上市,5,381,726
69,1227,佳格,食品工業,上市,3,194,723
70,1808,潤隆,建材營造業,上市,3,192,708
71,3685,元創精密,電機機械,上櫃,4,343,703
72,2836,高雄銀,金融保險業,上市,3,514,696
73,2206,三陽工業,汽車工業,上市,5,78,690
74,4716,大立,化學工業,上櫃,4,329,689
75,8183,精星,其他電子業,上櫃,5,594,684
76,5258,虹堡,電腦及週邊設備業,上市,5,283,662
77,9933,中鼎,其他業,上市,4,26,657
78,4105,東洋,生技醫療業,上櫃,5,139,656
79,2511,太子,建材營造業,上市,3,99,583
80,2480,敦陽科,資訊服務業,上市,5,162,582
81,3484,崧騰,電子零組件業,上櫃,4,160,552
82,2611,志信,航運業,上市,5,94,535
83,3055,蔚華科,電子通路業,上市,4,192,533
84,3596,智易,通信網路業,上市,4,267,493
85,2374,佳能,光電業,上市,3,204,480
86,2543,皇昌,建材營造業,上市,3,474,471
87,1723,中碳,化學工業,上市,3,274,460
88,2539,櫻花建,建材營造業,上市,4,324,457
89,9925,新保,其他業,上市,3,114,450
90,6166,凌華,電腦及週邊設備業,上市,4,127,432
91,2348,海悅,其他業,上市,5,99,414
92,5210,寶碩,資訊服務業,上櫃,5,135,411
93,8462,柏文,運動休閒,上市,5,48,406
94,6442,光聖,通信網路業,上市,3,404,402
95,1442,名軒,建材營造業,上市,5,110,401
96,4971,IET-KY,半導體業,上櫃,5,151,392
97,6830,汎銓,其他電子業,上市,4,169,388
98,6265,方土昶,電子通路業,上櫃,4,98,364
99,4162,智擎,生技醫療業,上櫃,4,282,355
100,8021,尖點,其他電子業,上市,4,48,341
101,5522,遠雄,建材營造業,上市,3,188,336
102,5515,建國,建材營造業,上市,5,148,314
103,9941,裕融,其他業,上市,4,67,305
104,6261,久元,半導體業,上櫃,5,169,291
105,6469,大樹,生技醫療業,上櫃,5,108,285
106,2102,泰豐,橡膠工業,上市,5,19,267
107,6576,逸達,生技醫療業,上櫃,5,74,260
108,2608,嘉里大榮,航運業,上市,5,33,257
109,8930,青鋼,鋼鐵工業,上櫃,5,37,240
110,4977,眾達-KY,通信網路業,上市,4,306,239
111,3356,奇偶,光電業,上市,3,117,238
112,4953,緯軟,資訊服務業,上櫃,4,30,233
113,2207,和泰車,汽車工業,上市,5,30,227
114,2482,連宇,其他電子業,上市,5,117,223
115,6277,宏正,電腦及週邊設備業,上市,3,220,221
116,1733,五鼎,生技醫療業,上市,4,76,205
117,1604,聲寶,電器電纜,上市,4,17,190
118,3114,好德,電子零組件業,上櫃,4,84,189
119,1540,喬福,電機機械,上市,3,35,180
120,4106,雃博,生技醫療業,上市,3,164,170
121,2707,晶華,觀光餐旅,上市,3,26,158
122,4951,精拓科,半導體業,上櫃,5,69,154
123,6625,必應,其他業,上市,4,108,151
124,6125,廣運,光電業,上櫃,4,67,142
125,6577,勁豐,電腦及週邊設備業,上櫃,5,14,129
126,2107,厚生,橡膠工業,上市,4,66,128
127,6161,捷波,電腦及週邊設備業,上櫃,3,44,122
128,3276,宇環,電子零組件業,上櫃,4,16,115
129,4130,健亞,生技醫療業,上櫃,3,46,109
130,3672,康聯訊,通信網路業,上櫃,4,2,108
131,4736,泰博,生技醫療業,上市,4,28,104
132,5306,桂盟,運動休閒,上市,4,73,98
133,3147,大綜,資訊服務業,上櫃,3,43,96
134,4737,華廣,生技醫療業,上市,4,78,96
135,6829,千附精密,電機機械,上櫃,3,168,89
136,6130,上亞科技,生技醫療業,上櫃,3,1,88
137,2908,特力,貿易百貨業,上市,5,12,88
138,5288,豐祥-KY,電機機械,上市,5,2,87
139,6885,全福生技,生技醫療業,上市,4,12,84
140,5263,智崴,文化創意業,上櫃,3,16,80
141,6418,詠昇,電子零組件業,上櫃,4,3,71
142,6199,天品,其他業,上櫃,4,47,64
143,8464,億豐,居家生活,上市,4,37,62
144,1339,昭輝,汽車工業,上市,5,2,58
145,6136,富爾特,通信網路業,上市,4,28,53
146,5438,東友,電腦及週邊設備業,上櫃,4,2,52
147,5468,凱鈺,半導體業,上櫃,3,71,51
148,6606,建德工業,電機機械,上市,4,28,50
149,2360,致茂,其他電子業,上市,3,99,47
150,1558,伸興,電機機械,上市,5,2,45
151,4974,亞泰,電子零組件業,上櫃,3,10,44
152,9942,茂順,其他業,上市,3,53,37
153,6192,巨路,其他電子業,上市,3,57,32
154,6689,伊雲谷,數位雲端,上市,3,11,30
155,3430,奇鈦科,化學工業,上櫃,4,16,29
156,3705,永信,生技醫療業,上市,4,8,29
157,3666,光耀,光電業,上櫃,4,6,29
158,4207,環泰,食品工業,上櫃,4,15,29
159,4583,台灣精銳,電機機械,上市,5,5,28
160,6574,霈方,生技醫療業,上櫃,3,7,25
161,1777,生泰,生技醫療業,上櫃,5,2,23
162,1513,中興電,電機機械,上市,3,241,23
163,4572,駐龍,電機機械,上市,4,15,20
164,9802,鈺齊-KY,運動休閒,上市,3,47,18
165,2704,國賓,觀光餐旅,上市,3,7,16
166,2642,宅配通,航運業,上市,3,5,12
167,5324,士開,建材營造業,上櫃,3,4,7
168,6708,天擎,半導體業,上櫃,4,1,6
169,3611,鼎翰,電腦及週邊設備業,上櫃,3,3,4
170,3191,雲嘉南,電子零組件業,上櫃,3,7,3
171,1565,精華,生技醫療業,上櫃,3,2,2
172,1737,臺鹽,食品工業,上市,3,7,2
173,5321,美而快,數位雲端,上櫃,3,8,-1
174,8261,富鼎,半導體業,上市,3,7,-4
175,3567,逸昌,半導體業,上櫃,3,14,-5
176,3268,海德威,半導體業,上櫃,4,1,-7
177,3466,德晉,通信網路業,上櫃,3,2,-12
178,6158,禾昌,電子零組件業,上櫃,3,7,-43
179,6233,旺玖,半導體業,上櫃,3,35,-46
180,2607,榮運,航運業,上市,4,63,-50
181,2020,美亞,鋼鐵工業,上市,3,4,-54
182,4707,磐亞,化學工業,上櫃,4,240,-61
183,4551,智伸科,汽車工業,上市,3,355,-160
184,3607,谷崧,電子零組件業,上市,3,19,-168
185,3689,湧德,電子零組件業,上櫃,3,162,-198
186,8289,泰藝,電子零組件業,上櫃,3,12,-544
187,5490,同亨,電腦及週邊設備業,上櫃,3,51,-688
188,6753,龍德造船,航運業,上市,3,647,-1927
189,1308,亞聚,塑膠工業,上市,3,198,-2423
190,4904,遠傳,通信網路業,上市,3,950,-12907
191,1718,中纖,化學工業,上市,4,2832,-36986
