股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1514,亞力,2026-07-14,120.0,109.5,-8.75%,20000,6647,3.01
6505,台塑化,2026-07-14,64.8,66.2,2.16%,49751,16071,3.1
6023,元大期,2026-07-14,105.0,103.5,-1.43%,13243,1107,11.96
2634,漢翔,2026-07-14,66.0,67.1,1.67%,139359,32299,4.31
2630,亞航,2026-07-14,57.5,62.3,8.35%,41250,9524,4.33
4564,元翎,2026-07-14,21.7,21.6,-0.46%,18791,3780,4.97
6477,安集,2026-07-14,40.7,41.5,1.97%,15427,3825,4.03
3532,台勝科,2026-07-14,459.0,510.0,11.11%,19185,4943,3.88
6488,環球晶,2026-07-14,1495.0,1515.0,1.34%,24971,7462,3.35
6753,龍德造船,2026-07-14,159.5,157.5,-1.25%,12709,4136,3.07
6829,千附精密,2026-07-14,229.5,256.5,11.76%,7913,1807,4.38
7402,邑錡,2026-07-14,143.5,141.5,-1.39%,7831,2555,3.06
2208,台船,2026-07-14,22.1,21.15,-4.3%,40511,10402,3.89
1810,和成,2026-07-14,27.5,28.8,4.73%,48839,11154,4.38
4541,晟田,2026-07-14,68.3,70.6,3.37%,36787,6837,5.38
1709,和益,2026-07-14,28.3,28.05,-0.88%,16896,4129,4.09
8039,台虹,2026-07-14,173.0,185.5,7.23%,48874,10098,4.84
8383,千附,2026-07-14,83.0,84.2,1.45%,9826,3050,3.22
5488,松普,2026-07-14,18.55,17.9,-3.5%,10257,2799,3.66
5475,德宏,2026-07-13,173.5,178.5,2.88%,7573,2441,3.1
4564,元翎,2026-07-13,19.2,21.6,12.5%,11759,2869,4.1
1218,泰山,2026-07-13,16.65,16.0,-3.9%,5767,1508,3.82
5488,松普,2026-07-13,17.8,17.9,0.56%,10897,2311,4.71
6142,友勁,2026-07-13,12.0,10.1,-15.83%,11564,1924,6.01
4513,福裕,2026-07-13,18.5,20.35,10.0%,5024,1002,5.01
8027,鈦昇,2026-07-13,243.5,234.5,-3.7%,18826,4697,4.01
6477,安集,2026-07-13,39.85,41.5,4.14%,16101,3177,5.07
3704,合勤控,2026-07-13,48.0,48.65,1.35%,16834,5196,3.24
8383,千附,2026-07-13,76.6,84.2,9.92%,10306,2584,3.99
2359,所羅門,2026-07-13,142.0,142.5,0.35%,17555,4075,4.31
1536,和大,2026-07-13,55.4,53.2,-3.97%,13299,3847,3.46
3033,威健,2026-07-13,51.3,50.6,-1.36%,25713,7102,3.62
1709,和益,2026-07-13,26.3,28.05,6.65%,18769,3370,5.57
2208,台船,2026-07-13,20.0,21.15,5.75%,25957,8511,3.05
2332,友訊,2026-07-13,24.85,24.05,-3.22%,131450,23632,5.56
2465,麗臺,2026-07-13,91.5,84.9,-7.21%,10135,1878,5.39
3498,陽程,2026-07-13,136.0,119.5,-12.13%,7135,1863,3.83
8096,擎亞,2026-07-09,169.5,157.5,-7.08%,27721,8180,3.39
1536,和大,2026-07-09,50.5,53.2,5.35%,13866,3271,4.24
6901,鑽石投資,2026-07-09,22.2,18.8,-15.32%,19124,6158,3.11
2356,英業達,2026-07-09,69.0,63.7,-7.68%,143660,37616,3.82
3605,宏致,2026-07-09,95.7,86.4,-9.72%,27808,8482,3.28
2412,中華電,2026-07-09,134.0,133.0,-0.75%,59918,17209,3.48
2465,麗臺,2026-07-09,85.0,84.9,-0.12%,7339,1448,5.07
2601,益航,2026-07-09,7.8,7.2,-7.69%,37809,6493,5.82
2645,長榮航太,2026-07-09,238.0,241.0,1.26%,15161,4647,3.26
5488,松普,2026-07-09,15.0,17.9,19.33%,7811,1796,4.35
2913,農林,2026-07-09,12.1,11.2,-7.44%,23838,4080,5.84
3045,台灣大,2026-07-09,107.0,109.0,1.87%,50181,14974,3.35
4564,元翎,2026-07-09,18.35,21.6,17.71%,11101,2300,4.83
3211,順達,2026-07-09,455.0,440.0,-3.3%,28337,6972,4.06
6477,安集,2026-07-09,40.3,41.5,2.98%,7785,2463,3.16
