股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1301,台塑,63.6,19.55%,140549,1.65
1709,和益,28.05,31.69%,16896,4.54
1810,和成,28.8,44.72%,48839,4.41
2630,亞航,62.3,40.16%,41250,4.5
2634,漢翔,67.1,29.04%,139359,3.99
3532,台勝科,510.0,54.08%,19185,2.27
4541,晟田,70.6,45.12%,36787,5.05
5483,中美晶,253.0,54.27%,84426,1.62
5488,松普,17.9,39.84%,10257,4.22
6477,安集,41.5,36.51%,15427,4.94
6505,台塑化,66.2,19.71%,49751,2.03
