排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2615,萬海,航運業,上市,6015,39875
2,1102,亞泥,水泥工業,上市,3177,19286
3,3045,台灣大,通信網路業,上市,1528,14148
4,2542,興富發,建材營造業,上市,1191,12231
5,5871,中租-KY,其他業,上市,2275,9452
6,1711,永光,化學工業,上市,3303,6259
7,3037,欣興,電子零組件業,上市,3130,6062
8,2646,星宇航空,航運業,上市,255,5400
9,6214,精誠,資訊服務業,上市,318,3720
10,2030,彰源,鋼鐵工業,上市,205,3199
11,5314,世紀,半導體業,上櫃,439,3061
12,2912,統一超,貿易百貨業,上市,27,2865
13,1229,聯華,食品工業,上市,164,2818
14,2103,台橡,橡膠工業,上市,745,2581
15,2897,王道銀行,金融保險業,上市,1477,2513
16,2633,台灣高鐵,航運業,上市,449,2405
17,9907,統一實,其他業,上市,259,2397
18,2474,可成,其他電子業,上市,1048,2273
19,9921,巨大,運動休閒,上市,300,1878
20,2034,允強,鋼鐵工業,上市,205,1855
21,1904,正隆,造紙工業,上市,188,1855
22,2852,第一保,金融保險業,上市,341,1562
23,5607,遠雄港,航運業,上市,8,1426
24,6224,聚鼎,電子零組件業,上市,44,1346
25,2520,冠德,建材營造業,上市,104,1288
26,6104,創惟,半導體業,上櫃,706,1283
27,3339,泰谷,光電業,上櫃,1136,1268
28,2723,美食-KY,觀光餐旅,上市,354,1179
29,4927,泰鼎-KY,電子零組件業,上市,401,1131
30,3176,基亞,生技醫療業,上櫃,511,1116
31,2913,農林,貿易百貨業,上市,13,1077
32,3498,陽程,其他電子業,上櫃,87,877
33,2206,三陽工業,汽車工業,上市,15,799
34,2221,大甲,其他業,上櫃,150,718
35,2069,運錩,鋼鐵工業,上市,389,695
36,2031,新光鋼,鋼鐵工業,上市,168,656
37,2025,千興,鋼鐵工業,上市,324,570
38,2607,榮運,航運業,上市,22,564
39,2107,厚生,橡膠工業,上市,51,561
40,3653,健策,電子零組件業,上市,133,527
41,2461,光群雷,其他電子業,上市,97,490
42,6840,東研信超,其他電子業,上櫃,305,484
43,8942,森鉅,其他業,上櫃,239,395
44,1532,勤美,電機機械,上市,48,332
45,2534,宏盛,建材營造業,上市,6,302
46,2029,盛餘,鋼鐵工業,上市,41,289
47,1524,耿鼎,汽車工業,上市,31,283
48,1528,恩德,電機機械,上市,157,272
49,9802,鈺齊-KY,運動休閒,上市,30,262
50,5410,國眾,資訊服務業,上櫃,79,245
51,3705,永信,生技醫療業,上市,20,245
52,2509,全坤建,建材營造業,上市,138,242
53,6180,橘子,文化創意業,上櫃,132,236
54,3615,安可,光電業,上櫃,126,227
55,2545,皇翔,建材營造業,上市,54,213
56,1558,伸興,電機機械,上市,10,190
57,2739,寒舍,觀光餐旅,上市,30,182
58,5381,合正,電子零組件業,上櫃,66,173
59,6122,擎邦,電機機械,上櫃,22,169
60,2597,潤弘,建材營造業,上市,65,156
61,1733,五鼎,生技醫療業,上市,27,154
62,5244,弘凱,光電業,上市,56,147
63,2528,皇普,建材營造業,上市,44,146
64,1522,堤維西,汽車工業,上市,44,141
65,3050,鈺德,光電業,上市,23,141
66,6756,威鋒電子,半導體業,上市,51,132
67,6438,迅得,其他電子業,上市,37,111
68,2207,和泰車,汽車工業,上市,11,97
69,1603,華電,電器電纜,上市,11,97
70,1459,聯發,紡織纖維,上市,47,95
71,3548,兆利,電子零組件業,上櫃,34,94
72,9919,康那香,其他業,上市,29,85
73,2013,中鋼構,鋼鐵工業,上市,13,78
74,6136,富爾特,通信網路業,上市,27,73
75,8927,北基,油電燃氣業,上櫃,5,67
76,1464,得力,紡織纖維,上市,9,66
77,5704,老爺知,觀光餐旅,上櫃,1,44
78,3054,立萬利,食品工業,上市,20,31
79,5324,士開,建材營造業,上櫃,4,30
80,6418,詠昇,電子零組件業,上櫃,3,26
81,2908,特力,貿易百貨業,上市,4,25
