排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2615,萬海,航運業,上市,6015,39875
2,1102,亞泥,水泥工業,上市,3177,19286
3,1605,華新,電器電纜,上市,10227,14359
4,3045,台灣大,通信網路業,上市,1528,14148
5,1802,台玻,玻璃陶瓷,上市,13750,13087
6,2542,興富發,建材營造業,上市,1191,12231
7,2481,強茂,半導體業,上市,14124,9870
8,5871,中租-KY,其他業,上市,2275,9452
9,6147,頎邦,半導體業,上櫃,8044,9145
10,6226,光鼎,光電業,上市,3372,8650
11,1711,永光,化學工業,上市,3303,6259
12,3037,欣興,電子零組件業,上市,3130,6062
13,2646,星宇航空,航運業,上市,255,5400
14,6214,精誠,資訊服務業,上市,318,3720
15,2030,彰源,鋼鐵工業,上市,205,3199
16,5314,世紀,半導體業,上櫃,439,3061
17,8103,瀚荃,電子零組件業,上市,1965,3021
18,2912,統一超,貿易百貨業,上市,27,2865
19,1229,聯華,食品工業,上市,164,2818
20,2392,正崴,電子零組件業,上市,90,2765
21,2103,台橡,橡膠工業,上市,745,2581
22,2897,王道銀行,金融保險業,上市,1477,2513
23,2305,全友,電腦及週邊設備業,上市,2548,2433
24,2633,台灣高鐵,航運業,上市,449,2405
25,9907,統一實,其他業,上市,259,2397
26,2474,可成,其他電子業,上市,1048,2273
27,2504,國產,建材營造業,上市,154,2223
28,3034,聯詠,半導體業,上市,569,2164
29,9921,巨大,運動休閒,上市,300,1878
30,2034,允強,鋼鐵工業,上市,205,1855
31,1904,正隆,造紙工業,上市,188,1855
32,2382,廣達,電腦及週邊設備業,上市,2232,1732
33,2852,第一保,金融保險業,上市,341,1562
34,2354,鴻準,其他電子業,上市,1141,1549
35,2367,燿華,電子零組件業,上市,1203,1512
36,5607,遠雄港,航運業,上市,8,1426
37,3374,精材,半導體業,上櫃,3344,1382
38,8932,智通*,其他業,上櫃,1089,1364
39,6224,聚鼎,電子零組件業,上市,44,1346
40,2520,冠德,建材營造業,上市,104,1288
41,6104,創惟,半導體業,上櫃,706,1283
42,3339,泰谷,光電業,上櫃,1136,1268
43,1609,大亞,電器電纜,上市,784,1220
44,2723,美食-KY,觀光餐旅,上市,354,1179
45,6782,視陽,生技醫療業,上市,484,1149
46,4927,泰鼎-KY,電子零組件業,上市,401,1131
47,3176,基亞,生技醫療業,上櫃,511,1116
48,2913,農林,貿易百貨業,上市,13,1077
49,3498,陽程,其他電子業,上櫃,87,877
50,2357,華碩,電腦及週邊設備業,上市,903,848
51,2206,三陽工業,汽車工業,上市,15,799
52,2221,大甲,其他業,上櫃,150,718
53,2069,運錩,鋼鐵工業,上市,389,695
54,2031,新光鋼,鋼鐵工業,上市,168,656
55,4919,新唐,半導體業,上市,451,654
56,2362,藍天,電腦及週邊設備業,上市,367,648
