排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,低軌衛星,3.32,100.0,7/7,14.54,25.07,5.33,2.57
2,被動元件,3.87,89.47,17/19,3.59,-4.65,-45.86,-120.97
3,BBU_電池模組,4.12,85.71,6/7,-9.38,-23.08,12.62,22.11
4,機器人,3.11,85.71,12/14,24.24,-2.52,-14.75,-45.71
5,半導體設備,3.17,85.71,6/7,8.62,3.76,5.48,15.69
6,光學元件或組裝,3.4,80.0,12/15,-1.92,-4.89,66.97,96.12
7,電池或電源,2.82,80.0,16/20,8.35,-34.73,6.56,-4.5
8,TPU_光通訊與連接器,3.54,75.0,3/4,-1.51,-7.61,43.58,75.52
9,TPU_散熱,4.32,75.0,3/4,-6.94,-16.54,46.27,83.76
10,軍工_無人機相關,1.67,75.0,6/8,-5.68,53.44,-0.56,-15.22
11,記憶體製造,1.96,75.0,3/4,225.27,247.53,3.07,-4.86
12,網通設備組件,1.38,75.0,15/20,-12.63,31.54,87.58,114.9
13,工業自動化與機器人,2.76,71.43,5/7,1.2,0.67,0.06,0.35
14,電器電纜,2.49,70.0,7/10,19.36,24.66,-0.18,-0.31
15,化學,2.21,70.0,14/20,36.34,81.86,10.34,24.73
16,金融,2.19,68.42,13/19,28.03,76.64,10.36,24.56
17,軟體設計,0.36,66.67,10/15,0.21,0.65,-0.05,-0.02
18,塑膠,2.16,66.67,12/18,28.03,76.64,10.36,24.56
19,軍工_航太製造與維修,0.92,66.67,4/6,9.74,6.75,0.1,0.09
20,CPO_光通訊,1.24,66.67,4/6,0.28,-13.97,48.0,88.87
21,記憶體控制IC,1.8,60.0,3/5,2.87,-3.86,-0.06,-0.07
22,CPO_先進封裝測試,2.16,60.0,3/5,11.37,33.67,-11.55,-13.29
23,BBU_電源供應器與整合,1.05,60.0,3/5,2.69,-26.47,-5.64,-26.08
24,PCB,1.81,60.0,9/15,38.94,98.76,-17.34,28.3
25,TPU_伺服器主板與印刷電路板,-0.5,60.0,3/5,-10.92,60.6,-10.38,-17.81
26,銀,1.84,50.0,2/4,-6.02,2.25,-29.58,-57.77
27,記憶體模組,0.24,42.86,3/7,12.99,-64.35,-0.6,-0.29
28,廠務系統與水處理,-0.22,42.86,3/7,-0.31,-0.49,-0.01,0.03
29,造紙,-0.33,42.86,3/7,0.25,0.46,0.0,0.0
30,航運,0.22,40.0,6/15,17.78,61.82,-12.17,-20.91
31,銅,1.15,40.0,4/10,-13.69,-4.86,-18.92,-4.37
32,玻璃,0.68,40.0,6/15,-21.9,68.39,-0.39,20.18
33,鋼鐵,-0.61,33.33,5/15,-1.19,26.36,0.45,8.18
34,IC設計,-0.56,30.77,4/13,-15.13,68.6,9.62,13.46
35,紡織,-0.1,30.0,6/20,0.4,-0.43,-0.04,0.07
36,記憶體封裝與測試,-1.01,25.0,1/4,-38.27,-29.95,-1.22,-1.48
37,無塵室與機電工程,-0.99,20.0,1/5,-7.4,-18.76,-0.45,-0.54
