股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1316,上曜,2026-08-27,11.75,11.75,0.0%,15123,3804,3.97
2889,國票金,2026-08-27,15.8,16.2,2.53%,36308,8680,4.18
8103,瀚荃,2026-08-27,115.0,114.0,-0.87%,10582,3254,3.25
8033,雷虎,2026-08-27,193.0,199.0,3.11%,28081,7108,3.95
7402,邑錡,2026-08-27,111.0,117.5,5.86%,5659,968,5.84
6547,高端疫苗,2026-08-27,61.9,63.1,1.94%,22760,5109,4.45
6209,今國光,2026-08-27,75.5,76.5,1.32%,25952,6151,4.22
6168,宏齊,2026-08-27,28.7,29.65,3.31%,10372,3319,3.12
6015,宏遠證,2026-08-27,16.1,16.05,-0.31%,15414,2215,6.96
4927,泰鼎-KY,2026-08-27,38.25,40.45,5.75%,11969,3352,3.57
4908,前鼎,2026-08-27,184.5,195.5,5.96%,11394,2689,4.24
4714,永捷,2026-08-27,11.05,11.8,6.79%,6643,1470,4.52
3504,揚明光,2026-08-27,89.0,94.1,5.73%,10734,3322,3.23
3376,新日興,2026-08-27,196.5,210.0,6.87%,18387,3129,5.88
1519,華城,2026-08-27,727.0,770.0,5.91%,6179,1652,3.74
8937,合騏,2026-08-27,29.8,26.45,-11.24%,5489,381,14.39
1711,永光,2026-08-27,44.4,43.5,-2.03%,21854,5672,3.85
2017,官田鋼,2026-08-27,9.92,9.45,-4.74%,7055,789,8.94
2351,順德,2026-08-27,214.5,240.0,11.89%,19231,4647,4.14
2371,大同,2026-08-27,27.95,29.2,4.47%,36297,9623,3.77
2421,建準,2026-08-27,153.0,159.5,4.25%,13351,3259,4.1
2426,鼎元,2026-08-27,101.5,96.6,-4.83%,96713,29370,3.29
2491,吉祥全,2026-08-27,45.75,51.3,12.13%,5064,1332,3.8
4908,前鼎,2026-08-26,163.5,195.5,19.57%,10358,2213,4.68
3714,富采,2026-08-26,61.3,63.5,3.59%,27039,8478,3.19
8103,瀚荃,2026-08-26,102.0,114.0,11.76%,10909,2802,3.89
6168,宏齊,2026-08-26,27.6,29.65,7.43%,9726,2901,3.35
2426,鼎元,2026-08-26,89.8,96.6,7.57%,82191,24982,3.29
4956,光鋐,2026-08-26,36.3,36.0,-0.83%,9758,2377,4.1
2489,瑞軒,2026-08-26,40.9,40.05,-2.08%,127754,23791,5.37
3339,泰谷,2026-08-26,39.2,41.7,6.38%,6917,1875,3.69
3362,先進光,2026-08-26,192.0,204.5,6.51%,31327,8721,3.59
2889,國票金,2026-08-26,15.7,16.2,3.18%,22821,7310,3.12
3049,精金,2026-08-26,13.35,12.7,-4.87%,22879,6579,3.48
3229,晟鈦,2026-08-26,57.8,55.1,-4.67%,5671,1865,3.04
3162,精確,2026-08-26,72.5,72.7,0.28%,6223,939,6.63
2491,吉祥全,2026-08-26,42.75,51.3,20.0%,5839,1115,5.24
3712,永崴投控,2026-08-25,20.65,21.65,4.84%,5901,1327,4.44
6226,光鼎,2026-08-25,23.35,30.95,32.55%,74889,21245,3.52
8103,瀚荃,2026-08-25,99.3,114.0,14.8%,10724,2352,4.56
2637,慧洋-KY,2026-08-25,97.8,94.6,-3.27%,35337,6596,5.36
2641,正德,2026-08-25,19.0,18.2,-4.21%,23396,4016,5.83
2609,陽明,2026-08-25,65.9,57.9,-12.14%,192985,61159,3.16
6168,宏齊,2026-08-25,27.15,29.65,9.21%,9561,2557,3.74
3049,精金,2026-08-25,13.0,12.7,-2.31%,50056,5667,8.83
2606,裕民,2026-08-25,74.0,74.3,0.41%,55868,8000,6.98
5608,四維航,2026-08-25,17.95,16.9,-5.85%,55366,13239,4.18
4956,光鋐,2026-08-25,36.0,36.0,0.0%,7121,1980,3.59
2605,新興,2026-08-25,36.75,34.4,-6.39%,47492,15587,3.05
2613,中櫃,2026-08-25,23.8,23.05,-3.15%,8601,1562,5.5
2489,瑞軒,2026-08-25,36.15,40.05,10.79%,70188,18175,3.86
2612,中航,2026-08-25,60.3,62.0,2.82%,7225,1050,6.88
8105,凌巨,2026-08-18,13.6,15.15,11.4%,48154,5033,9.57
