股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1316,上曜,11.75,17.5%,15123,3.2
2889,國票金,16.2,4.18%,36308,1.81
3441,聯一光,137.5,61.76%,32172,2.46
3504,揚明光,94.1,23.82%,10734,1.63
4939,亞電,86.6,35.52%,19879,1.56
4979,華星光,617.0,9.4%,29366,2.48
6226,光鼎,30.95,57.91%,27141,2.25
6547,高端疫苗,63.1,20.88%,22760,3.09
8039,台虹,352.5,41.28%,22503,2.15
