排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2609,陽明,航運業,上市,-32896,81232
2,1815,富喬,電子零組件業,上櫃,27828,67715
3,2883,凱基金,金融保險業,上市,25155,63084
4,2002,中鋼,鋼鐵工業,上市,9365,46539
5,2615,萬海,航運業,上市,6015,39875
6,2344,華邦電,半導體業,上市,13008,39038
7,2610,華航,航運業,上市,20794,37176
8,2881,富邦金,金融保險業,上市,-1491,33098
9,2618,長榮航,航運業,上市,9046,29460
10,2426,鼎元,光電業,上市,7355,27929
11,1402,遠東新,紡織纖維,上市,-6207,26182
12,2603,長榮,航運業,上市,-2884,23316
13,1102,亞泥,水泥工業,上市,3177,19286
14,2882,國泰金,金融保險業,上市,1546,16665
15,1301,台塑,塑膠工業,上市,18692,14592
16,1605,華新,電器電纜,上市,10227,14359
17,3045,台灣大,通信網路業,上市,1528,14148
18,3260,威剛,半導體業,上櫃,-1502,13637
19,2887,台新金,金融保險業,上市,7318,13274
20,1802,台玻,玻璃陶瓷,上市,13750,13087
21,2606,裕民,航運業,上市,-3432,12814
22,2542,興富發,建材營造業,上市,1191,12231
23,2884,玉山金,金融保險業,上市,-3522,10999
24,1326,台化,塑膠工業,上市,13377,10808
25,5880,合庫金,金融保險業,上市,-513,10800
26,2481,強茂,半導體業,上市,14124,9870
27,2313,華通,電子零組件業,上市,4393,9822
28,5871,中租-KY,其他業,上市,2275,9452
29,2408,南亞科,半導體業,上市,2367,9448
30,6147,頎邦,半導體業,上櫃,8044,9145
31,6226,光鼎,光電業,上市,3372,8650
32,2337,旺宏,半導體業,上市,5206,8125
33,2353,宏碁,電腦及週邊設備業,上市,3181,8075
34,1216,統一,食品工業,上市,-191,8060
35,2330,台積電,半導體業,上市,4787,8037
36,3105,穩懋,半導體業,上櫃,6809,7043
37,2880,華南金,金融保險業,上市,-1876,7004
38,2356,英業達,電腦及週邊設備業,上市,5984,6832
39,4939,亞電,電子零組件業,上櫃,2514,6760
40,1711,永光,化學工業,上市,3303,6259
41,3037,欣興,電子零組件業,上市,3130,6062
42,2027,大成鋼,鋼鐵工業,上市,-146,5927
43,1709,和益,化學工業,上市,2857,5765
44,8422,可寧衛,綠能環保,上市,1346,5578
45,1303,南亞,塑膠工業,上市,28222,5452
46,6116,彩晶,光電業,上市,8586,5441
47,2646,星宇航空,航運業,上市,255,5400
48,8039,台虹,電子零組件業,上市,3521,4910
49,2451,創見,半導體業,上市,-658,4864
50,9904,寶成,運動休閒,上市,-1528,4710
