股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3455,由田,2026-01-02,117.0,119.5,2.14%,7786,1337,5.82
3402,漢科,2026-01-02,137.5,142.5,3.64%,11779,1462,8.05
4772,台特化,2026-01-02,325.0,347.0,6.77%,9800,1659,5.91
3624,光頡,2026-01-02,60.7,64.2,5.77%,47636,8505,5.6
5452,佶優,2026-01-02,29.0,30.9,6.55%,11361,1797,6.32
3033,威健,2026-01-02,30.9,31.3,1.29%,11478,1632,7.03
3049,精金,2025-12-31,5.38,6.1,13.38%,27971,3605,7.76
3092,鴻碩,2025-12-31,25.0,26.8,7.2%,11119,1503,7.39
3402,漢科,2025-12-31,129.5,142.5,10.04%,5676,884,6.42
6205,詮欣,2025-12-31,62.8,61.0,-2.87%,12063,1002,12.04
3455,由田,2025-12-31,105.0,119.5,13.81%,7908,992,7.97
3481,群創,2025-12-31,16.7,18.1,8.38%,932979,163371,5.71
1721,三晃,2025-12-31,17.95,17.35,-3.34%,15034,2615,5.75
3550,聯穎,2025-12-31,15.8,16.5,4.43%,9345,1641,5.69
2497,怡利電,2025-12-31,57.5,54.8,-4.7%,5535,623,8.88
6233,旺玖,2025-12-31,23.1,25.3,9.52%,5289,875,6.04
8068,全達,2025-12-31,27.9,28.05,0.54%,12175,1404,8.67
8064,東捷,2025-12-30,44.3,48.45,9.37%,17609,3280,5.37
6233,旺玖,2025-12-30,24.2,25.3,4.55%,6696,617,10.84
1528,恩德,2025-12-30,22.45,22.8,1.56%,92183,12911,7.14
3481,群創,2025-12-30,15.3,18.1,18.3%,882082,120333,7.33
5452,佶優,2025-12-30,27.55,30.9,12.16%,7901,1028,7.68
4123,晟德,2025-12-30,40.3,40.5,0.5%,12772,1984,6.44
3663,鑫科,2025-12-30,57.8,60.7,5.02%,12639,1863,6.78
3092,鴻碩,2025-12-30,23.3,26.8,15.02%,5329,957,5.57
1810,和成,2025-12-30,18.6,17.6,-5.38%,6480,1122,5.77
8068,全達,2025-12-30,25.45,28.05,10.22%,5842,801,7.29
