排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,記憶體製造,2.93,100.0,4/4,3.66,-205.98,-22.95,-40.75
2,工業自動化與機器人,3.15,100.0,7/7,3.78,-0.72,0.49,-3.12
3,無塵室與機電工程,4.37,100.0,5/5,11.96,-24.79,-0.83,-1.53
4,低軌衛星,2.76,100.0,7/7,4.57,-15.36,5.6,-7.65
5,TPU_散熱,6.65,100.0,4/4,20.43,72.94,15.92,-16.33
6,銀,6.09,100.0,4/4,135.5,9.79,-0.15,-12.33
7,電池或電源,2.38,100.0,20/20,46.77,-59.67,7.14,-9.37
8,軍工_無人機相關,1.53,100.0,8/8,22.58,23.99,15.1,71.33
9,被動元件,6.98,100.0,19/19,196.06,-13.96,5.47,-22.4
10,記憶體封裝與測試,0.98,100.0,4/4,-4.43,-14.75,-0.33,-0.79
11,記憶體控制IC,2.3,100.0,4/4,-14.75,-18.17,0.09,0.38
12,網通設備組件,2.87,90.0,18/20,32.05,76.78,20.71,55.58
13,銅,2.4,90.0,9/10,-1.99,-27.15,-23.28,-42.09
14,電器電纜,1.65,90.0,9/10,4.51,-3.52,0.17,1.2
15,BBU_電池模組,1.46,85.71,6/7,0.65,-3.39,0.33,-4.67
16,半導體設備,1.38,85.71,6/7,-10.07,-5.2,2.1,4.05
17,機器人,1.97,85.71,12/14,30.85,-39.45,5.65,-13.76
18,軍工_航太製造與維修,1.12,83.33,5/6,-0.07,-4.55,-0.01,-0.08
19,CPO_光通訊,4.36,83.33,5/6,26.5,92.18,-15.48,-5.04
20,BBU_電源供應器與整合,1.24,80.0,4/5,40.56,-56.53,6.43,-5.54
21,光學元件或組裝,2.96,80.0,12/15,17.84,67.96,-25.58,-32.08
22,TPU_光通訊與連接器,1.56,75.0,3/4,6.23,30.51,-20.52,-53.36
23,玻璃,0.88,73.33,11/15,37.94,66.93,-54.46,-98.57
24,記憶體模組,0.87,71.43,5/7,-7.87,-26.47,-0.11,-5.11
25,化學,0.96,70.0,14/20,-16.78,-48.83,-1.09,8.31
26,IC設計,1.91,69.23,9/13,29.36,15.49,15.31,77.95
27,軟體設計,0.61,66.67,10/15,1.26,0.1,0.1,0.45
28,CPO_先進封裝測試,-0.15,60.0,3/5,-31.05,-100.34,14.35,45.25
29,PCB,1.02,60.0,9/15,22.89,-161.23,-76.83,-176.84
30,廠務系統與水處理,0.53,57.14,4/7,-1.12,-2.16,0.01,-0.73
31,金融,0.16,52.63,10/19,-17.35,-41.59,0.13,7.88
32,塑膠,0.03,50.0,9/18,-17.35,-41.59,0.13,7.88
33,鋼鐵,-0.11,46.67,7/15,-0.68,5.45,-0.89,1.71
34,紡織,0.04,40.0,8/20,0.78,0.3,0.29,1.3
35,TPU_伺服器主板與印刷電路板,-0.87,40.0,2/5,5.92,-19.21,-50.29,-98.75
36,航運,-0.13,33.33,5/15,-21.72,-4.48,3.77,12.14
37,造紙,-0.66,28.57,2/7,-0.37,-0.04,-0.0,-0.06
