股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2221,大甲,2026-09-04,95.7,90.8,-5.12%,12726,2070,6.15
3094,聯傑,2026-09-04,43.2,46.5,7.64%,17920,3961,4.52
8431,匯鑽科,2026-09-04,64.8,68.8,6.17%,10687,1356,7.88
8064,東捷,2026-09-04,104.5,112.0,7.18%,13697,3316,4.13
6538,倉和,2026-09-04,261.5,300.0,14.72%,9563,2926,3.27
6271,同欣電,2026-09-04,227.5,237.0,4.18%,15374,4960,3.1
2388,威盛,2026-09-04,75.4,81.4,7.96%,14272,4163,3.43
3591,艾笛森,2026-09-04,22.85,24.9,8.97%,5265,873,6.03
3141,晶宏,2026-09-04,106.0,102.5,-3.3%,14713,3927,3.75
4526,東台,2026-09-04,31.7,32.0,0.95%,7752,1961,3.95
8431,匯鑽科,2026-09-03,59.1,68.8,16.41%,7695,836,9.2
4510,高鋒,2026-09-03,46.2,47.55,2.92%,9556,2550,3.75
6224,聚鼎,2026-09-03,89.9,84.8,-5.67%,7047,1546,4.56
6217,中探針,2026-09-03,196.0,188.5,-3.83%,13188,4095,3.22
3019,亞光,2026-09-03,162.0,144.5,-10.8%,33676,5896,5.71
2486,一詮,2026-09-03,304.5,256.0,-15.93%,34953,10040,3.48
8064,東捷,2026-09-03,105.5,112.0,6.16%,12041,2730,4.41
8111,立碁,2026-09-03,76.5,70.0,-8.5%,37962,11172,3.4
4526,東台,2026-09-03,32.2,32.0,-0.62%,11493,1643,6.99
2889,國票金,2026-09-03,16.0,16.6,3.75%,44317,13796,3.21
3714,富采,2026-09-03,63.8,66.8,4.7%,50253,11085,4.53
2897,王道銀行,2026-09-03,10.7,10.85,1.4%,16173,4632,3.49
3380,明泰,2026-09-03,30.0,30.0,0.0%,7241,2137,3.39
2419,仲琦,2026-09-03,28.2,27.1,-3.9%,13313,1086,12.25
3141,晶宏,2026-09-03,99.5,102.5,3.02%,21370,3341,6.4
3006,晶豪科,2026-09-03,300.5,278.5,-7.32%,41962,13826,3.04
3094,聯傑,2026-09-03,41.85,46.5,11.11%,9326,3104,3.0
2498,宏達電,2026-09-03,41.3,41.6,0.73%,12708,3999,3.18
2491,吉祥全,2026-09-02,45.75,42.0,-8.2%,8049,2004,4.02
8111,立碁,2026-09-02,75.0,70.0,-6.67%,45295,9670,4.68
6669,緯穎,2026-09-02,2790.0,2565.0,-8.06%,10869,2022,5.37
6668,中揚光,2026-09-02,42.7,42.6,-0.23%,8037,1847,4.35
3019,亞光,2026-09-02,143.0,144.5,1.05%,24643,4373,5.63
6530,創威,2026-09-02,93.7,98.2,4.8%,8685,1981,4.38
6217,中探針,2026-09-02,190.0,188.5,-0.79%,16892,3487,4.84
6209,今國光,2026-09-02,80.5,81.5,1.24%,33317,9663,3.45
4976,佳凌,2026-09-02,37.95,38.3,0.92%,12907,3957,3.26
4971,IET-KY,2026-09-02,654.0,624.0,-4.59%,8621,2788,3.09
4908,前鼎,2026-09-02,227.0,224.5,-1.1%,17559,4445,3.95
3380,明泰,2026-09-02,28.85,30.0,3.99%,8377,1854,4.52
3141,晶宏,2026-09-02,93.5,102.5,9.63%,18169,2402,7.56
6197,佳必琪,2026-09-02,322.0,315.0,-2.17%,6629,1644,4.03
