排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2409,友達,光電業,上市,4,68476,113378
2,2887,台新金,金融保險業,上市,4,196,70816
3,2883,凱基金,金融保險業,上市,5,7924,65316
4,1301,台塑,塑膠工業,上市,5,7466,61771
5,2892,第一金,金融保險業,上市,5,6123,50114
6,5880,合庫金,金融保險業,上市,4,10783,44285
7,2886,兆豐金,金融保險業,上市,5,10458,37754
8,2890,永豐金,金融保險業,上市,5,4692,31276
9,2884,玉山金,金融保險業,上市,3,16671,30003
10,2885,元大金,金融保險業,上市,5,15618,29213
11,3481,群創,光電業,上市,3,16288,28186
12,2880,華南金,金融保險業,上市,5,3562,24155
13,2891,中信金,金融保險業,上市,5,6662,21055
14,2801,彰銀,金融保險業,上市,3,5440,17106
15,3231,緯創,電腦及週邊設備業,上市,3,17221,16117
16,2618,長榮航,航運業,上市,4,10554,13305
17,2897,王道銀行,金融保險業,上市,4,3030,12091
18,2354,鴻準,其他電子業,上市,4,824,10374
19,5876,上海商銀,金融保險業,上市,4,2793,9839
20,3324,雙鴻,其他電子業,上櫃,5,80,9507
21,2881,富邦金,金融保險業,上市,5,4453,8284
22,2356,英業達,電腦及週邊設備業,上市,4,471,8044
23,3045,台灣大,通信網路業,上市,5,4048,7593
24,2542,興富發,建材營造業,上市,3,4303,5824
25,3406,玉晶光,光電業,上市,5,299,4797
26,3141,晶宏,半導體業,上櫃,5,333,4600
27,1402,遠東新,紡織纖維,上市,4,807,4293
28,2412,中華電,通信網路業,上市,3,3338,4190
29,2855,統一證,金融保險業,上市,5,1981,3991
30,1710,東聯,化學工業,上市,5,1310,3621
31,2606,裕民,航運業,上市,3,2305,3504
32,1440,南紡,紡織纖維,上市,4,750,3416
33,2474,可成,其他電子業,上市,5,90,3145
34,8431,匯鑽科,其他電子業,上櫃,4,1473,2314
35,2637,慧洋-KY,航運業,上市,4,1708,2260
36,3044,健鼎,電子零組件業,上市,5,89,2240
37,2605,新興,航運業,上市,3,480,2158
38,3693,營邦,電腦及週邊設備業,上櫃,5,693,2027
39,2610,華航,航運業,上市,3,8906,2003
40,6214,精誠,資訊服務業,上市,4,617,1804
41,4904,遠傳,通信網路業,上市,3,706,1647
42,3714,富采,光電業,上市,4,681,1608
43,2617,台航,航運業,上市,3,1733,1599
44,2633,台灣高鐵,航運業,上市,4,885,1447
45,3017,奇鋐,電腦及週邊設備業,上市,5,315,1397
46,9907,統一實,其他業,上市,4,548,1392
47,4908,前鼎,通信網路業,上櫃,4,18,1323
48,6442,光聖,通信網路業,上市,5,75,1255
49,6538,倉和,電子零組件業,上櫃,4,302,1229
50,2034,允強,鋼鐵工業,上市,5,283,1226
51,1104,環泥,水泥工業,上市,4,889,1197
52,2520,冠德,建材營造業,上市,3,949,1099
53,1229,聯華,食品工業,上市,3,690,1068
54,2340,台亞,半導體業,上市,4,47,1011
55,2851,中再保,金融保險業,上市,3,999,912
56,6782,視陽,生技醫療業,上市,5,74,807
57,6532,瑞耘,半導體業,上櫃,4,516,776
58,3081,聯亞,通信網路業,上櫃,4,370,690
59,4912,聯德控股-KY,電子零組件業,上市,4,253,575
60,6122,擎邦,電機機械,上櫃,4,476,534
61,3023,信邦,電子零組件業,上市,3,140,522
62,2537,聯上發,建材營造業,上市,4,246,472
63,2461,光群雷,其他電子業,上市,4,36,468
64,2476,鉅祥,電子零組件業,上市,5,89,449
