排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,37817,181014
2,2892,第一金,金融保險業,上市,62634,141485
3,2883,凱基金,金融保險業,上市,25545,113934
4,2884,玉山金,金融保險業,上市,34182,101011
5,2834,臺企銀,金融保險業,上市,30123,87150
6,2801,彰銀,金融保險業,上市,49068,86888
7,2890,永豐金,金融保險業,上市,22279,75750
8,3481,群創,光電業,上市,-7402,66554
9,2867,三商壽,金融保險業,上市,21868,48616
10,5880,合庫金,金融保險業,上市,22738,48097
11,2886,兆豐金,金融保險業,上市,23973,40588
12,2882,國泰金,金融保險業,上市,6422,37750
13,1402,遠東新,紡織纖維,上市,9033,37093
14,2880,華南金,金融保險業,上市,2676,32715
15,2845,遠東銀,金融保險業,上市,17082,32488
16,1714,和桐,化學工業,上市,8926,25681
17,5876,上海商銀,金融保險業,上市,17188,22220
18,2610,華航,航運業,上市,9268,18840
19,2618,長榮航,航運業,上市,5661,18263
20,6116,彩晶,光電業,上市,19873,17277
21,2897,王道銀行,金融保險業,上市,6796,16103
22,5871,中租-KY,其他業,上市,4564,15215
23,2881,富邦金,金融保險業,上市,8960,14082
24,2481,強茂,半導體業,上市,-4461,14048
25,2615,萬海,航運業,上市,-53,11451
26,1514,亞力,電機機械,上市,-1493,11212
27,3045,台灣大,通信網路業,上市,3523,11057
28,6505,台塑化,油電燃氣業,上市,-2619,11034
29,1319,東陽,汽車工業,上市,4179,10370
30,8422,可寧衛,綠能環保,上市,5791,10324
31,6182,合晶,半導體業,上櫃,2388,9642
32,2501,國建,建材營造業,上市,1056,8227
33,2484,希華,電子零組件業,上市,6418,7971
34,2027,大成鋼,鋼鐵工業,上市,3753,7934
35,8046,南電,電子零組件業,上市,3096,7758
36,2103,台橡,橡膠工業,上市,-942,7683
37,2903,遠百,貿易百貨業,上市,459,7256
38,1718,中纖,化學工業,上市,-4823,7255
39,2603,長榮,航運業,上市,-4555,6529
40,4938,和碩,電腦及週邊設備業,上市,899,6252
41,6890,來億-KY,運動休閒,上市,1219,5882
42,3264,欣銓,半導體業,上櫃,-756,5790
43,5328,華容,電子零組件業,上櫃,6588,5683
44,1210,大成,食品工業,上市,1890,5623
45,9941,裕融,其他業,上市,1899,5603
46,2356,英業達,電腦及週邊設備業,上市,-7955,5577
47,8926,台汽電,油電燃氣業,上市,4838,5258
48,2637,慧洋-KY,航運業,上市,1786,5256
49,2912,統一超,貿易百貨業,上市,-451,5221
50,4534,慶騰,電機機械,上櫃,1024,5043
