排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2344,華邦電,半導體業,上市,15293,136020
2,2892,第一金,金融保險業,上市,17471,89156
3,2618,長榮航,航運業,上市,8344,77032
4,5880,合庫金,金融保險業,上市,25739,52920
5,2801,彰銀,金融保險業,上市,5358,42120
6,2886,兆豐金,金融保險業,上市,5593,23555
7,2542,興富發,建材營造業,上市,199,19990
8,2880,華南金,金融保險業,上市,6892,18923
9,3045,台灣大,通信網路業,上市,3921,16774
10,2412,中華電,通信網路業,上市,3305,16646
11,2867,三商壽,金融保險業,上市,2195,16205
12,1216,統一,食品工業,上市,355,15030
13,1102,亞泥,水泥工業,上市,1378,12595
14,3035,智原,半導體業,上市,104,7400
15,2903,遠百,貿易百貨業,上市,299,6620
16,4306,炎洲,塑膠工業,上市,769,5189
17,1722,台肥,化學工業,上市,410,5058
18,1909,榮成,造紙工業,上市,831,4737
19,2915,潤泰全,貿易百貨業,上市,155,4499
20,2103,台橡,橡膠工業,上市,388,4304
21,8096,擎亞,電子通路業,上櫃,61,4174
22,2897,王道銀行,金融保險業,上市,1011,3898
23,2820,華票,金融保險業,上市,1100,3892
24,5534,長虹,建材營造業,上市,266,3470
25,1313,聯成,塑膠工業,上市,207,3344
26,3034,聯詠,半導體業,上市,593,2627
27,1307,三芳,塑膠工業,上市,345,2609
28,9921,巨大,運動休閒,上市,297,2285
29,1229,聯華,食品工業,上市,307,2277
30,2101,南港,橡膠工業,上市,201,2199
31,4904,遠傳,通信網路業,上市,783,2042
32,2023,燁輝,鋼鐵工業,上市,313,1806
33,2243,宏旭-KY,汽車工業,上市,118,1641
34,6962,ITH-KY,半導體業,上市,181,1548
35,1455,集盛,紡織纖維,上市,243,1387
36,8476,台境*,綠能環保,上市,88,1178
37,5512,力麒,建材營造業,上櫃,183,1156
38,1305,華夏,塑膠工業,上市,109,940
39,4541,晟田,其他業,上櫃,89,923
40,4716,大立,化學工業,上櫃,136,793
41,1460,宏遠,紡織纖維,上市,420,757
42,2543,皇昌,建材營造業,上市,168,695
43,2107,厚生,橡膠工業,上市,43,664
44,1736,喬山,運動休閒,上市,88,643
45,3685,元創精密,電機機械,上櫃,190,544
46,5288,豐祥-KY,電機機械,上市,14,480
47,2211,長榮鋼,鋼鐵工業,上市,80,395
48,8415,大國鋼,鋼鐵工業,上櫃,9,300
49,1103,嘉泥,水泥工業,上市,73,245
50,4536,拓凱,運動休閒,上市,3,231
51,6570,維田,電腦及週邊設備業,上櫃,79,220
52,6625,必應,其他業,上市,54,212
53,2516,新建,建材營造業,上市,6,172
54,5481,新華,其他業,上櫃,39,144
55,3276,宇環,電子零組件業,上櫃,24,133
56,2611,志信,航運業,上市,42,118
57,2066,世德,電機機械,上櫃,23,112
58,6101,寬魚國際,文化創意業,上櫃,35,99
59,2704,國賓,觀光餐旅,上市,22,95
60,1733,五鼎,生技醫療業,上市,8,89
61,8462,柏文,運動休閒,上市,24,88
62,5403,中菲,資訊服務業,上櫃,13,86
63,8908,欣雄,油電燃氣業,上櫃,10,54
64,2114,鑫永銓,橡膠工業,上市,8,51
65,2908,特力,貿易百貨業,上市,4,42
66,6957,裕慶-KY,其他業,上市,8,37
