股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1582,信錦,2026-05-19,106.5,117.0,9.86%,24977,6481,3.85
3379,彬台,2026-05-19,41.15,42.6,3.52%,6959,1060,6.56
3362,先進光,2026-05-19,115.0,118.5,3.04%,7405,1676,4.42
6207,雷科,2026-05-19,84.8,83.9,-1.06%,43486,11437,3.8
3305,昇貿,2026-05-19,140.0,138.0,-1.43%,34056,10232,3.33
3441,聯一光,2026-05-19,45.1,43.8,-2.88%,5885,1644,3.58
3294,英濟,2026-05-19,37.5,39.55,5.47%,8611,1777,4.84
3221,台嘉碩,2026-05-19,44.75,45.2,1.01%,23593,7223,3.27
6208,日揚,2026-05-19,93.0,103.5,11.29%,6673,2173,3.07
6209,今國光,2026-05-19,68.2,71.8,5.28%,35981,11248,3.2
3663,鑫科,2026-05-19,76.3,83.4,9.31%,14647,4179,3.5
3055,蔚華科,2026-05-19,118.0,124.0,5.08%,15226,4374,3.48
6443,元晶,2026-05-19,38.65,40.9,5.82%,54207,13370,4.05
6485,點序,2026-05-19,116.5,107.0,-8.15%,12342,1959,6.3
4562,穎漢,2026-05-19,43.7,41.8,-4.35%,8993,2258,3.98
6742,澤米,2026-05-19,46.5,52.2,12.26%,6094,978,6.23
6834,天二科技,2026-05-19,52.7,55.1,4.55%,9805,3092,3.17
2478,大毅,2026-05-19,89.0,96.3,8.2%,23925,6462,3.7
2413,環科,2026-05-19,47.65,49.95,4.83%,11100,2417,4.59
2412,中華電,2026-05-19,137.0,142.5,4.01%,52962,12979,4.08
8071,能率網通,2026-05-19,21.35,21.0,-1.64%,7536,1363,5.53
8091,翔名,2026-05-19,262.0,263.5,0.57%,5120,1643,3.12
3694,海華,2026-05-19,60.3,64.8,7.46%,7109,1791,3.97
8249,菱光,2026-05-19,53.3,53.5,0.38%,7782,1130,6.89
8374,羅昇,2026-05-19,110.0,102.0,-7.27%,8446,2375,3.56
3624,光頡,2026-05-19,83.4,91.2,9.35%,41021,8809,4.66
4729,熒茂,2026-05-19,23.45,25.05,6.82%,7151,844,8.47
4562,穎漢,2026-05-18,39.65,41.8,5.42%,8310,1837,4.52
3712,永崴投控,2026-05-18,14.65,15.7,7.17%,8161,1425,5.73
3691,碩禾,2026-05-18,157.0,147.0,-6.37%,9211,2340,3.94
1447,力鵬,2026-05-18,5.33,5.8,8.82%,8256,1776,4.65
5347,世界,2026-05-18,159.0,157.5,-0.94%,169493,52652,3.22
6207,雷科,2026-05-18,76.9,83.9,9.1%,39611,9332,4.24
6449,鈺邦,2026-05-18,263.0,244.5,-7.03%,10367,2323,4.46
6485,點序,2026-05-18,102.0,107.0,4.9%,5896,1359,4.34
8043,蜜望實,2026-05-18,112.0,113.5,1.34%,45426,9094,5.0
8091,翔名,2026-05-18,248.0,263.5,6.25%,6435,1541,4.17
8163,達方,2026-05-18,34.2,32.85,-3.95%,10339,2600,3.98
8374,羅昇,2026-05-18,105.0,102.0,-2.86%,8498,1995,4.26
6215,和椿,2026-05-18,132.0,123.5,-6.44%,20774,4981,4.17
3624,光頡,2026-05-18,80.7,91.2,13.01%,24940,6999,3.56
2945,三商家購,2026-05-18,39.25,41.5,5.73%,5137,278,18.45
3305,昇貿,2026-05-18,140.0,138.0,-1.43%,27488,8839,3.11
3615,安可,2026-05-18,38.15,45.0,17.96%,15331,4937,3.11
3048,益登,2026-05-18,59.0,56.1,-4.92%,52561,11546,4.55
2498,宏達電,2026-05-18,45.6,45.65,0.11%,43881,13551,3.24
3090,日電貿,2026-05-18,141.5,162.5,14.84%,36767,12113,3.04
3294,英濟,2026-05-18,38.8,39.55,1.93%,12463,1378,9.04
3149,正達,2026-05-18,57.0,57.8,1.4%,52943,16212,3.27
2359,所羅門,2026-05-18,136.5,135.0,-1.1%,25202,4194,6.01
3490,單井,2026-05-18,39.35,37.8,-3.94%,12682,3052,4.16
8163,達方,2026-05-15,32.35,32.85,1.55%,12865,2138,6.02
2221,大甲,2026-05-15,46.1,41.45,-10.09%,7636,1310,5.83
2540,愛山林,2026-05-15,56.8,55.5,-2.29%,6365,1737,3.66
