stock_id,lots
1101,-24603
1102,-1145
1103,-56
1104,28
1108,-800
1109,-11
1110,0
1201,-37
1203,-1
1210,230
1213,0
1215,115
1216,1272
1217,-21
1218,-729
1219,155
1220,-41
1225,-4
1227,46
1229,-110
1231,-95
1232,-40
1233,-1
1234,3
1235,-1
1236,20
1240,0
1256,47
1259,1
1264,-3
1268,-26
1294,-10
1301,-16308
1303,-14162
1304,-954
1305,-647
1307,-136
1308,450
1309,-626
1310,-1987
1312,-461
1313,-2911
1314,-40552
1315,0
1316,-58
1319,-433
1321,-3
1323,0
1324,-4
1325,0
1326,-22054
1336,-10
1337,-59
1338,-11
1339,5
1340,-18
1341,0
1342,-13
1402,-4422
1409,-23230
1410,1
1413,0
1414,-1
1416,19
1417,-16
1418,-3
1419,-1
1423,-1
1432,3
1434,83
1435,6
1436,-37
1437,1
1438,0
1439,0
1440,-1233
1441,-1
1442,27
1443,0
1444,104
1445,-19
1446,-463
1447,-314
1449,-178
1451,0
1452,0
1453,-10
1454,-1
1455,-990
1456,-47
1457,-5
1459,-9
1460,-305
1463,5
1464,-35
1465,-3
1466,-214
1467,30
1468,0
1470,0
1471,-15
1472,0
1473,-10
1474,-6
1475,0
1476,18
1477,-81
1503,-184
1504,-5973
1506,69
1512,11
1513,308
1514,-189
1515,-398
1516,-1
1517,-29
1519,-405
1521,-2
1522,-32
1524,-71
1525,0
1526,-3
1527,-5
1528,-120
1529,-412
1530,1
1531,-55
1532,-32
1533,6
1535,-6
1536,5887
1537,-4
1538,0
1539,-1
1540,57
1541,0
1558,2
1560,-31
1563,85
1565,3
1568,-92
1569,-27
1570,2
1580,-7
1582,-126
1583,0
1584,127
1586,7
1587,-52
1590,-7
1593,-1
1595,23
1597,-63
1598,-1
1599,-13
1603,-37
1604,8
1605,-3962
1608,28
1609,-1279
1611,-71
1612,-202
1614,0
1615,84
1616,-180
1617,-99
1618,-1217
1626,-5
1702,-46
1707,-88
1708,-1592
1709,768
1710,-1010
1711,188
1712,-7
1713,-11
1714,-1482
1717,-4758
1718,4201
1720,-5
1721,-840
1722,-269
1723,203
1725,-68
1726,-2
1727,-50
1730,-31
1731,0
1732,71
1733,43
1734,0
1735,4
1736,69
1737,9
1742,0
1752,-6
1760,-40
1762,-73
1773,-96
1776,-11
1777,8
1781,0
1783,-20
1784,-16
1785,-1324
1786,124
1788,-3
1789,-25
1795,-562
1796,-12
1799,0
1802,-2640
1805,-6
1806,-30
1808,16
1809,-265
1810,1313
1813,0
1815,-1636
1817,0
1903,-2
1904,-181
1905,156
1906,-1
1907,6
1909,-2067
2002,-8780
2006,835
2007,1
2008,0
2009,-248
2010,27
2012,-21
2013,-2
2014,7
2015,-11
2017,-56
2020,9
2022,111
2023,280
2024,-1
2025,-55
2027,-3219
2028,1
2029,-12
2030,-52
2031,73
2032,-43
2033,0
2034,388
2035,0
2038,-13
2049,-297
2059,-32
2061,-1105
2062,-5
2063,0
2064,0
2065,-2
2066,-6
2067,0
2069,4
2070,-22
2073,0
2101,181
2102,33
2103,-63
2104,-1601
2105,1261
2106,-135
2107,29
2108,-44
2114,0
2115,0
2201,32
2204,-5
2206,117
2207,12
2208,-355
2211,-51
2221,-31
2227,-1
2228,3
2230,-6
2231,-30
2233,0
2235,0
2236,-68
2239,-11
2241,-87
2243,-362
2247,-5
2248,0
2250,-26
2301,-478
2302,-449
2303,-22284
2305,-281
2308,-776
2312,-2870
2313,-2905
2314,3
2316,-562
2317,-1233
2321,0
