排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,4,13733,71826
2,2883,凱基金,金融保險業,上市,4,16315,67737
3,2834,臺企銀,金融保險業,上市,5,8301,30015
4,2884,玉山金,金融保險業,上市,5,3365,28702
5,2892,第一金,金融保險業,上市,4,13070,28654
6,2105,正新,橡膠工業,上市,5,614,27474
7,2867,三商壽,金融保險業,上市,5,8975,25837
8,1718,中纖,化學工業,上市,4,5393,25340
9,5880,合庫金,金融保險業,上市,4,10853,23726
10,2812,台中銀,金融保險業,上市,5,211,23392
11,2885,元大金,金融保險業,上市,5,4430,23281
12,2880,華南金,金融保險業,上市,4,7495,22770
13,1216,統一,食品工業,上市,5,4144,21152
14,2890,永豐金,金融保險業,上市,4,5145,21046
15,1909,榮成,造紙工業,上市,5,2659,14980
16,2377,微星,電腦及週邊設備業,上市,5,7071,14183
17,2324,仁寶,電腦及週邊設備業,上市,3,2462,13434
18,6505,台塑化,油電燃氣業,上市,4,3208,12717
19,5425,台半,半導體業,上櫃,5,751,11609
20,2845,遠東銀,金融保險業,上市,5,297,11383
21,2886,兆豐金,金融保險業,上市,4,544,11273
22,2610,華航,航運業,上市,4,3639,10309
23,2332,友訊,通信網路業,上市,4,8075,10228
24,2356,英業達,電腦及週邊設備業,上市,5,584,9912
25,1210,大成,食品工業,上市,5,60,8462
26,1904,正隆,造紙工業,上市,5,420,5995
27,3605,宏致,電子零組件業,上市,4,2029,5669
28,2637,慧洋-KY,航運業,上市,5,1322,5444
29,2912,統一超,貿易百貨業,上市,5,482,5144
30,8033,雷虎,其他業,上市,4,1327,4841
31,6226,光鼎,光電業,上市,3,832,3505
32,2897,王道銀行,金融保險業,上市,5,184,3365
33,2606,裕民,航運業,上市,5,1172,3025
34,8016,矽創,半導體業,上市,4,128,2736
35,3712,永崴投控,電腦及週邊設備業,上市,5,1641,2446
36,6491,晶碩,生技醫療業,上市,5,35,2404
37,2382,廣達,電腦及週邊設備業,上市,3,737,2397
38,3022,威強電,電腦及週邊設備業,上市,3,2248,2323
39,2485,兆赫,通信網路業,上市,4,1220,2316
40,2466,冠西電,光電業,上市,5,143,2272
41,2520,冠德,建材營造業,上市,5,326,2166
42,2801,彰銀,金融保險業,上市,3,6376,2109
43,2395,研華,電腦及週邊設備業,上市,4,1086,2092
44,4167,松瑞藥,生技醫療業,上櫃,4,144,2089
45,3034,聯詠,半導體業,上市,4,1199,2076
46,2023,燁輝,鋼鐵工業,上市,4,1591,2048
47,3260,威剛,半導體業,上櫃,5,261,1945
48,2206,三陽工業,汽車工業,上市,5,169,1858
49,6176,瑞儀,光電業,上市,4,4,1829
50,6727,亞泰金屬,電子零組件業,上櫃,4,313,1776
51,3047,訊舟,通信網路業,上市,5,87,1720
52,2108,南帝,橡膠工業,上市,5,36,1634
53,2367,燿華,電子零組件業,上市,4,2252,1588
54,3088,艾訊,電腦及週邊設備業,上櫃,5,661,1579
55,3162,精確,電機機械,上櫃,5,36,1499
56,2838,聯邦銀,金融保險業,上市,4,10,1431
57,4114,健喬,生技醫療業,上櫃,4,184,1407
58,3149,正達,光電業,上市,3,148,1300
59,4961,天鈺,半導體業,上市,5,83,1300
60,6279,胡連,電子零組件業,上櫃,5,102,1264
61,8050,廣積,電腦及週邊設備業,上櫃,5,123,1150
62,4142,國光生,生技醫療業,上市,4,34,1095
63,3005,神基,電腦及週邊設備業,上市,4,201,1087
64,1434,福懋,紡織纖維,上市,4,35,1035
65,2465,麗臺,電腦及週邊設備業,上市,4,901,1027
66,6217,中探針,電子零組件業,上櫃,5,250,946
67,2204,中華,汽車工業,上市,5,304,923
68,3704,合勤控,通信網路業,上市,4,227,902
69,3617,碩天,其他電子業,上市,3,924,899
70,3056,富華新,建材營造業,上市,4,3,838
71,2348,海悅,其他業,上市,4,94,792
72,6834,天二科技,電子零組件業,上市,5,62,755
73,4105,東洋,生技醫療業,上櫃,4,59,748
74,4746,台耀,生技醫療業,上市,4,23,736
75,2480,敦陽科,資訊服務業,上市,5,63,734
76,5508,永信建,建材營造業,上櫃,5,186,729
77,3416,融程電,電腦及週邊設備業,上市,5,128,717
78,4923,力士,半導體業,上櫃,4,639,714
79,1442,名軒,建材營造業,上市,5,47,683
80,6873,泓德能源,綠能環保,上市,4,45,662
81,2611,志信,航運業,上市,5,123,651
82,3596,智易,通信網路業,上市,3,90,610
83,1734,杏輝,生技醫療業,上市,5,35,544
84,6188,廣明,電腦及週邊設備業,上櫃,4,156,542
85,3230,錦明,光電業,上櫃,4,202,522
86,3234,光環,通信網路業,上櫃,4,31,444
87,6693,廣閎科,半導體業,上櫃,4,43,419
88,6416,瑞祺電通,通信網路業,上市,4,72,418
89,3013,晟銘電,電腦及週邊設備業,上市,4,82,414
90,2905,三商,貿易百貨業,上市,4,126,412
91,8415,大國鋼,鋼鐵工業,上櫃,5,26,411
92,3176,基亞,生技醫療業,上櫃,3,199,409
93,2102,泰豐,橡膠工業,上市,5,100,398
94,6166,凌華,電腦及週邊設備業,上市,3,203,390
95,1789,神隆,生技醫療業,上市,4,24,383
96,6215,和椿,其他電子業,上市,3,168,381
97,4155,訊映,生技醫療業,上市,5,59,364
98,5530,龍巖,其他業,上櫃,5,17,359
99,2612,中航,航運業,上市,4,39,358
100,8462,柏文,運動休閒,上市,5,74,352
101,8927,北基,油電燃氣業,上櫃,5,33,347
102,5607,遠雄港,航運業,上市,4,20,339
103,2233,宇隆,汽車工業,上市,3,72,326
104,6531,愛普*,半導體業,上市,3,154,310
105,5210,寶碩,資訊服務業,上櫃,5,24,306
106,2393,億光,光電業,上市,4,1077,302
107,5258,虹堡,電腦及週邊設備業,上市,4,58,301
108,6109,亞元,通信網路業,上櫃,4,20,278
109,2608,嘉里大榮,航運業,上市,4,104,278
110,6670,復盛應用,運動休閒,上市,5,3,275
