股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1524,耿鼎,2026-01-07,27.7,30.1,8.66%,6168,1024,6.02
2409,友達,2026-01-07,16.4,16.7,1.83%,852102,137232,6.21
3630,新鉅科,2026-01-07,31.8,31.5,-0.94%,7444,1154,6.45
3532,台勝科,2026-01-07,112.0,119.0,6.25%,16280,2804,5.8
3374,精材,2026-01-07,160.0,168.0,5.0%,25725,3622,7.1
6415,矽力*-KY,2026-01-07,210.0,227.0,8.1%,20098,3403,5.91
8105,凌巨,2026-01-07,14.2,15.0,5.63%,28057,3031,9.25
4562,穎漢,2026-01-07,39.3,39.35,0.13%,6517,787,8.27
8215,明基材,2026-01-07,21.5,22.2,3.26%,10972,1123,9.76
3033,威健,2026-01-07,33.5,32.75,-2.24%,20727,3120,6.64
8374,羅昇,2026-01-07,88.7,91.3,2.93%,6204,656,9.45
2342,茂矽,2026-01-07,36.15,36.15,0.0%,16586,2635,6.29
2305,全友,2026-01-07,12.3,11.75,-4.47%,5891,757,7.78
2014,中鴻,2026-01-07,15.85,17.2,8.52%,39863,7276,5.48
1773,勝一,2026-01-07,160.0,169.0,5.62%,6696,979,6.83
2489,瑞軒,2026-01-07,17.6,16.75,-4.83%,35699,6291,5.67
1717,長興,2026-01-07,51.2,55.7,8.79%,127396,19551,6.52
1713,國化,2026-01-07,49.1,51.5,4.89%,6040,644,9.37
8240,華宏,2026-01-06,38.6,39.9,3.37%,9186,990,9.27
8105,凌巨,2026-01-06,13.0,15.0,15.38%,12804,1642,7.8
6270,倍微,2026-01-06,25.55,24.5,-4.11%,5486,536,10.22
6215,和椿,2026-01-06,107.5,106.5,-0.93%,6455,1136,5.68
6207,雷科,2026-01-06,55.5,54.0,-2.7%,8475,925,9.16
5388,中磊,2026-01-06,81.6,79.6,-2.45%,10976,1954,5.62
4960,誠美材,2026-01-06,13.5,13.9,2.96%,5199,911,5.71
4720,德淵,2026-01-06,19.0,18.9,-0.53%,18233,1465,12.44
3707,漢磊,2026-01-06,56.8,56.2,-1.06%,37938,5775,6.57
2489,瑞軒,2026-01-06,15.9,16.75,5.35%,28594,4574,6.25
1717,長興,2026-01-06,49.6,55.7,12.3%,83779,13445,6.23
2359,所羅門,2026-01-06,137.5,133.5,-2.91%,12402,1772,7.0
2464,盟立,2026-01-06,68.0,69.0,1.47%,15965,2457,6.5
3016,嘉晶,2026-01-06,58.0,59.4,2.41%,13923,2608,5.34
3374,精材,2026-01-06,145.0,168.0,15.86%,14067,2415,5.82
4130,健亞,2026-01-06,30.5,32.0,4.92%,7602,1240,6.13
3289,宜特,2026-01-05,129.0,115.5,-10.47%,5044,954,5.29
8438,昶昕,2026-01-05,46.1,49.55,7.48%,9183,1057,8.68
8105,凌巨,2026-01-05,11.45,15.0,31.0%,5406,1027,5.26
3149,正達,2026-01-05,41.0,39.6,-3.41%,16505,3068,5.38
4130,健亞,2026-01-05,28.0,32.0,14.29%,5579,874,6.38
3357,臺慶科,2026-01-05,163.5,165.5,1.22%,8681,1505,5.77
3360,尚立,2026-01-05,15.75,14.5,-7.94%,7669,816,9.39
6197,佳必琪,2026-01-05,162.0,150.0,-7.41%,8567,1323,6.48
6187,萬潤,2026-01-05,380.5,394.0,3.55%,8375,1632,5.13
5443,均豪,2026-01-05,98.0,95.2,-2.86%,16329,2009,8.13
1711,永光,2026-01-05,20.9,22.3,6.7%,32889,4931,6.67
5234,達興材料,2026-01-05,401.5,361.5,-9.96%,5339,965,5.53
3312,弘憶股,2026-01-05,39.6,42.0,6.06%,11102,1195,9.28
