股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.14999999999999858,27881.597599999997,-3007.03,1692.73,-102.0,-195.0
1102,亞泥,水泥工業,上市,0.45000000000000284,22367.728799999997,-3543.69,-27270.15,-571.81,29843.78
1103,嘉泥,水泥工業,上市,0.05000000000000071,317.63719999999995,74.0,56.0,0.0,0.0
1104,環泥,水泥工業,上市,0.1999999999999993,518.591,59.0,-392.0,0.0,0.0
1108,幸福,水泥工業,上市,0.0,149.53199999999998,-8.0,-24.01,0.0,0.0
1109,信大,水泥工業,上市,0.09999999999999964,107.0498,-16.0,-25.35,0.0,0.0
1110,東泥,水泥工業,上市,0.10000000000000142,447.15299999999996,14.0,-1.0,0.0,0.0
1201,味全,食品工業,上市,0.0,408.14459999999997,-95.0,-420.0,0.0,0.0
1203,味王,食品工業,上市,0.05000000000000426,12.234,2.0,5.0,0.0,0.0
1210,大成,食品工業,上市,0.29999999999999716,1013.3844000000001,-377.0,200.0,-59.0,-259.0
1213,大飲,食品工業,上市,0.09999999999999964,9.4944,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,0.5,861.3362000000001,110.0,153.0,-12.0,-186.0
1216,統一,食品工業,上市,0.7999999999999972,9778.318000000001,-3301.74,-10592.55,-1833.0,1377.42
1217,愛之味,食品工業,上市,0.0,302.3648,65.0,133.0,0.0,0.0
1218,泰山,食品工業,上市,0.05000000000000071,479.89,34.0,-37.0,0.0,0.0
1219,福壽,食品工業,上市,0.049999999999998934,308.5154,-82.0,-275.0,0.0,0.0
1220,台榮,食品工業,上市,0.0,104.9822,31.0,65.0,0.0,0.0
1225,福懋油,食品工業,上市,0.14999999999999858,242.581,-35.0,-116.0,0.0,0.0
1227,佳格,食品工業,上市,0.10000000000000142,682.4458000000001,-202.0,-439.0,6.0,-9.0
1229,聯華,食品工業,上市,0.10000000000000142,1936.8648,-645.0,-2505.52,0.0,-3.0
1231,聯華食,食品工業,上市,1.0,510.26359999999994,43.88,-81.22,0.0,0.0
1232,大統益,食品工業,上市,0.5,52.9692,20.0,36.0,0.0,0.0
1233,天仁,食品工業,上市,0.15000000000000568,25.6182,-1.0,1.0,0.0,0.0
1234,黑松,食品工業,上市,0.5,76.036,-7.0,-58.0,0.0,0.0
1235,興泰,食品工業,上市,0.29999999999999716,7.880799999999999,-5.0,-2.0,0.0,0.0
1236,宏亞,食品工業,上市,0.05000000000000071,78.28439999999999,5.0,0.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.0,15.376600000000002,0.0,2.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,1.5,108.6022,3.0,-4.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.20000000000000284,6.431400000000001,-1.0,-3.0,0.0,0.0
1264,德麥,食品工業,上櫃,1.0,28.767600000000005,-1.0,-11.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.5,24.7846,-1.0,-3.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,0.20000000000000284,25.6214,-2.0,-12.0,0.0,0.0
1301,台塑,塑膠工業,上市,0.20000000000000284,16472.484,155.87,-9156.43,0.0,-324.07
1303,南亞,塑膠工業,上市,2.6000000000000014,77058.7848,20758.03,-6085.51,-3557.0,-15402.96
1304,台聚,塑膠工業,上市,0.05000000000000071,4161.0578000000005,-142.0,-4251.02,0.0,0.0
1305,華夏,塑膠工業,上市,0.25,1093.0634,219.0,-1133.0,0.0,0.0
1307,三芳,塑膠工業,上市,0.29999999999999716,946.6304,20.0,-1254.0,0.0,-6.0
1308,亞聚,塑膠工業,上市,0.0,1312.096,175.0,-1053.0,0.0,0.0
1309,台達化,塑膠工業,上市,0.15000000000000036,913.5613999999999,314.0,-143.9,0.0,0.0
1310,台苯,塑膠工業,上市,0.03999999999999915,3012.8432000000003,558.0,-399.0,0.0,0.0
1312,國喬,塑膠工業,上市,0.0,5048.6292,174.0,-3366.0,0.0,0.0
1313,聯成,塑膠工業,上市,0.049999999999998934,2536.6128,20.0,-3097.0,0.0,0.0
1314,中石化,塑膠工業,上市,0.16999999999999993,16187.934,6810.0,2767.78,0.0,0.0
1315,達新,塑膠工業,上市,0.29999999999999716,16.4942,-9.0,-7.0,0.0,0.0
1316,上曜,建材營造業,上市,0.25,3157.5216,-657.0,-2352.0,-15.0,-37.0
1319,東陽,汽車工業,上市,2.1000000000000085,3145.9284,0.0,572.9,-234.85,-586.4
1321,大洋,塑膠工業,上市,0.10000000000000142,104.7802,-1.0,-49.0,0.0,0.0
1323,永裕,塑膠工業,上市,0.05000000000000071,22.158800000000003,-8.0,-10.0,0.0,0.0
1324,地球,塑膠工業,上市,0.6500000000000004,401.80679999999995,-67.0,-60.0,0.0,0.0
1325,恆大,塑膠工業,上市,0.10000000000000142,326.1522,-78.0,-87.0,0.0,0.0
1326,台化,塑膠工業,上市,0.5500000000000007,12648.772200000001,5512.72,-2298.18,0.0,-18.0
1336,台翰,電子零組件業,上櫃,0.04999999999999716,94.1414,-4.0,-23.0,0.0,0.0
1337,再生-KY,塑膠工業,上市,0.019999999999999574,220.108,1.0,-73.0,0.0,0.0
1338,廣華-KY,汽車工業,上市,0.10000000000000142,48.7676,-14.0,-26.0,0.0,0.0
1339,昭輝,汽車工業,上市,0.04999999999999716,51.4322,18.0,30.0,0.0,0.0
1340,勝悅-KY,塑膠工業,上市,0.020000000000000462,674.0768,66.0,185.0,0.0,0.0
1341,富林-KY,塑膠工業,上市,0.0,7.6586,4.0,8.0,0.0,0.0
1342,八貫,其他業,上市,1.0,175.868,163.0,199.0,0.0,0.0
1402,遠東新,紡織纖維,上市,0.15000000000000213,4135.9706,721.41,829.9,-292.0,-895.0
1409,新纖,紡織纖維,上市,0.1999999999999993,4057.4778000000006,1274.6,-982.3,0.0,0.0
1410,南染,紡織纖維,上市,0.14999999999999858,31.159999999999997,1.0,1.0,0.0,0.0
1413,宏洲,紡織纖維,上市,0.22000000000000064,15.6994,-1.0,2.0,0.0,0.0
1414,東和,紡織纖維,上市,0.05000000000000071,264.287,-72.0,11.0,0.0,-1.0
1416,廣豐,其他業,上市,0.049999999999998934,190.0034,1.0,4.0,0.0,0.0
1417,嘉裕,紡織纖維,上市,0.09999999999999964,137.567,-1.0,-41.0,0.0,0.0
1418,東華,紡織纖維,上市,0.05000000000000071,31.6976,-1.0,20.0,0.0,0.0
1419,新紡,紡織纖維,上市,0.4000000000000057,145.53459999999998,21.0,-64.0,0.0,0.0
1423,利華,紡織纖維,上市,0.20000000000000284,32.5862,1.0,-3.0,0.0,0.0
1432,大魯閣,運動休閒,上市,0.05000000000000071,255.5958,4.0,20.0,0.0,0.0
1434,福懋,紡織纖維,上市,0.049999999999998934,2077.5468,1007.0,766.0,-367.0,-1067.0
1435,中福,其他業,上市,0.10000000000000142,5.5844000000000005,-1.0,1.0,0.0,0.0
1436,華友聯,建材營造業,上市,0.20000000000000284,171.6274,100.23,92.23,0.0,0.0
1437,勤益控,其他業,上市,0.8500000000000014,141.05300000000003,-19.0,-60.0,0.0,0.0
1438,三地開發,建材營造業,上市,0.05000000000000426,23.9364,2.0,-3.0,0.0,0.0
1439,雋揚,建材營造業,上市,0.6000000000000014,29.920800000000003,-1.0,10.0,0.0,0.0
1440,南紡,紡織纖維,上市,0.049999999999998934,821.4454,-240.0,-603.0,0.0,0.0
1441,大東,紡織纖維,上市,0.0,21.569,-2.0,4.0,0.0,0.0
1442,名軒,建材營造業,上市,0.6000000000000014,1508.1924,179.0,-985.0,0.0,0.0
1443,立益物流,其他業,上市,0.0,12.099599999999999,3.0,3.0,0.0,0.0
1444,力麗,紡織纖維,上市,0.0,866.3596,435.0,-177.0,0.0,0.0
1445,大宇,紡織纖維,上市,0.09999999999999964,89.6286,20.0,-15.0,0.0,0.0
1446,宏和,紡織纖維,上市,0.0,129.3412,11.0,18.8,0.0,0.0
1447,力鵬,紡織纖維,上市,0.0,704.7232,219.0,-332.9,0.0,0.0
1449,佳和,紡織纖維,上市,0.05000000000000071,519.5106000000001,134.0,-31.03,0.0,0.0
1451,年興,紡織纖維,上市,0.10000000000000142,141.9178,9.0,-32.0,0.0,0.0
1452,宏益,紡織纖維,上市,0.15000000000000036,48.3742,-4.0,-2.0,0.0,0.0
1453,大將,建材營造業,上市,0.049999999999998934,56.34160000000001,7.0,10.1,0.0,0.0
1454,台富,紡織纖維,上市,0.45000000000000107,52.149800000000006,1.0,10.0,0.0,0.0
1455,集盛,紡織纖維,上市,0.02999999999999936,317.9408,78.0,-125.0,0.0,0.0
1456,怡華,建材營造業,上市,0.09999999999999964,27.431400000000004,-2.0,-9.0,0.0,0.0
1457,宜進,紡織纖維,上市,0.05000000000000071,115.569,-64.0,-91.0,0.0,0.0
1459,聯發,紡織纖維,上市,0.0,300.6824,6.0,22.0,0.0,0.0
1460,宏遠,紡織纖維,上市,0.010000000000000675,565.6804,-28.0,-160.0,0.0,0.0
1463,強盛新,紡織纖維,上市,0.09999999999999787,146.6858,2.0,409.0,0.0,0.0
1464,得力,紡織纖維,上市,0.0,555.9947999999999,40.0,-157.0,0.0,0.0
1465,偉全,紡織纖維,上市,0.0,42.544200000000004,13.0,17.0,0.0,0.0
1466,聚隆,紡織纖維,上市,0.0,180.65679999999998,-8.0,-67.0,0.0,0.0
1467,南緯,紡織纖維,上市,0.019999999999999574,113.2,12.0,34.0,0.0,0.0
1468,昶和,紡織纖維,上市,0.15000000000000036,38.2002,1.0,2.0,0.0,0.0
1470,大統新創,紡織纖維,上市,0.0,3.4338,0.0,1.0,0.0,0.0
1471,首利,電子零組件業,上市,0.030000000000001137,227.31199999999998,21.0,-25.0,0.0,0.0
1472,三洋實業,建材營造業,上市,0.29999999999999716,36.606,-19.0,-28.0,0.0,0.0
1473,台南,紡織纖維,上市,0.10000000000000142,81.1344,22.0,-12.0,0.0,0.0
1474,弘裕,紡織纖維,上市,0.049999999999998934,167.29479999999998,1.0,4.0,0.0,0.0
1475,業旺,紡織纖維,上市,0.4499999999999993,21.512999999999998,-3.0,1.0,0.0,0.0
1476,儒鴻,紡織纖維,上市,2.0,975.7310000000001,482.42,598.07,-3.31,-302.28
1477,聚陽,紡織纖維,上市,2.0,1129.6852000000001,218.47,-88.81,-138.21,-463.98
1503,士電,電機機械,上市,0.5,808.005,75.49,429.23,-6.94,-11.12
1504,東元,電機機械,上市,0.5,11629.1414,949.44,3657.45,-343.44,-1026.9
1506,正道,電機機械,上市,0.10000000000000142,105.0776,-22.0,-19.0,0.0,0.0
1512,瑞利,汽車工業,上市,0.0,55.187200000000004,-17.0,-11.0,0.0,0.0
1513,中興電,電機機械,上市,0.5,1796.0894,134.19,80.04,-334.3,-849.96
1514,亞力,電機機械,上市,0.29999999999999716,1358.7048,-464.0,-1114.18,0.0,0.0
1515,力山,電機機械,上市,0.05000000000000071,300.7658,-45.0,-412.1,0.0,0.0
1516,川飛,其他業,上市,0.75,117.25240000000001,58.0,126.0,0.0,0.0
1517,利奇,電機機械,上市,0.1999999999999993,249.32380000000003,53.0,-56.0,0.0,0.0
1519,華城,電機機械,上市,3.0,2452.5706,-394.22,-1210.75,-438.67,-762.94
1521,大億,汽車工業,上市,0.7999999999999972,28.8094,-19.0,-19.0,0.0,0.0
1522,堤維西,汽車工業,上市,0.4000000000000057,871.6872,50.0,303.0,-16.72,-33.88
1524,耿鼎,汽車工業,上市,0.15000000000000213,638.996,119.0,-34.9,0.0,0.0
1525,江申,汽車工業,上市,0.10000000000000142,21.264599999999998,1.0,12.0,0.0,0.0
1526,日馳,電機機械,上市,0.1999999999999993,52.416599999999995,5.0,13.0,0.0,0.0
1527,鑽全,電機機械,上市,0.10000000000000142,172.832,-61.0,-157.0,0.0,0.0
1528,恩德,電機機械,上市,0.09999999999999787,33778.158,257.0,2508.2,0.0,0.0
1529,樂事綠能,電機機械,上市,0.25,341.9138,174.0,311.0,0.0,0.0
1530,亞崴,電機機械,上市,0.10000000000000142,23.2984,-3.0,6.0,0.0,0.0
1531,高林股,電機機械,上市,0.09999999999999964,66.2068,-4.0,4.0,0.0,0.0
1532,勤美,電機機械,上市,0.45000000000000284,783.1915999999999,-54.0,-394.0,-22.42,-53.25
1533,車王電,汽車工業,上市,0.30000000000000426,323.54339999999996,-9.0,-36.0,0.0,0.0
1535,中宇,電機機械,上市,0.0,34.7338,6.0,27.0,0.0,0.0
1536,和大,汽車工業,上市,0.10000000000000142,1832.6830000000002,-598.1,40.65,0.0,0.0
1537,廣隆,電機機械,上市,1.5,83.4564,48.0,-5.0,0.0,0.0
1538,正峰,電機機械,上市,0.5999999999999979,8.5178,0.0,0.0,0.0,0.0
1539,巨庭,電機機械,上市,0.5,61.3802,-11.0,-19.0,0.0,0.0
1540,喬福,電機機械,上市,0.14999999999999858,298.7862,188.0,168.0,0.0,0.0
1541,錩泰,電機機械,上市,0.0,12.9214,-1.0,2.0,0.0,0.0
1558,伸興,電機機械,上市,1.0,121.36800000000001,-9.0,-66.0,-0.98,-1.56
1560,中砂,電機機械,上市,5.0,5632.494000000001,587.05,-451.21,25.0,562.0
1563,巧新,汽車工業,上市,0.15000000000000568,739.4354,76.0,-363.0,0.0,0.0
1565,精華,生技醫療業,上櫃,1.0,151.2602,58.0,-14.0,0.0,0.0
1568,倉佑,汽車工業,上市,0.3500000000000014,97.45060000000001,4.0,26.0,0.0,0.0
1569,濱川,電腦及週邊設備業,上櫃,1.1000000000000014,770.8435999999999,-105.0,-6.0,0.0,0.0
1570,力肯,電機機械,上櫃,0.14999999999999858,108.295,4.0,-11.0,0.0,0.0
1580,新麥,電機機械,上櫃,0.5,38.95100000000001,6.0,-1.28,0.0,0.0
1582,信錦,電子零組件業,上市,0.29999999999999716,573.93,-172.0,-1101.0,-2.15,1.42
1583,程泰,電機機械,上市,0.5,10.080400000000001,-1.0,1.0,0.0,0.0
1584,精剛,其他業,上櫃,0.1999999999999993,725.137,197.0,331.0,0.0,0.0
1586,和勤,電機機械,上櫃,0.40000000000000213,404.5198,57.0,3.0,0.0,0.0
1587,吉茂,汽車工業,上市,1.5,1927.0208000000002,-386.0,-919.0,0.0,0.0
1589,永冠-KY,電機機械,上市,0.4499999999999993,1191.7416,-154.0,-944.0,0.0,0.0
1590,亞德客-KY,電機機械,上市,2.0,389.10119999999995,155.91,273.96,-0.17,-0.17
1591,駿吉-KY,電機機械,上櫃,0.0,460.6738,-87.0,-29.8,0.0,0.0
