股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1444,力麗,8.15,12.41%,13365,2.14
1718,中纖,12.25,33.15%,33754,3.56
2458,義隆,180.0,22.87%,13624,2.07
2483,百容,55.7,46.19%,25252,4.38
2634,漢翔,52.0,10.29%,26324,1.85
4707,磐亞,30.3,51.5%,19768,2.47
6226,光鼎,20.05,65.7%,28664,4.93
