排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2610,華航,航運業,上市,5894,152405
2,2618,長榮航,航運業,上市,13676,104719
3,1301,台塑,塑膠工業,上市,-24828,53479
4,2337,旺宏,半導體業,上市,53223,45712
5,2892,第一金,金融保險業,上市,5596,43497
6,2449,京元電子,半導體業,上市,-1571,42518
7,5880,合庫金,金融保險業,上市,1469,40556
8,1718,中纖,化學工業,上市,20573,36139
9,2801,彰銀,金融保險業,上市,5557,35125
10,1314,中石化,塑膠工業,上市,7975,30193
11,6213,聯茂,電子零組件業,上市,3216,28388
12,8046,南電,電子零組件業,上市,8109,26866
13,2887,台新金,金融保險業,上市,10004,26505
14,2002,中鋼,鋼鐵工業,上市,3815,23791
15,2834,臺企銀,金融保險業,上市,-5366,22705
16,2890,永豐金,金融保險業,上市,2712,21596
17,2884,玉山金,金融保險業,上市,-6269,20715
18,1402,遠東新,紡織纖維,上市,2827,19873
19,3374,精材,半導體業,上櫃,-1050,19328
20,2886,兆豐金,金融保險業,上市,2877,17582
21,2484,希華,電子零組件業,上市,18051,16279
22,6770,力積電,半導體業,上市,-14423,15331
23,2845,遠東銀,金融保險業,上市,2501,10783
24,2369,菱生,半導體業,上市,-2617,10684
25,2812,台中銀,金融保險業,上市,21,10102
26,6226,光鼎,光電業,上市,4243,9435
27,1326,台化,塑膠工業,上市,-19406,8823
28,2867,三商壽,金融保險業,上市,505,8567
29,3711,日月光投控,半導體業,上市,5006,8254
30,6168,宏齊,光電業,上市,970,8073
31,2377,微星,電腦及週邊設備業,上市,4353,7850
32,1312,國喬,塑膠工業,上市,-1767,6558
33,1815,富喬,電子零組件業,上櫃,-13019,6495
34,8054,安國,半導體業,上櫃,-253,6489
35,5328,華容,電子零組件業,上櫃,5978,6138
36,6505,台塑化,油電燃氣業,上市,711,6000
37,4526,東台,電機機械,上市,-264,5871
38,3715,定穎投控,電子零組件業,上市,-2385,5636
39,5347,世界,半導體業,上櫃,-8239,5578
40,3016,嘉晶,半導體業,上市,-339,5504
41,3045,台灣大,通信網路業,上市,-100,5440
42,3189,景碩,半導體業,上市,564,5273
43,6191,精成科,電子零組件業,上市,7701,5139
44,6695,芯鼎,半導體業,上市,328,4939
45,2426,鼎元,光電業,上市,-637,4887
46,2340,台亞,半導體業,上市,-2125,4876
47,8110,華東,半導體業,上市,-11922,4804
48,5469,瀚宇博,電子零組件業,上市,4593,4443
49,3707,漢磊,半導體業,上櫃,-3446,4402
50,2492,華新科,電子零組件業,上市,-115,4073
