公司名稱,股票代碼,最新收盤價,標的債券,債券代號,轉換價格,差異百分比,股票成交量,股票5MA,可轉債成交量,可轉債5MA
凌網,5212,57.7,凌網一,52121,57.73,0.05,284673,106443.0,1,0.0
