股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1709,和益,26.8,27.32%,18769,4.01
1810,和成,26.2,35.05%,25738,4.12
2332,友訊,25.95,51.31%,131450,3.97
2630,亞航,56.7,35.81%,14155,4.77
2634,漢翔,63.8,29.67%,64428,3.76
2889,國票金,15.85,7.09%,11883,2.73
5488,松普,17.8,41.27%,10897,3.91
6182,合晶,189.5,58.58%,71357,2.35
6505,台塑化,63.1,17.94%,33452,1.58
