股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
4931,新盛力,BBU_電池模組,2.27,-5.58,2565
3323,加百裕,BBU_電池模組,0.84,-3.23,233
6781,AES-KY,BBU_電池模組,0.1,-1.49,406
6558,興能高,BBU_電池模組,-0.74,-3.25,164
3625,西勝,BBU_電池模組,-1.42,-6.23,368
6121,新普,BBU_電池模組,-1.44,-1.18,479
3211,順達,BBU_電池模組,-2.09,-5.08,2771
5309,系統電,BBU_電源供應器與整合,0.77,-3.66,1235
2301,光寶科,BBU_電源供應器與整合,-1.17,-2.75,12834
3305,昇貿,BBU_電源供應器與整合,-1.37,-3.57,1265
3625,西勝,BBU_電源供應器與整合,-1.42,-6.23,368
2308,台達電,BBU_電源供應器與整合,-1.68,-6.65,9935
3363,上詮,CPO_先進封裝測試,2.75,5.65,4090
6515,穎崴,CPO_先進封裝測試,1.59,-1.62,182
3265,台星科,CPO_先進封裝測試,0.31,-2.71,635
6257,矽格,CPO_先進封裝測試,-0.69,-3.58,4155
6451,訊芯-KY,CPO_先進封裝測試,-3.43,-4.84,2714
3163,波若威,CPO_光通訊,5.39,1.78,4913
4979,華星光,CPO_光通訊,5.16,18.34,35422
3081,聯亞,CPO_光通訊,2.56,8.41,6204
6442,光聖,CPO_光通訊,0.38,-3.97,1828
2455,全新,CPO_光通訊,-1.95,0.62,8781
4977,眾達-KY,CPO_光通訊,-3.96,-0.37,4368
6643,M31,IC設計,2.47,2.71,412
3661,世芯-KY,IC設計,1.62,-3.62,1458
3661,世芯-KY,IC設計,1.62,-3.62,1458
3035,智原,IC設計,1.52,0.75,5095
3035,智原,IC設計,1.52,0.75,5095
3443,創意,IC設計,-0.49,-7.32,1820
3443,創意,IC設計,-0.49,-7.32,1820
2388,威盛,IC設計,-1.34,-1.34,3891
6533,晶心科,IC設計,-1.61,-8.96,577
3529,力旺,IC設計,-1.62,-6.54,257
2454,聯發科,IC設計,-1.87,-4.42,9134
8054,安國,IC設計,-3.06,-4.87,644
6531,愛普*,IC設計,-9.91,-14.87,4339
1815,富喬,PCB,1.76,-6.58,7300
2383,台光電,PCB,1.26,-6.05,1443
8358,金居,PCB,1.09,-10.06,8521
3037,欣興,PCB,1.07,-6.5,15654
6274,台燿,PCB,0.4,-7.38,5279
3189,景碩,PCB,-0.14,-10.8,11397
2367,燿華,PCB,-0.36,-7.4,6162
2316,楠梓電,PCB,-0.64,-4.02,1467
2368,金像電,PCB,-0.67,-4.79,2619
6213,聯茂,PCB,-0.81,-16.35,14624
5469,瀚宇博,PCB,-0.83,-0.7,948
2313,華通,PCB,-0.99,-4.09,30822
3715,定穎投控,PCB,-2.15,-9.16,4970
4958,臻鼎-KY,PCB,-2.39,-15.83,34438
8046,南電,PCB,-3.15,-17.62,12128
2383,台光電,TPU_伺服器主板與印刷電路板,1.26,-6.05,1443
3037,欣興,TPU_伺服器主板與印刷電路板,1.07,-6.5,15654
2368,金像電,TPU_伺服器主板與印刷電路板,-0.67,-4.79,2619
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-0.83,-0.7,948
3715,定穎投控,TPU_伺服器主板與印刷電路板,-2.15,-9.16,4970
6805,富世達,TPU_光通訊與連接器,3.19,4.3,567
3081,聯亞,TPU_光通訊與連接器,2.56,8.41,6204
2345,智邦,TPU_光通訊與連接器,0.9,-1.97,1809
6442,光聖,TPU_光通訊與連接器,0.38,-3.97,1828
6805,富世達,TPU_散熱,3.19,4.3,567
3017,奇鋐,TPU_散熱,0.84,5.96,2367
3324,雙鴻,TPU_散熱,-1.38,2.42,1831
6831,未知,TPU_散熱,-7.08,-0.79,392
2485,兆赫,低軌衛星,1.0,-4.02,3576
2345,智邦,低軌衛星,0.9,-1.97,1809
6190,萬泰科,低軌衛星,0.56,-0.42,1438
2367,燿華,低軌衛星,-0.36,-7.4,6162
2313,華通,低軌衛星,-0.99,-4.09,30822
3491,昇達科,低軌衛星,-2.94,-11.15,978
6443,元晶,低軌衛星,-4.54,-7.6,4922
3362,先進光,光學元件或組裝,9.97,5.75,6950
4976,佳凌,光學元件或組裝,9.89,5.28,2790
4979,華星光,光學元件或組裝,5.16,18.34,35422
3504,揚明光,光學元件或組裝,4.83,1.09,2087
3008,大立光,光學元件或組裝,4.34,2.25,2213
3450,聯鈞,光學元件或組裝,2.58,-4.47,9550
3081,聯亞,光學元件或組裝,2.56,8.41,6204
6209,今國光,光學元件或組裝,2.22,-1.14,10306
6668,中揚光,光學元件或組裝,2.21,1.76,905
3406,玉晶光,光學元件或組裝,1.97,-2.27,1190
2374,佳能,光學元件或組裝,0.89,0.59,3852
3019,亞光,光學元件或組裝,0.75,-3.96,2439
6442,光聖,光學元件或組裝,0.38,-3.97,1828
6451,訊芯-KY,光學元件或組裝,-3.43,-4.84,2714
4977,眾達-KY,光學元件或組裝,-3.96,-0.37,4368
1717,長興,化學,1.83,-2.08,8276
1725,元禎,化學,1.02,-0.33,34
1722,台肥,化學,0.54,0.43,1634
1402,遠東新,化學,0.37,0.92,16657
1727,中華化,化學,0.0,-5.35,1383
1440,南紡,化學,-0.39,-1.17,1223
4749,新應材,化學,-0.64,-5.15,605
4755,三福化,化學,-0.86,-6.12,403
4720,德淵,化學,-1.01,-4.17,347
4763,材料-KY,化學,-1.39,-1.19,6493
1301,台塑,化學,-1.59,-2.83,38166
1773,勝一,化學,-1.84,-5.33,765
1723,中碳,化學,-1.93,0.82,752
1303,南亞,化學,-1.97,-16.35,73302
4770,上品,化學,-1.98,-1.98,257
1409,新纖,化學,-3.21,-7.38,13283
1326,台化,化學,-3.7,-7.93,50802
1304,台聚,化學,-5.04,-8.24,8605
1710,東聯,化學,-6.98,-16.52,12235
6505,台塑化,化學,-9.21,-8.46,40318
6187,萬潤,半導體設備,9.87,-1.9,3301
3583,辛耘,半導體設備,4.76,-2.35,901
6640,均華,半導體設備,2.73,-2.38,140
2460,建通,半導體設備,-0.16,-2.65,287
3138,耀登,半導體設備,-0.71,-3.47,197
3680,家登,半導體設備,-2.07,-8.81,1081
6196,帆宣,半導體設備,-3.04,-6.93,1564
1315,達新,塑膠,1.57,0.16,21
1321,大洋,塑膠,1.24,2.04,243
1325,恆大,塑膠,0.18,3.93,959
1323,永裕,塑膠,-0.5,0.25,28
