股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
9914,美利達,2026-05-15,65.0,70.1,7.85%,7273,1997,3.64
3362,先進光,2026-05-15,113.0,112.5,-0.44%,6612,1379,4.79
6449,鈺邦,2026-05-15,255.0,263.0,3.14%,5781,1849,3.13
6237,驊訊,2026-05-15,47.85,45.7,-4.49%,8190,1321,6.2
3059,華晶科,2026-05-15,40.3,42.2,4.71%,27390,5842,4.69
6217,中探針,2026-05-15,324.5,300.0,-7.55%,11664,3764,3.1
6215,和椿,2026-05-15,119.0,130.5,9.66%,14048,4014,3.5
6208,日揚,2026-05-15,106.0,99.8,-5.85%,7371,1941,3.8
3406,玉晶光,2026-05-15,560.0,588.0,5.0%,7906,2306,3.43
2540,愛山林,2026-05-15,56.8,58.2,2.46%,6365,1737,3.66
3441,聯一光,2026-05-15,44.65,44.45,-0.45%,5923,1309,4.52
3490,單井,2026-05-15,39.2,36.9,-5.87%,8333,2537,3.28
3504,揚明光,2026-05-15,71.9,77.3,7.51%,10386,2369,4.38
6118,建達,2026-05-15,18.7,17.5,-6.42%,5119,1126,4.54
1904,正隆,2026-05-15,20.0,20.35,1.75%,8051,2384,3.38
3624,光頡,2026-05-15,74.1,76.2,2.83%,33811,5959,5.67
2606,裕民,2026-05-15,64.9,62.8,-3.24%,17930,5900,3.04
2881,富邦金,2026-05-15,96.5,96.1,-0.41%,100424,31894,3.15
6834,天二科技,2026-05-15,48.2,50.2,4.15%,10730,2428,4.42
8926,台汽電,2026-05-15,58.2,61.1,4.98%,17577,5432,3.24
8374,羅昇,2026-05-15,97.0,103.0,6.19%,7235,1606,4.5
2392,正崴,2026-05-15,32.3,33.8,4.64%,15310,3354,4.56
2382,廣達,2026-05-15,310.0,306.0,-1.29%,66013,21797,3.03
2221,大甲,2026-05-15,46.1,48.1,4.34%,7636,1310,5.83
8163,達方,2026-05-15,32.35,33.85,4.64%,12865,2138,6.02
2498,宏達電,2026-05-15,46.35,45.3,-2.27%,71302,11584,6.16
2375,凱美,2026-05-15,100.0,99.4,-0.6%,21501,7098,3.03
2359,所羅門,2026-05-15,124.5,135.0,8.43%,10519,2973,3.54
8105,凌巨,2026-05-14,16.3,15.7,-3.68%,25024,5034,4.97
8926,台汽電,2026-05-14,59.7,61.1,2.35%,22306,4594,4.85
8163,達方,2026-05-14,29.7,33.85,13.97%,6437,1591,4.05
6166,凌華,2026-05-14,111.5,112.0,0.45%,12618,3539,3.56
6208,日揚,2026-05-14,104.5,99.8,-4.5%,10017,1853,5.41
8088,品安,2026-05-14,60.0,54.0,-10.0%,14514,4836,3.0
8071,能率網通,2026-05-14,16.95,19.0,12.09%,5228,616,8.49
6217,中探針,2026-05-14,365.5,300.0,-17.92%,22220,3290,6.75
6218,豪勉,2026-05-14,45.0,40.8,-9.33%,13621,3958,3.44
8069,元太,2026-05-14,217.0,210.0,-3.23%,51749,15686,3.3
6806,森崴能源,2026-05-14,17.3,15.6,-9.83%,5129,1082,4.74
5328,華容,2026-05-14,30.35,28.6,-5.77%,31287,10299,3.04
5381,合正,2026-05-14,28.0,25.4,-9.29%,5377,1209,4.44
1447,力鵬,2026-05-14,4.92,5.34,8.54%,6341,1301,4.87
3005,神基,2026-05-14,98.5,99.5,1.02%,19737,4794,4.12
3236,千如,2026-05-14,40.3,38.9,-3.47%,37525,7055,5.32
1904,正隆,2026-05-14,18.9,20.35,7.67%,7652,2061,3.71
2302,麗正,2026-05-14,27.0,24.8,-8.15%,17155,3504,4.9
2377,微星,2026-05-14,121.0,112.0,-7.44%,98929,26794,3.69
2393,億光,2026-05-14,69.4,62.5,-9.94%,11639,3350,3.47
4123,晟德,2026-05-14,39.05,38.3,-1.92%,9309,2849,3.27
3048,益登,2026-05-14,48.5,56.1,15.67%,34119,7948,4.29
3615,安可,2026-05-14,36.8,37.25,1.22%,15453,4041,3.82
3537,堡達,2026-05-14,50.5,53.0,4.95%,5270,540,9.76
3236,千如,2026-05-13,35.65,38.9,9.12%,20846,5693,3.66
2377,微星,2026-05-13,108.0,112.0,3.7%,102610,22157,4.63
8926,台汽電,2026-05-13,54.8,61.1,11.5%,19498,3544,5.5
5388,中磊,2026-05-13,81.1,77.6,-4.32%,19282,5900,3.27
1904,正隆,2026-05-13,18.3,20.35,11.2%,8157,1775,4.6
