排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,機器人,3.86,71.43,10/14,-9.34,20.77,-7.21,-14.9
2,工業自動化與機器人,4.46,71.43,5/7,10.22,12.85,-0.75,-2.04
3,造紙,0.57,71.43,5/7,0.94,1.68,0.0,-0.01
4,記憶體控制IC,2.25,60.0,3/5,12.77,30.26,-0.0,0.01
5,CPO_先進封裝測試,-0.09,60.0,3/5,-9.7,-0.57,6.95,10.29
6,廠務系統與水處理,-0.22,57.14,4/7,-0.96,-4.18,0.0,-0.02
7,軍工_航太製造與維修,0.05,50.0,3/6,-0.71,-1.53,-0.0,-0.02
8,無塵室與機電工程,-2.25,40.0,2/5,-12.27,37.86,1.88,5.83
9,BBU_電源供應器與整合,1.03,40.0,2/5,-27.99,-19.8,-14.18,-40.75
10,光學元件或組裝,-0.41,40.0,6/15,33.97,80.89,-12.25,-11.23
11,軍工_無人機相關,-0.65,33.33,3/9,11.26,-20.56,-11.4,-21.9
12,玻璃,-1.75,33.33,5/15,-56.63,-79.71,-8.53,21.31
13,被動元件,-0.71,31.58,6/19,15.22,38.32,22.36,46.13
14,記憶體封裝與測試,-0.28,25.0,1/4,32.94,27.07,-0.11,-0.56
15,銀,-1.63,25.0,1/4,30.32,24.0,27.74,56.56
16,網通設備組件,-2.35,25.0,5/20,-18.56,-36.02,-2.81,41.76
17,記憶體製造,-3.72,25.0,1/4,-18.75,67.05,29.41,102.08
18,TPU_散熱,-2.0,25.0,1/4,-12.42,-36.57,3.81,27.55
19,軟體設計,-0.87,20.0,3/15,0.23,-1.1,-0.21,-0.54
20,紡織,-0.2,20.0,4/20,-5.37,-13.82,0.04,0.89
21,IC設計,-2.74,15.38,2/13,77.4,80.01,-17.46,-31.09
22,低軌衛星,-2.84,14.29,1/7,-93.84,-80.7,17.21,38.34
23,BBU_電池模組,-2.12,14.29,1/7,-2.74,-11.54,-0.16,-8.52
24,記憶體模組,-3.96,14.29,1/7,-67.11,-68.85,-1.67,-37.41
25,電器電纜,-1.65,10.0,1/10,-15.81,-57.25,0.33,0.43
26,電池或電源,-2.44,10.0,2/20,-51.35,-91.7,-14.32,-50.08
27,化學,-1.37,10.0,2/20,-35.88,-86.57,-0.14,3.05
28,鋼鐵,-1.47,6.67,1/15,1.65,-2.35,-0.5,-1.45
29,塑膠,-1.33,5.56,1/18,-15.91,-41.58,-0.04,-1.0
30,金融,-1.47,5.26,1/19,-15.91,-41.58,-0.04,-1.0
31,CPO_光通訊,-6.1,0.0,0/6,10.37,12.89,-11.61,-16.61
32,PCB,-6.05,0.0,0/15,-188.67,-143.77,-52.98,-21.93
33,半導體設備,-4.14,0.0,0/7,4.08,-6.98,-3.08,0.87
34,TPU_光通訊與連接器,-6.24,0.0,0/4,-41.73,37.89,4.28,2.47
35,TPU_伺服器主板與印刷電路板,-5.62,0.0,0/5,-88.61,-69.13,-28.83,39.88
36,航運,-2.17,0.0,0/15,-19.23,-24.31,-6.79,-15.16
37,銅,-3.9,0.0,0/10,-4.28,6.81,-8.28,-9.32
