股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2388,威盛,62.4,9.85,2821.33,3770.3,-1.0,-11.0
6244,茂迪,29.6,9.83,1460.7,3306.7,0.0,0.0
3437,榮創,25.2,9.8,-263.0,-1199.65,0.0,0.0
4720,德淵,22.15,7.78,-1002.0,-1026.7,-0.5,-1.5
