股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1597,直得,2026-04-15,116.5,115.5,-0.86%,11545,2107,5.48
4939,亞電,2026-04-15,33.35,34.05,2.1%,12137,2161,5.61
8043,蜜望實,2026-04-15,89.5,85.6,-4.36%,23638,3506,6.74
6425,易發,2026-04-15,82.6,81.7,-1.09%,12835,1265,10.14
6278,台表科,2026-04-15,127.0,137.0,7.87%,33365,4914,6.79
3548,兆利,2026-04-15,109.5,105.0,-4.11%,5160,699,7.38
4510,高鋒,2026-04-15,49.95,48.0,-3.9%,12328,2074,5.94
4540,全球傳動,2026-04-15,54.5,53.4,-2.02%,15389,2537,6.06
6166,凌華,2026-04-15,73.0,71.7,-1.78%,5035,893,5.64
8042,金山電,2026-04-14,63.5,64.6,1.73%,12039,2076,5.8
6278,台表科,2026-04-14,125.0,137.0,9.6%,32258,3291,9.8
6173,信昌電,2026-04-14,72.6,76.3,5.1%,22097,3530,6.26
4540,全球傳動,2026-04-14,49.0,53.4,8.98%,10696,1862,5.74
2375,凱美,2026-04-14,87.9,85.9,-2.28%,9403,1799,5.23
3406,玉晶光,2026-04-14,490.0,509.0,3.88%,5959,1122,5.31
3042,晶技,2026-04-14,138.0,130.5,-5.43%,50693,7642,6.63
2402,毅嘉,2026-04-14,71.0,72.4,1.97%,69763,13798,5.06
8043,蜜望實,2026-04-14,89.9,85.6,-4.78%,17799,2407,7.39
4566,時碩工業,2026-04-13,67.0,70.4,5.07%,8784,1416,6.2
3490,單井,2026-04-13,26.7,28.2,5.62%,7552,1509,5.0
6224,聚鼎,2026-04-13,47.0,57.7,22.77%,6917,491,14.06
3031,佰鴻,2026-04-13,28.35,32.35,14.11%,32357,5571,5.81
2466,冠西電,2026-04-13,65.0,65.5,0.77%,5719,1000,5.72
