股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.0,25810.565599999994,-3603.49,7048.99,0.0,-63.0
1102,亞泥,水泥工業,上市,0.10000000000000142,8890.692,1794.54,-1936.13,-15.0,-1357.0
1103,嘉泥,水泥工業,上市,0.09999999999999964,189.69819999999999,1.0,67.0,0.0,0.0
1104,環泥,水泥工業,上市,0.5500000000000007,510.909,64.0,155.95,0.0,0.0
1108,幸福,水泥工業,上市,0.09999999999999964,142.1062,-8.0,2.0,0.0,0.0
1109,信大,水泥工業,上市,0.0,179.24319999999997,7.0,10.0,0.0,0.0
1110,東泥,水泥工業,上市,0.09999999999999964,203.0164,0.0,16.0,0.0,0.0
1201,味全,食品工業,上市,0.15000000000000036,406.2332,7.0,-10.0,0.0,0.0
1203,味王,食品工業,上市,0.0,28.0726,-6.0,-4.0,0.0,0.0
1210,大成,食品工業,上市,0.09999999999999432,2221.0394,1278.9,2402.84,-753.0,-1514.0
1213,大飲,食品工業,上市,0.08000000000000007,9.2318,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,1.0,1062.1673999999998,-461.25,-1630.47,71.0,190.0
1216,統一,食品工業,上市,1.0,9237.6258,3796.35,8183.0,-76.0,-2167.0
1217,愛之味,食品工業,上市,0.0,489.33140000000003,56.0,389.0,0.0,0.0
1218,泰山,食品工業,上市,0.10000000000000142,707.8442,335.0,669.94,0.0,0.0
1219,福壽,食品工業,上市,0.20000000000000107,460.5694,54.71,158.0,0.0,0.0
1220,台榮,食品工業,上市,0.0,148.0938,-12.0,22.0,0.0,0.0
1225,福懋油,食品工業,上市,0.7000000000000028,311.7478,-172.0,-48.0,0.0,0.0
1227,佳格,食品工業,上市,0.05000000000000071,991.2270000000001,199.0,691.95,0.0,0.0
1229,聯華,食品工業,上市,0.14999999999999858,1962.0004000000001,174.08,1042.02,0.0,0.0
1231,聯華食,食品工業,上市,0.5,307.7154,19.0,255.0,0.0,0.0
1232,大統益,食品工業,上市,1.0,65.246,10.0,20.97,0.0,0.0
1233,天仁,食品工業,上市,0.10000000000000142,16.5592,-1.0,-1.0,0.0,0.0
1234,黑松,食品工業,上市,0.04999999999999716,113.61980000000001,37.0,59.0,0.0,0.0
1235,興泰,食品工業,上市,0.10000000000000142,26.3884,-1.0,3.0,0.0,0.0
1236,宏亞,食品工業,上市,0.05000000000000071,39.933600000000006,-5.0,-3.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.20000000000000284,12.0606,0.0,0.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,2.0,38.27119999999999,-2.0,-9.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.7999999999999972,1.9646000000000001,1.0,-0.0,0.0,0.0
1264,德麥,食品工業,上櫃,0.0,22.140800000000002,0.0,-7.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,2.0,16.1068,-1.0,-14.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,1.3000000000000114,36.6444,0.0,2.0,0.0,0.0
1301,台塑,塑膠工業,上市,1.1000000000000014,27910.5988,-5389.71,13525.58,1106.0,1116.0
1303,南亞,塑膠工業,上市,0.6000000000000085,58439.874800000005,2798.04,5140.71,-8985.0,-11375.0
1304,台聚,塑膠工業,上市,0.8000000000000007,51329.268800000005,-4109.92,-65.22,0.0,0.0
1305,華夏,塑膠工業,上市,1.4499999999999993,34303.733,-6090.08,-8062.42,0.0,0.0
1307,三芳,塑膠工業,上市,0.3500000000000014,1320.4386,2.0,-97.0,0.0,0.0
1308,亞聚,塑膠工業,上市,1.5500000000000007,30449.8938,-2768.98,-8034.98,0.0,0.0
1309,台達化,塑膠工業,上市,0.34999999999999787,21070.2878,1407.0,3324.7,0.0,0.0
1310,台苯,塑膠工業,上市,0.1999999999999993,21834.522000000004,-1618.5,-1270.5,0.0,0.0
1312,國喬,塑膠工業,上市,0.4499999999999993,20420.086,-2807.03,-1602.96,0.0,0.0
1313,聯成,塑膠工業,上市,0.34999999999999964,13545.947,-3708.0,739.0,0.0,0.0
1314,中石化,塑膠工業,上市,0.19000000000000128,56372.6394,-15922.91,-16626.41,0.0,0.0
1315,達新,塑膠工業,上市,0.5,21.4726,6.0,9.0,0.0,0.0
1316,上曜,建材營造業,上市,0.05000000000000071,1487.0416,-122.0,-36.0,0.0,0.0
1319,東陽,汽車工業,上市,0.5999999999999943,1605.2954,-80.0,386.46,0.0,0.0
1321,大洋,塑膠工業,上市,0.10000000000000142,302.6224,-26.0,-31.0,0.0,0.0
1323,永裕,塑膠工業,上市,0.0,69.9306,2.1,8.1,0.0,0.0
1324,地球,塑膠工業,上市,0.15000000000000036,179.64360000000002,4.0,49.0,0.0,0.0
1325,恆大,塑膠工業,上市,0.25,337.669,-5.0,-33.0,0.0,0.0
1326,台化,塑膠工業,上市,1.25,32257.4978,-6983.59,11583.74,-420.0,-420.0
1336,台翰,電子零組件業,上櫃,0.1999999999999993,89.95259999999999,-11.0,-7.0,0.0,0.0
1337,再生-KY,塑膠工業,上市,0.1299999999999999,1285.5657999999999,-38.0,412.0,0.0,0.0
1338,廣華-KY,汽車工業,上市,0.05000000000000071,210.36099999999996,-20.0,-14.0,0.0,0.0
1339,昭輝,汽車工業,上市,0.3999999999999986,43.611399999999996,0.0,5.0,0.0,0.0
1340,勝悅-KY,塑膠工業,上市,0.08999999999999986,181.86280000000002,-56.0,-38.0,0.0,0.0
1341,富林-KY,塑膠工業,上市,0.0,4.0082,-1.0,-3.31,0.0,0.0
1342,八貫,其他業,上市,0.6000000000000085,250.517,-11.0,10.0,0.0,0.0
1402,遠東新,紡織纖維,上市,0.0,17188.4244,-4865.61,-7440.03,-2.0,-23.0
1409,新纖,紡織纖維,上市,0.1999999999999993,4686.6524,-397.01,220.0,0.0,0.0
1410,南染,紡織纖維,上市,0.1999999999999993,52.985800000000005,1.0,-1.0,0.0,0.0
1413,宏洲,紡織纖維,上市,0.0,23.5246,-3.0,-11.0,0.0,0.0
1414,東和,紡織纖維,上市,0.1999999999999993,223.92739999999998,-14.0,69.0,0.0,0.0
1416,廣豐,其他業,上市,0.0,351.0756,11.0,90.8,0.0,0.0
1417,嘉裕,紡織纖維,上市,0.009999999999999787,296.5716,2.0,24.0,0.0,0.0
1418,東華,紡織纖維,上市,0.14999999999999858,30.163999999999998,-3.0,-3.0,0.0,0.0
1419,新紡,紡織纖維,上市,0.19999999999999574,98.4666,32.0,38.0,0.0,0.0
1423,利華,紡織纖維,上市,0.5500000000000043,48.773199999999996,1.0,9.0,0.0,0.0
1432,大魯閣,運動休閒,上市,0.04999999999999716,753.6836000000001,-29.0,-147.0,0.0,0.0
1434,福懋,紡織纖維,上市,0.1999999999999993,2332.2580000000003,-77.0,-83.9,0.0,0.0
1435,中福,其他業,上市,0.0,5.0994,1.0,1.0,0.0,0.0
1436,華友聯,建材營造業,上市,0.10000000000000142,206.256,47.0,129.0,0.0,0.0
1437,勤益控,其他業,上市,0.20000000000000284,39.135000000000005,-11.0,-12.0,0.0,0.0
1438,三地開發,建材營造業,上市,0.3000000000000007,21.7952,-1.0,5.0,0.0,0.0
1439,雋揚,建材營造業,上市,0.0,9.1132,-1.0,-4.0,0.0,0.0
1440,南紡,紡織纖維,上市,0.09999999999999964,1125.1686,117.0,451.0,0.0,0.0
1441,大東,紡織纖維,上市,0.08000000000000007,20.2942,1.0,-1.0,0.0,0.0
1442,名軒,建材營造業,上市,0.0,404.28560000000004,-198.0,-114.0,0.0,0.0
1443,立益物流,其他業,上市,0.25,10.7132,1.0,-1.0,0.0,0.0
1444,力麗,紡織纖維,上市,0.019999999999999574,659.9146,63.0,276.68,0.0,0.0
1445,大宇,紡織纖維,上市,0.25,60.1908,-3.0,13.0,0.0,0.0
1446,宏和,紡織纖維,上市,0.05000000000000071,237.27220000000003,38.0,43.0,0.0,0.0
1447,力鵬,紡織纖維,上市,0.08999999999999986,2006.173,-254.0,-740.87,0.0,0.0
1449,佳和,紡織纖維,上市,0.29999999999999893,1879.2932,71.0,53.0,0.0,0.0
1451,年興,紡織纖維,上市,0.0,135.7996,-14.0,-29.0,0.0,0.0
1452,宏益,紡織纖維,上市,0.049999999999998934,62.2358,-1.0,12.0,0.0,0.0
1453,大將,建材營造業,上市,0.049999999999998934,44.412800000000004,4.0,-6.0,0.0,0.0
1454,台富,紡織纖維,上市,0.15000000000000036,24.4012,-3.0,-10.0,0.0,0.0
1455,集盛,紡織纖維,上市,0.0,769.7502,276.0,412.0,0.0,0.0
1456,怡華,建材營造業,上市,0.09999999999999964,240.83579999999998,7.0,3.0,0.0,0.0
1457,宜進,紡織纖維,上市,0.09999999999999964,275.0476,-60.6,-69.6,0.0,0.0
1459,聯發,紡織纖維,上市,0.15000000000000036,130.30080000000004,-10.0,-10.0,0.0,0.0
1460,宏遠,紡織纖維,上市,0.20000000000000018,1117.9882,248.0,34.9,0.0,0.0
1463,強盛新,紡織纖維,上市,0.1999999999999993,79.33399999999999,25.0,55.0,0.0,0.0
1464,得力,紡織纖維,上市,0.09999999999999964,421.4838,68.88,58.13,0.0,0.0
1465,偉全,紡織纖維,上市,0.049999999999998934,247.02640000000002,7.0,34.0,0.0,0.0
1466,聚隆,紡織纖維,上市,0.05000000000000071,232.34339999999997,-11.0,-54.0,0.0,0.0
1467,南緯,紡織纖維,上市,0.040000000000000036,128.01,5.0,17.0,0.0,0.0
1468,昶和,紡織纖維,上市,0.25,51.8014,-1.0,-1.0,0.0,0.0
1470,大統新創,紡織纖維,上市,0.0,5.803800000000001,1.0,-1.0,0.0,0.0
1471,首利,電子零組件業,上市,0.20000000000000107,2366.0152,169.0,101.0,0.0,0.0
1472,三洋實業,建材營造業,上市,0.4000000000000057,23.78,-9.0,-13.0,0.0,0.0
1473,台南,紡織纖維,上市,0.5,70.81739999999999,3.0,28.0,0.0,0.0
1474,弘裕,紡織纖維,上市,0.0,68.80260000000001,5.0,18.0,0.0,0.0
1475,業旺,紡織纖維,上市,0.25,24.383,1.0,3.0,0.0,0.0
1476,儒鴻,紡織纖維,上市,0.5,1431.6237999999998,672.75,-121.69,0.0,0.0
1477,聚陽,紡織纖維,上市,4.0,2444.1814,1078.0,2366.38,-39.0,-107.4
1503,士電,電機機械,上市,1.0,2343.656,-493.4,-545.82,0.0,0.0
1504,東元,電機機械,上市,1.0,6617.816000000001,-819.12,785.14,-15.0,-15.0
1506,正道,電機機械,上市,0.09999999999999964,105.3226,3.0,19.0,0.0,0.0
1512,瑞利,汽車工業,上市,0.03000000000000025,78.88159999999999,7.0,29.0,0.0,0.0
1513,中興電,電機機械,上市,0.0,3347.9296000000004,-1814.69,-3363.71,0.0,-12.0
1514,亞力,電機機械,上市,1.5,2326.1928,24.7,-305.79,0.0,0.0
1515,力山,電機機械,上市,0.3000000000000007,215.9834,-28.0,26.0,0.0,0.0
1516,川飛,其他業,上市,0.5500000000000007,57.663599999999995,-2.0,-12.0,0.0,0.0
1517,利奇,電機機械,上市,0.14999999999999858,204.1146,57.0,122.0,0.0,0.0
1519,華城,電機機械,上市,23.0,3210.4784,-793.12,-794.44,-423.0,-420.0
1521,大億,汽車工業,上市,0.14999999999999858,15.516200000000001,-2.0,-2.0,0.0,0.0
1522,堤維西,汽車工業,上市,0.25,847.5712,-138.0,-83.0,0.0,-2.71
1524,耿鼎,汽車工業,上市,0.3000000000000007,1423.47,-131.0,-621.0,0.0,0.0
1525,江申,汽車工業,上市,0.0,14.959799999999998,-1.0,-2.0,0.0,0.0
1526,日馳,電機機械,上市,0.09999999999999787,116.644,2.0,57.0,0.0,0.0
1527,鑽全,電機機械,上市,0.5499999999999972,403.6596,116.0,261.0,0.0,0.0
1528,恩德,電機機械,上市,2.4499999999999993,12753.5916,-881.3,-2479.3,-2.0,-7.0
1529,樂事綠能,電機機械,上市,0.25,1156.6258000000003,-2.0,-129.11,0.0,0.0
1530,亞崴,電機機械,上市,0.25,27.220000000000006,-1.0,-10.0,0.0,0.0
1531,高林股,電機機械,上市,0.20000000000000107,122.1702,14.0,72.0,0.0,0.0
1532,勤美,電機機械,上市,0.10000000000000142,645.6111999999999,-83.0,6.0,0.0,-2.67
1533,車王電,汽車工業,上市,0.1999999999999993,55.8362,-1.0,-24.0,0.0,0.0
1535,中宇,電機機械,上市,0.30000000000000426,88.85600000000001,8.0,69.0,0.0,0.0
1536,和大,汽車工業,上市,0.20000000000000284,1230.576,-58.0,-318.0,0.0,0.0
1537,廣隆,電機機械,上市,0.5,42.44940000000001,-1.0,7.99,0.0,0.0
1538,正峰,電機機械,上市,0.25,45.921800000000005,4.0,11.0,0.0,0.0
1539,巨庭,電機機械,上市,0.34999999999999787,96.4934,23.0,72.0,0.0,0.0
1540,喬福,電機機械,上市,0.04999999999999716,205.8304,69.0,185.0,0.0,0.0
1541,錩泰,電機機械,上市,1.1999999999999993,29.7532,9.0,7.0,0.0,0.0
1558,伸興,電機機械,上市,0.5,25.340000000000003,4.0,2.0,0.0,-0.38
1560,中砂,電機機械,上市,2.5,2167.504,-41.51,351.71,-94.0,-133.0
1563,巧新,汽車工業,上市,0.10000000000000142,390.3932,21.0,119.0,0.0,0.0
1565,精華,生技醫療業,上櫃,1.0,113.91680000000001,25.0,-12.0,0.0,0.0
1568,倉佑,汽車工業,上市,0.1999999999999993,111.61660000000002,31.0,40.0,0.0,0.0
1569,濱川,電腦及週邊設備業,上櫃,0.7000000000000028,482.7973999999999,154.0,186.0,0.0,0.0
1570,力肯,電機機械,上櫃,0.29999999999999716,128.4184,-1.0,-14.0,0.0,0.0
1580,新麥,電機機械,上櫃,0.0,24.740000000000002,-2.0,-6.0,0.0,0.0
1582,信錦,電子零組件業,上市,7.700000000000003,8702.637200000001,1260.8,2912.8,510.88,510.58
1583,程泰,電機機械,上市,0.20000000000000284,15.645799999999998,-1.0,14.0,0.0,0.0
1584,精剛,其他業,上櫃,0.15000000000000213,561.0274,-84.0,237.0,0.0,0.0
1586,和勤,電機機械,上櫃,0.10000000000000142,292.342,-21.0,-150.0,0.0,0.0
1587,吉茂,汽車工業,上市,0.25,325.4386,26.0,-2.0,0.0,0.0
1589,永冠-KY,電機機械,上市,0.009999999999999787,682.1908000000001,13.28,51.87,0.0,0.0
1590,亞德客-KY,電機機械,上市,10.0,596.0946,-98.96,-15.06,-4.0,-9.0
1591,駿吉-KY,電機機械,上櫃,0.3999999999999986,171.88739999999999,-14.0,-6.0,0.0,0.0
1593,祺驊,運動休閒,上櫃,0.3999999999999986,26.5614,-1.0,-8.0,0.0,0.0
1595,川寶,電子零組件業,上櫃,0.7999999999999972,403.782,12.0,15.0,0.0,0.0
