股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3625,西勝,BBU_電池模組,-1.15,-11.37,354
6781,AES-KY,BBU_電池模組,-1.63,8.07,3255
6558,興能高,BBU_電池模組,-1.85,-4.58,331
6121,新普,BBU_電池模組,-2.18,-1.24,647
3323,加百裕,BBU_電池模組,-2.27,-1.57,1128
3211,順達,BBU_電池模組,-2.59,-4.7,10992
4931,新盛力,BBU_電池模組,-2.7,-2.11,9963
2308,台達電,BBU_電源供應器與整合,5.2,7.32,15038
3305,昇貿,BBU_電源供應器與整合,0.96,-2.76,1477
5309,系統電,BBU_電源供應器與整合,0.8,2.78,6431
2301,光寶科,BBU_電源供應器與整合,0.29,4.86,23859
3625,西勝,BBU_電源供應器與整合,-1.15,-11.37,354
6451,訊芯-KY,CPO_先進封裝測試,6.72,-9.29,771
6515,穎崴,CPO_先進封裝測試,5.79,-5.55,250
3265,台星科,CPO_先進封裝測試,1.82,0.6,1632
6257,矽格,CPO_先進封裝測試,1.4,-0.28,7749
3363,上詮,CPO_先進封裝測試,0.81,-18.22,1144
6442,光聖,CPO_光通訊,7.32,-5.69,1632
4977,眾達-KY,CPO_光通訊,3.9,-5.54,8848
3163,波若威,CPO_光通訊,2.88,-7.76,8438
4979,華星光,CPO_光通訊,2.75,-1.06,1910
2455,全新,CPO_光通訊,2.09,-8.09,17773
3081,聯亞,CPO_光通訊,-1.38,-17.05,3958
2454,聯發科,IC設計,7.39,18.06,24314
6531,愛普*,IC設計,6.24,1.91,2982
3443,創意,IC設計,5.94,7.16,701
3443,創意,IC設計,5.94,7.16,701
8054,安國,IC設計,3.3,-2.67,3613
2388,威盛,IC設計,-0.8,-2.63,16821
3529,力旺,IC設計,-1.48,0.13,450
6533,晶心科,IC設計,-3.34,-2.11,1281
6643,M31,IC設計,-3.5,-7.09,585
3661,世芯-KY,IC設計,-3.85,0.5,2376
3661,世芯-KY,IC設計,-3.85,0.5,2376
3035,智原,IC設計,-5.36,4.75,21136
3035,智原,IC設計,-5.36,4.75,21136
4958,臻鼎-KY,PCB,9.9,21.23,75673
8358,金居,PCB,7.9,-2.16,9259
1815,富喬,PCB,5.09,5.09,61666
8046,南電,PCB,2.08,17.23,23729
2313,華通,PCB,1.7,7.64,88958
5469,瀚宇博,PCB,0.88,-0.76,1543
3715,定穎投控,PCB,0.85,0.0,9668
2367,燿華,PCB,-0.17,-2.29,33672
3189,景碩,PCB,-1.36,6.05,44138
3037,欣興,PCB,-1.67,13.32,40694
2368,金像電,PCB,-2.11,9.88,5537
6274,台燿,PCB,-2.42,1.68,2834
2316,楠梓電,PCB,-2.97,0.0,4512
6213,聯茂,PCB,-4.34,-7.65,7918
2383,台光電,PCB,-7.51,6.71,4686
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.88,-0.76,1543
3715,定穎投控,TPU_伺服器主板與印刷電路板,0.85,0.0,9668
3037,欣興,TPU_伺服器主板與印刷電路板,-1.67,13.32,40694
2368,金像電,TPU_伺服器主板與印刷電路板,-2.11,9.88,5537
2383,台光電,TPU_伺服器主板與印刷電路板,-7.51,6.71,4686
6442,光聖,TPU_光通訊與連接器,7.32,-5.69,1632
2345,智邦,TPU_光通訊與連接器,5.52,10.34,5955
6805,富世達,TPU_光通訊與連接器,0.72,9.16,2119
3081,聯亞,TPU_光通訊與連接器,-1.38,-17.05,3958
6805,富世達,TPU_散熱,0.72,9.16,2119
3017,奇鋐,TPU_散熱,-1.94,3.73,5933
6831,未知,TPU_散熱,-2.86,-8.65,1161
3324,雙鴻,TPU_散熱,-2.97,3.62,5104
2345,智邦,低軌衛星,5.52,10.34,5955
2313,華通,低軌衛星,1.7,7.64,88958
3491,昇達科,低軌衛星,0.93,4.52,1772
2485,兆赫,低軌衛星,0.16,-2.5,21710
2367,燿華,低軌衛星,-0.17,-2.29,33672
6190,萬泰科,低軌衛星,-0.69,4.65,13177
6443,元晶,低軌衛星,-5.61,-5.73,4553
6442,光聖,光學元件或組裝,7.32,-5.69,1632
6451,訊芯-KY,光學元件或組裝,6.72,-9.29,771
4977,眾達-KY,光學元件或組裝,3.9,-5.54,8848
2374,佳能,光學元件或組裝,3.1,2.96,5316
4979,華星光,光學元件或組裝,2.75,-1.06,1910
3450,聯鈞,光學元件或組裝,1.33,-8.4,12277
6668,中揚光,光學元件或組裝,0.15,-4.57,307
3019,亞光,光學元件或組裝,-0.35,12.6,9497
4976,佳凌,光學元件或組裝,-0.35,-1.37,441
3406,玉晶光,光學元件或組裝,-0.6,-1.96,1521
3008,大立光,光學元件或組裝,-1.34,3.82,1455
3362,先進光,光學元件或組裝,-1.37,-3.14,457
3504,揚明光,光學元件或組裝,-1.37,-3.86,580
3081,聯亞,光學元件或組裝,-1.38,-17.05,3958
6209,今國光,光學元件或組裝,-2.43,5.76,7808
4749,新應材,化學,2.69,-0.5,1923
1727,中華化,化學,2.57,17.73,19217
1304,台聚,化學,2.18,-4.1,5781
6505,台塑化,化學,2.12,2.32,8845
1326,台化,化學,1.98,4.05,24399
1303,南亞,化學,1.94,5.05,98079
1301,台塑,化學,1.59,0.2,17598
1409,新纖,化學,1.52,-0.3,5457
1717,長興,化學,1.33,-3.17,24674
1440,南紡,化學,1.18,-0.39,1929
4720,德淵,化學,1.1,10.24,12670
1725,元禎,化學,0.48,0.16,77
4770,上品,化學,0.44,-0.87,221
1710,東聯,化學,0.38,-2.58,2286
1402,遠東新,化學,0.19,-0.38,7687
1723,中碳,化學,0.13,-3.09,605
1722,台肥,化學,0.11,-0.67,1106
4763,材料-KY,化學,-2.64,-0.93,6854
4755,三福化,化學,-4.04,-5.79,1102
1773,勝一,化學,-4.47,-1.72,2040
3680,家登,半導體設備,8.8,4.27,4337
6640,均華,半導體設備,4.43,-3.74,619
2460,建通,半導體設備,3.88,-2.27,3881
6187,萬潤,半導體設備,3.24,-11.16,4253
3583,辛耘,半導體設備,0.27,-17.36,4307
6196,帆宣,半導體設備,0.26,1.46,1482
3138,耀登,半導體設備,-0.63,-9.22,1400
1304,台聚,塑膠,2.18,-4.1,5781
6505,台塑化,塑膠,2.12,2.32,8845
1309,台達化,塑膠,2.11,-5.13,10157
1326,台化,塑膠,1.98,4.05,24399
1303,南亞,塑膠,1.94,5.05,98079
1314,中石化,塑膠,1.76,-1.18,11719
1301,台塑,塑膠,1.59,0.2,17598
1313,聯成,塑膠,1.32,-1.29,2385
1312,國喬,塑膠,1.19,-1.54,4704
4306,炎洲,塑膠,1.14,0.0,678
1325,恆大,塑膠,0.98,-2.08,279
1315,達新,塑膠,0.8,-4.41,10
