排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2002,中鋼,鋼鐵工業,上市,63633,83763
2,2408,南亞科,半導體業,上市,43296,80340
3,2317,鴻海,其他電子業,上市,9733,64931
4,1605,華新,電器電纜,上市,41870,61708
5,3231,緯創,電腦及週邊設備業,上市,10896,61505
6,2301,光寶科,電腦及週邊設備業,上市,13978,60334
7,2409,友達,光電業,上市,60773,49495
8,5351,鈺創,半導體業,上櫃,10253,44174
9,3481,群創,光電業,上市,103615,38698
10,2883,凱基金,金融保險業,上市,4273,27580
11,2618,長榮航,航運業,上市,-7183,27550
12,2027,大成鋼,鋼鐵工業,上市,3334,26016
13,8112,至上,電子通路業,上市,3607,25319
14,3006,晶豪科,半導體業,上市,3220,22606
15,3706,神達,電腦及週邊設備業,上市,3435,21645
16,2887,台新金,金融保險業,上市,7904,19567
17,6770,力積電,半導體業,上市,-4792,18733
18,6213,聯茂,電子零組件業,上市,7232,18632
19,2354,鴻準,其他電子業,上市,9116,18175
20,2377,微星,電腦及週邊設備業,上市,2922,17676
21,3605,宏致,電子零組件業,上市,-129,14183
22,2891,中信金,金融保險業,上市,2151,13875
23,3037,欣興,電子零組件業,上市,3337,13873
24,2324,仁寶,電腦及週邊設備業,上市,-5233,13537
25,2353,宏碁,電腦及週邊設備業,上市,9223,12936
26,4938,和碩,電腦及週邊設備業,上市,1952,12648
27,2103,台橡,橡膠工業,上市,7980,12498
28,2344,華邦電,半導體業,上市,43989,11470
29,5371,中光電,光電業,上櫃,971,11171
30,2356,英業達,電腦及週邊設備業,上市,5907,10881
31,2464,盟立,其他電子業,上市,2766,10614
32,2615,萬海,航運業,上市,9704,10132
33,2388,威盛,半導體業,上市,574,9710
34,1717,長興,化學工業,上市,4386,9614
35,2603,長榮,航運業,上市,7180,9570
36,2337,旺宏,半導體業,上市,28669,9331
37,2867,三商壽,金融保險業,上市,2043,8939
38,2006,東和鋼鐵,鋼鐵工業,上市,-203,8565
39,2014,中鴻,鋼鐵工業,上市,2957,8561
40,2359,所羅門,其他電子業,上市,4941,8549
41,1101,台泥,水泥工業,上市,3455,8431
42,3702,大聯大,電子通路業,上市,1273,8072
43,2313,華通,電子零組件業,上市,-321,6716
44,2421,建準,電子零組件業,上市,-330,6387
45,2371,大同,電機機械,上市,1689,6346
46,2441,超豐,半導體業,上市,6170,6177
47,1608,華榮,電器電纜,上市,2913,6166
48,2049,上銀,電機機械,上市,-455,5845
49,3704,合勤控,通信網路業,上市,5511,5695
50,9921,巨大,運動休閒,上市,3691,5662
