排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2002,中鋼,鋼鐵工業,上市,63633,83763
2,2408,南亞科,半導體業,上市,43296,80340
3,2301,光寶科,電腦及週邊設備業,上市,13978,60334
4,5351,鈺創,半導體業,上櫃,10253,44174
5,2027,大成鋼,鋼鐵工業,上市,3334,26016
6,8112,至上,電子通路業,上市,3607,25319
7,3006,晶豪科,半導體業,上市,3220,22606
8,6213,聯茂,電子零組件業,上市,7232,18632
9,2377,微星,電腦及週邊設備業,上市,2922,17676
10,2103,台橡,橡膠工業,上市,7980,12498
11,2356,英業達,電腦及週邊設備業,上市,5907,10881
12,2388,威盛,半導體業,上市,574,9710
13,2867,三商壽,金融保險業,上市,2043,8939
14,2014,中鴻,鋼鐵工業,上市,2957,8561
15,1101,台泥,水泥工業,上市,3455,8431
16,2371,大同,電機機械,上市,1689,6346
17,1608,華榮,電器電纜,上市,2913,6166
18,9921,巨大,運動休閒,上市,3691,5662
19,1904,正隆,造紙工業,上市,3894,5597
20,2031,新光鋼,鋼鐵工業,上市,486,4703
21,4979,華星光,通信網路業,上櫃,1355,4258
22,3264,欣銓,半導體業,上櫃,2634,4232
23,3022,威強電,電腦及週邊設備業,上市,2532,4025
24,2465,麗臺,電腦及週邊設備業,上市,2425,3869
25,6456,GIS-KY,光電業,上市,2602,3839
26,2009,第一銅,鋼鐵工業,上市,32,3608
27,2030,彰源,鋼鐵工業,上市,2482,3474
28,3450,聯鈞,半導體業,上市,2955,3356
29,1907,永豐餘,造紙工業,上市,351,3336
30,8422,可寧衛,綠能環保,上市,2215,3319
31,2010,春源,鋼鐵工業,上市,1300,3269
32,1536,和大,汽車工業,上市,58,2692
33,3141,晶宏,半導體業,上櫃,269,2472
34,3003,健和興,電子零組件業,上市,2030,2407
35,3293,鈊象,文化創意業,上櫃,195,2375
36,5314,世紀,半導體業,上櫃,833,2369
37,9934,成霖,居家生活,上市,2003,2275
38,2547,日勝生,建材營造業,上市,585,2255
39,8234,新漢,電腦及週邊設備業,上櫃,980,2117
40,1709,和益,化學工業,上市,223,2021
41,6279,胡連,電子零組件業,上櫃,209,1999
42,2474,可成,其他電子業,上市,2416,1954
43,6112,邁達特,資訊服務業,上市,429,1881
44,9914,美利達,運動休閒,上市,438,1815
45,6245,立端,通信網路業,上櫃,849,1780
46,1440,南紡,紡織纖維,上市,1283,1776
47,4961,天鈺,半導體業,上市,394,1679
48,2108,南帝,橡膠工業,上市,965,1637
49,1308,亞聚,塑膠工業,上市,646,1628
50,2392,正崴,電子零組件業,上市,200,1613
51,1304,台聚,塑膠工業,上市,354,1531
52,9958,世紀鋼,鋼鐵工業,上市,614,1477
53,1319,東陽,汽車工業,上市,353,1304
54,3416,融程電,電腦及週邊設備業,上市,260,1228
55,3363,上詮,通信網路業,上櫃,1033,1156
56,5443,均豪,光電業,上櫃,698,1155
57,3712,永崴投控,電腦及週邊設備業,上市,216,1135
58,3078,僑威,電子零組件業,上櫃,426,1069
59,2032,新鋼,鋼鐵工業,上市,782,1024
60,2331,精英,電腦及週邊設備業,上市,36,1017
61,3489,森寶,建材營造業,上櫃,102,906
62,2033,佳大,鋼鐵工業,上市,621,900
63,4746,台耀,生技醫療業,上市,70,896
64,6491,晶碩,生技醫療業,上市,58,880
65,6913,鴻呈,電子零組件業,上櫃,76,863
66,2405,輔信,電腦及週邊設備業,上市,84,856
67,8436,大江,生技醫療業,上櫃,501,813
68,3709,鑫聯大投控,電腦及週邊設備業,上櫃,240,771
69,1708,東鹼,化學工業,上市,214,739
70,1305,華夏,塑膠工業,上市,137,614
71,8215,明基材,光電業,上市,219,589
72,3218,大學光,生技醫療業,上櫃,105,568
73,3652,精聯,電腦及週邊設備業,上市,263,545
74,3229,晟鈦,電子零組件業,上市,360,543
75,3056,富華新,建材營造業,上市,218,510
76,6578,達邦蛋白,農業科技業,上櫃,3,503
77,6509,聚和,化學工業,上櫃,103,455
78,6526,達發,半導體業,上市,16,427
79,2022,聚亨,鋼鐵工業,上市,166,414
80,2419,仲琦,通信網路業,上市,82,413
81,2023,燁輝,鋼鐵工業,上市,70,406
82,4163,鐿鈦,生技醫療業,上櫃,56,381
83,6104,創惟,半導體業,上櫃,77,377
84,6416,瑞祺電通,通信網路業,上市,40,375
85,5508,永信建,建材營造業,上櫃,87,357
86,4771,望隼,生技醫療業,上市,150,340
87,6414,樺漢,電腦及週邊設備業,上市,60,334
88,2364,倫飛,電腦及週邊設備業,上市,261,334
89,3024,憶聲,光電業,上市,218,334
90,5014,建錩,鋼鐵工業,上櫃,199,308
91,6218,豪勉,通信網路業,上櫃,140,305
92,9910,豐泰,運動休閒,上市,50,292
93,5484,慧友,光電業,上市,15,268
94,6753,龍德造船,航運業,上市,345,267
95,9940,信義,其他業,上市,131,248
96,2528,皇普,建材營造業,上市,55,241
97,6438,迅得,其他電子業,上市,22,239
98,1464,得力,紡織纖維,上市,43,202
99,5452,佶優,其他電子業,上櫃,109,200
100,8415,大國鋼,鋼鐵工業,上櫃,80,198
101,2029,盛餘,鋼鐵工業,上市,156,179
102,6829,千附精密,電機機械,上櫃,80,176
103,6574,霈方,生技醫療業,上櫃,89,171
104,6205,詮欣,電子零組件業,上市,52,162
105,6670,復盛應用,運動休閒,上市,7,161
106,2607,榮運,航運業,上市,116,152
107,3230,錦明,光電業,上櫃,93,152
108,2025,千興,鋼鐵工業,上市,26,146
109,6546,正基,通信網路業,上櫃,16,132
110,4536,拓凱,運動休閒,上市,16,128
111,5468,凱鈺,半導體業,上櫃,102,121
112,1449,佳和,紡織纖維,上市,21,120
113,3362,先進光,光電業,上櫃,54,117
114,1586,和勤,電機機械,上櫃,24,113
115,1414,東和,紡織纖維,上市,10,112
116,2020,美亞,鋼鐵工業,上市,49,104
117,5515,建國,建材營造業,上市,188,100
118,2230,泰茂,電機機械,上櫃,16,100
119,1527,鑽全,電機機械,上市,15,98
120,8068,全達,電子通路業,上櫃,21,90
121,8240,華宏,光電業,上櫃,36,90
122,1558,伸興,電機機械,上市,43,89
123,3558,神準,通信網路業,上櫃,19,89
124,8476,台境*,綠能環保,上市,23,88
125,6841,長佳智能,生技醫療業,上櫃,12,87
126,2221,大甲,其他業,上櫃,70,87
127,3548,兆利,電子零組件業,上櫃,2,86
128,1734,杏輝,生技醫療業,上市,28,83
129,5306,桂盟,運動休閒,上市,25,83
130,4729,熒茂,光電業,上櫃,30,76
131,3520,華盈,電子零組件業,上櫃,72,70
132,8084,巨虹,電子通路業,上櫃,42,68
133,9942,茂順,其他業,上市,62,67
134,3465,進泰電子,其他電子業,上櫃,3,66
135,5609,中菲行,航運業,上櫃,14,63
136,3287,廣寰科,電腦及週邊設備業,上櫃,51,62
137,5274,信驊,半導體業,上櫃,14,61
138,6208,日揚,電子零組件業,上櫃,32,61
139,3306,鼎天,通信網路業,上櫃,11,59
140,2597,潤弘,建材營造業,上市,34,57
141,2015,豐興,鋼鐵工業,上市,7,57
142,5278,尚凡*,數位雲端,上櫃,3,55
143,8109,博大,電子零組件業,上櫃,24,47
144,6804,明係,運動休閒,上櫃,25,44
145,9933,中鼎,其他業,上市,126,44
146,8942,森鉅,其他業,上櫃,4,44
147,1784,訊聯,生技醫療業,上櫃,34,38
148,6712,長聖,生技醫療業,上櫃,17,34
149,2115,六暉-KY,汽車工業,上市,9,32
150,1236,宏亞,食品工業,上市,6,31
151,1219,福壽,食品工業,上市,27,29
152,2906,高林,貿易百貨業,上市,23,21
