股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3026,禾伸堂,2026-08-11,617.0,646.0,4.7%,22693,5903,3.84
6152,百一,2026-08-11,15.75,14.8,-6.03%,6239,849,7.35
2492,華新科,2026-08-11,271.0,300.5,10.89%,54246,13428,4.04
4931,新盛力,2026-08-11,239.5,255.0,6.47%,21516,4983,4.32
5475,德宏,2026-08-11,131.5,135.0,2.66%,15482,4102,3.77
2103,台橡,2026-08-11,27.8,28.65,3.06%,38321,8752,4.38
5904,寶雅,2026-08-11,87.1,87.1,0.0%,19946,1927,10.35
3090,日電貿,2026-08-11,158.0,174.5,10.44%,32414,8299,3.91
6173,信昌電,2026-08-11,168.0,185.0,10.12%,18655,4245,4.39
3624,光頡,2026-08-11,82.2,85.2,3.65%,12281,3275,3.75
2030,彰源,2026-08-11,21.4,21.15,-1.17%,8714,1554,5.61
8042,金山電,2026-08-11,114.5,116.5,1.75%,15410,5042,3.06
8112,至上,2026-08-11,95.0,100.0,5.26%,72928,18861,3.87
1809,中釉,2026-08-11,42.2,41.95,-0.59%,7888,2381,3.31
9934,成霖,2026-08-11,11.85,11.4,-3.8%,7590,1633,4.65
3652,精聯,2026-08-11,35.95,37.35,3.89%,5557,1137,4.88
1455,集盛,2026-08-10,9.35,9.6,2.67%,5146,1080,4.76
1440,南紡,2026-08-10,12.8,13.7,7.03%,6446,2103,3.06
4540,全球傳動,2026-08-10,59.0,58.3,-1.19%,9299,2634,3.53
6533,晶心科,2026-08-10,254.0,250.0,-1.57%,6134,1956,3.14
5904,寶雅,2026-08-10,79.2,87.1,9.97%,5642,968,5.82
9934,成霖,2026-08-10,11.7,11.4,-2.56%,7763,1361,5.7
1904,正隆,2026-08-10,23.3,24.5,5.15%,6971,1998,3.49
2465,麗臺,2026-08-10,90.0,86.9,-3.44%,7060,1959,3.6
2436,偉詮電,2026-08-10,64.9,67.0,3.24%,10797,3591,3.01
2030,彰源,2026-08-10,20.45,21.15,3.42%,8910,1168,7.62
2031,新光鋼,2026-08-10,45.7,46.1,0.88%,7450,1704,4.37
2354,鴻準,2026-08-10,62.4,62.7,0.48%,37584,11630,3.23
2103,台橡,2026-08-10,27.3,28.65,4.95%,24706,7627,3.24
3036,文曄,2026-08-07,218.5,220.0,0.69%,42344,12114,3.5
2033,佳大,2026-08-07,16.1,20.55,27.64%,7604,672,11.31
1597,直得,2026-08-07,144.0,148.0,2.78%,5820,1420,4.1
8050,廣積,2026-08-07,63.6,61.6,-3.14%,16275,4929,3.3
2010,春源,2026-08-07,22.1,23.0,4.07%,5800,1240,4.68
6269,台郡,2026-08-07,64.5,67.4,4.5%,16400,4889,3.35
2031,新光鋼,2026-08-07,42.8,46.1,7.71%,10470,1405,7.45
4931,新盛力,2026-08-07,217.0,255.0,17.51%,16205,4493,3.61
2049,上銀,2026-08-07,370.0,368.0,-0.54%,17347,4133,4.2
3014,聯陽,2026-08-07,131.5,134.5,2.28%,5383,1640,3.28
4576,大銀微系統,2026-08-07,222.5,218.5,-1.8%,7920,1740,4.55
4540,全球傳動,2026-08-07,55.5,58.3,5.05%,13004,2256,5.76
2354,鴻準,2026-08-07,62.7,62.7,0.0%,81425,9925,8.2
3701,大眾控,2026-08-07,43.5,41.2,-5.29%,5155,1308,3.94
3594,磐儀,2026-08-07,58.7,56.9,-3.07%,7404,2342,3.16
3543,州巧,2026-08-07,36.6,37.1,1.37%,5070,1651,3.07
3490,單井,2026-08-07,29.7,32.0,7.74%,5065,1120,4.52
3114,好德,2026-08-07,37.4,36.55,-2.27%,5387,930,5.79
