股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1313,聯成,2026-06-25,11.8,12.55,6.36%,27329,7039,3.88
8054,安國,2026-06-25,138.0,130.0,-5.8%,15949,4035,3.95
6182,合晶,2026-06-25,116.0,125.0,7.76%,152205,39813,3.82
4903,聯光通,2026-06-25,41.05,42.45,3.41%,7058,2149,3.28
6271,同欣電,2026-06-25,254.5,271.5,6.68%,25376,7873,3.22
3588,通嘉,2026-06-25,79.9,72.0,-9.89%,5264,1286,4.09
3360,尚立,2026-06-25,21.65,20.9,-3.46%,19409,2735,7.09
6129,普誠,2026-06-25,20.05,19.65,-2.0%,8737,1721,5.08
2460,建通,2026-06-25,41.4,38.9,-6.04%,7093,2026,3.5
2233,宇隆,2026-06-25,241.5,230.5,-4.55%,6909,1682,4.11
2363,矽統,2026-06-25,72.0,76.1,5.69%,74310,16675,4.46
8054,安國,2026-06-24,119.0,130.0,9.24%,19951,3388,5.89
6168,宏齊,2026-06-24,33.5,32.8,-2.09%,48206,8209,5.87
5302,太欣,2026-06-24,13.85,13.05,-5.78%,6683,1981,3.37
5011,久陽,2026-06-24,22.6,25.95,14.82%,6617,1813,3.65
4716,大立,2026-06-24,22.85,24.2,5.91%,10962,1706,6.42
6243,迅杰,2026-06-24,42.6,44.2,3.76%,8694,1147,7.58
8234,新漢,2026-06-24,67.9,69.5,2.36%,5640,1237,4.56
3591,艾笛森,2026-06-24,27.8,27.25,-1.98%,20249,2791,7.26
6695,芯鼎,2026-06-24,62.5,64.7,3.52%,12353,2762,4.47
8040,九暘,2026-06-24,113.0,116.5,3.1%,15234,3000,5.08
3051,力特,2026-06-24,27.15,27.85,2.58%,12590,3797,3.32
3360,尚立,2026-06-24,18.85,20.9,10.88%,5430,1783,3.04
3094,聯傑,2026-06-24,40.5,43.3,6.91%,14669,4295,3.41
2460,建通,2026-06-24,36.4,38.9,6.87%,7757,1712,4.53
6719,力智,2026-06-24,275.0,295.5,7.45%,14515,3586,4.05
3230,錦明,2026-06-24,33.9,36.25,6.93%,5219,1123,4.65
6202,盛群,2026-06-23,80.9,70.4,-12.98%,29388,7408,3.97
6168,宏齊,2026-06-23,31.4,32.8,4.46%,20858,6253,3.34
8040,九暘,2026-06-23,107.0,116.5,8.88%,8173,2477,3.3
6525,捷敏-KY,2026-06-23,153.5,154.0,0.33%,10988,3498,3.14
6218,豪勉,2026-06-23,36.6,40.15,9.7%,5136,1694,3.03
6684,安格,2026-06-23,61.0,63.9,4.75%,5396,721,7.48
6243,迅杰,2026-06-23,40.5,44.2,9.14%,6327,731,8.66
6156,松上,2026-06-23,29.2,24.9,-14.73%,9316,2199,4.24
8054,安國,2026-06-23,119.5,130.0,8.79%,12899,2600,4.96
6275,元山,2026-06-23,53.0,50.0,-5.66%,5965,1059,5.63
4923,力士,2026-06-23,64.3,59.5,-7.47%,7316,2217,3.3
5425,台半,2026-06-23,135.0,127.0,-5.93%,118779,36913,3.22
5371,中光電,2026-06-23,75.5,74.7,-1.06%,19900,5041,3.95
2363,矽統,2026-06-23,70.8,76.1,7.49%,46403,13807,3.36
2492,華新科,2026-06-23,645.0,599.0,-7.13%,39042,10937,3.57
3031,佰鴻,2026-06-23,30.7,29.8,-2.93%,7318,2418,3.03
3041,揚智,2026-06-23,32.0,29.25,-8.59%,11710,3711,3.16
3230,錦明,2026-06-23,34.45,36.25,5.22%,6090,890,6.84
3257,虹冠電,2026-06-23,70.4,68.0,-3.41%,9788,2138,4.58
3317,尼克森,2026-06-23,98.5,92.8,-5.79%,20498,5966,3.44
3360,尚立,2026-06-23,16.95,20.9,23.3%,6739,1532,4.4
3372,典範,2026-06-23,21.9,21.9,0.0%,8830,1926,4.58
3390,旭軟,2026-06-23,30.0,27.6,-8.0%,5273,1749,3.01
3588,通嘉,2026-06-23,69.0,72.0,4.35%,5138,933,5.5
3591,艾笛森,2026-06-23,26.55,27.25,2.64%,11598,1891,6.13
3652,精聯,2026-06-23,42.5,41.15,-3.18%,5566,956,5.82
3675,德微,2026-06-23,445.5,385.5,-13.47%,10089,1954,5.16
2061,風青,2026-06-23,59.9,69.5,16.03%,9502,2799,3.4
4956,光鋐,2026-06-23,40.05,39.25,-2.0%,10563,3371,3.13
5299,杰力,2026-06-23,137.0,128.0,-6.57%,5239,1312,3.99
8255,朋程,2026-06-23,217.5,187.5,-13.79%,12779,3802,3.36
