stock_id,lots
1101,-10781
1102,-3712
1103,-164
1104,-624
1108,-22
1109,-37
1110,-5
1201,-84
1203,-5
1210,-929
1213,0
1215,-239
1216,806
1217,-176
1218,-1114
1219,-101
1220,1
1225,-110
1227,-357
1229,-831
1231,-228
1232,-97
1233,0
1234,-16
1235,-6
1236,-1
1240,-1
1256,10
1259,0
1264,-2
1268,0
1294,-1
1301,179
1303,-3415
1304,225
1305,50
1307,57
1308,159
1309,269
1310,76
1312,513
1313,245
1314,-3630
1315,-5
1316,75
1319,-64
1321,-16
1323,-5
1324,-1
1325,-4
1326,-1564
1336,10
1337,-42
1338,-3
1339,-8
1340,-9
1341,0
1342,159
1402,1149
1409,40
1410,-1
1413,-36
1414,73
1416,-17
1417,4
1418,0
1419,-42
1423,0
1432,10
1434,13
1435,2
1436,-9
1437,-17
1438,0
1439,3
1440,-13
1441,-1
1442,-43
1443,0
1444,4
1445,-1
1446,-58
1447,178
1449,31
1451,12
1452,0
1453,-1
1454,-2
1455,55
1456,0
1457,-2
1459,19
1460,-22
1463,0
1464,1
1465,-1
1466,0
1467,20
1468,0
1470,0
1471,1
1472,-2
1473,-1
1474,-9
1475,-1
1476,135
1477,646
1503,-1
1504,591
1506,-31
1512,2
1513,981
1514,-65
1515,-302
1516,0
1517,-40
1519,120
1521,-1
1522,64
1524,65
1525,0
1526,-30
1527,19
1528,-19
1529,-28
1530,-1
1531,-4
1532,10
1533,-3
1535,-1
1536,455
1537,-56
1538,0
1539,0
1540,7
1541,5
1558,10
1560,-49
1563,116
1565,0
1568,-55
1569,104
1570,0
1580,-8
1582,30
1583,-2
1584,-37
1586,12
1587,-14
1590,9
1591,-54
1593,0
1595,34
1597,16
1598,44
1599,-1
1603,-15
1604,-95
1605,6697
1608,3489
1609,235
1611,31
1612,-160
1614,-2
1615,3
1616,-21
1617,-625
1618,75
1626,-6
1702,61
1707,-273
1708,131
1709,774
1710,257
1711,398
1712,-512
1713,-63
1714,-3996
1717,1168
1718,-24172
1720,-119
1721,44
1722,-1819
1723,-12
1725,-1
1726,-2
1727,64
1730,-3
1731,-16
1732,-4
1733,-14
1734,18
1735,-3
1736,-372
1737,-22
1742,6
1752,0
1760,-7
1762,-10
1773,-62
1776,-8
1777,-1
1781,0
1783,-7
1784,-2
1785,1067
1786,-2
1788,-1
1789,-208
1795,-76
1796,0
1799,-19
1802,3356
1805,-23
1806,-31
1808,-697
1809,-140
1810,-1311
1813,0
1815,4189
1817,-12
1903,-3
1904,156
1905,70
1906,2
1907,670
1909,879
2002,-8722
2006,1973
2007,-36
2008,0
2009,321
2010,-403
2012,-5
2013,-18
2014,-258
2015,-59
2017,-68
2020,-111
2022,58
2023,-268
2024,0
2025,27
2027,-87
2028,-51
2029,-18
2030,-79
2031,151
2032,-16
2033,9
2034,-51
2035,0
2038,43
2049,294
2059,117
2061,44
2062,97
2063,-1
2064,0
2065,-1
2066,1
2067,0
2069,16
2070,-7
2101,102
2102,-43
2103,376
2104,-344
2105,-1012
2106,-77
2107,-12
2108,18
2114,0
2115,0
2201,-1278
2204,-1381
2206,-599
2207,-12
2208,-533
2211,-277
2221,4
2227,-8
2228,14
2230,16
2231,-113
2233,-7
2235,0
2236,-172
2239,4
2241,-15
2243,-61
2247,-13
2248,-13
2250,0
2301,33264
2302,-202
2303,-16217
2305,721
2308,642
2312,1178
2313,52
2314,-11
2316,12
2317,527
2321,0
2323,1472
2324,11833
2327,-9634
2328,-44
2329,410
2330,-14509
2331,328
2332,10951
2337,-7187
2338,241
2340,850
2342,146
2344,17331
2345,21
2347,196
2348,-212
2349,24
2351,87
2352,819
2353,489
2354,405
2355,159
2356,8102
2357,719
2359,91
2360,261
2362,138
2363,447
2364,6
2365,260
2367,205
2368,-944
2369,-667
2371,923
2373,-14
2374,-150
2375,291
2376,1553
2377,6644
2379,391
2380,-6
2382,53
2383,72
2385,-737
2387,-84
2388,3567
2390,8
2392,185
2393,-1410
2395,-105
2397,46
2399,-300
2401,911
2402,-220
2404,-73
2405,420
2406,-142
2408,25579
2409,9710
2412,-4667
2413,-62
2414,140
2417,141
2419,167
2420,-88
2421,-148
2423,-25
2424,0
2425,-1524
2426,1387
2427,-59
2428,35
2429,-170
2430,-26
2431,47
2433,0
2434,172
2436,290
2438,-7
2439,-35
2440,-43
2441,733
2442,-825
2444,-17
2449,765
2450,-37
2451,1239
2453,17
2454,-1973
2455,1541
2457,215
2458,90
2459,-35
2460,-12
2461,160
2462,-49
2464,3204
2465,121
2466,-142
2467,17
2468,-29
2471,12
2472,440
2474,-684
2476,-25
2477,-5
2478,255
2480,-156
2481,-5716
2482,-27
2483,-12
2484,2716
2485,-537
2486,1407
2488,-183
2489,-51
2491,21
2492,-4219
2493,-140
2495,218
2496,0
2497,40
2498,-495
2501,-834
2504,-1800
2505,-19
2506,-20
2509,7
2511,42
2514,-14
2515,-1372
2516,5
2520,-426
2524,-14
2527,-722
2528,-15
2530,-406
2534,-110
2535,-127
2536,-73
2537,-132
2538,-115
2539,-579
2540,-688
2542,250
2543,-120
2545,-111
2546,-133
2547,99
2548,-549
2596,0
2597,-36
2601,-88
2603,-205
2605,318
2606,168
2607,-88
2608,-170
2609,1746
2610,5550
2611,5
2612,103
2613,4
2614,-4
2615,798
2616,-22
2617,-137
2618,5702
2630,-497
2633,-1271
2634,-1647
2636,-39
2637,305
2640,-1
2641,285
2642,-1
2643,10
2645,-264
2646,-1158
2701,-7
2702,-1
2704,-35
2705,9
2706,-25
2707,-176
2712,0
2718,0
2719,0
2722,4
2723,-90
2724,0
2726,0
2727,-58
2729,5
2731,-116
2732,-1
2734,1
2736,0
2739,-54
2740,0
2743,-4
2745,-59
2748,-23
2751,0
2752,-1
2753,-41
2754,6
2755,-1
2756,0
2762,-29
2801,-14322
2812,-22393
2816,-12
2820,-2696
2832,-79
2834,-24925
2836,-1382
2838,-1241
2845,-756
2849,-81
2850,-104
2851,-150
2852,-92
2855,67
2867,1769
2880,1079
2881,-330
2882,-2081
2883,6529
2884,5
2885,6494
2886,-632
2887,9854
2889,-3800
2890,1138
2891,1815
2892,-3391
2897,-161
2901,0
2903,-882
2904,-6
2905,-498
2906,-20
2908,1
2910,0
2911,-17
2912,-161
2913,-107
2915,-360
2916,0
2923,-141
2924,0
2926,-1
2929,-3
2937,0
2939,-3
2945,0
2947,0
2948,0
2949,0
3002,9
3003,29
3004,-129
3005,-170
3006,5499
3008,467
3010,18
3011,36
3013,44
3014,35
3015,339
3016,-1051
3017,738
3018,-1
3019,-520
3021,-23
3022,-64
3023,-22
3024,-2
3025,-7
3026,-76
3027,-2
3028,465
3029,222
3030,70
3031,-4
3032,21
3033,364
3034,927
3035,751
3036,290
3037,1541
3038,2
3040,-1
3041,68
3042,3166
3043,-6
3044,397
3045,-2011
3046,17
3047,186
3048,-2136
3049,168
3050,13
3051,33
3052,10
3054,-4
3055,-27
3056,26
3057,-25
3058,-94
3059,143
3060,205
3062,163
3064,0
3066,81
3067,0
3071,19
3073,0
3078,135
3081,139
3083,-2
3085,0
3086,1
3088,-148
3090,-3683
3092,-4
3093,17
3094,115
3095,0
3105,3622
3114,-25
3115,0
3118,0
3122,1
3128,-5
3130,-9
3131,5
3138,-12
3141,155
3147,60
3149,-125
3152,5
3162,95
3163,175
3164,-5
3167,53
3168,0
3169,10
3171,0
3176,-21
3178,9
3188,-11
3189,2189
3191,0
3205,1
3206,0
3207,8
3209,226
3211,27
3213,20
3217,-127
3218,76
3219,-2
3221,-742
3224,0
3226,0
3227,520
3228,13
3229,72
3230,-117
3231,23542
3232,0
3234,-200
3236,-757
3252,0
3257,-1
3259,-1
3260,499
3264,161
3265,48
3266,-4
3268,8
3272,-1
3276,-29
3284,-19
3285,-1
3287,22
3288,-21
3289,-27
3290,-51
3293,184
3294,55
3296,3
3297,-4
3303,51
3305,139
3306,1
3308,1
3310,0
3311,6
3312,224
3313,-7
3317,66
3321,-31
3322,-12
3323,6
3324,71
3325,3
3332,0
3338,-13
3339,317
3346,38
3349,0
3354,5
3356,-126
3357,-86
3360,-59
3362,-425
3363,-249
3372,-22
3373,1
3374,-2276
3376,-122
3379,16
3380,-168
3388,-25
3390,-3
3402,-51
3406,-278
3413,490
3416,92
3419,4
3430,36
3432,0
3434,4
3437,35
3438,3
3441,-4211
3443,-54
3444,-3
3447,0
3450,-1285
3455,-1
3465,0
3466,23
3479,-131
3481,-6791
3483,-47
3484,95
3489,310
3490,12
3491,158
3492,0
3494,-37
3498,-295
3499,-1
3501,-35
3504,-495
3508,15
3511,1
3512,12
3515,-58
3516,4
3518,-23
3520,-62
3521,-3
3522,-1
3523,0
3526,-10
3527,-2
3528,-14
3529,-13
3530,-8
3531,0
3532,268
3533,-118
3535,32
3537,4
3540,-8
3541,-1
3543,-97
3545,47
3546,22
3548,53
3550,-61
3551,-199
3552,-9
3555,0
3556,35
3557,20
3558,22
3563,46
3564,5
3567,-4
3570,-1
3576,-1371
3577,-25
3580,-18
3581,-176
3583,130
3587,34
3588,-8
3591,-39
3592,142
3593,-1
3594,170
3596,-46
3597,0
3605,1739
3607,-61
3609,11
3611,-1
3615,-12
3617,12
3622,-7
3623,-1
3624,-376
3625,30
3628,-23
3629,0
3630,60
3631,-1
3632,0
3645,84
3646,0
3652,-1
3653,648
3661,-11
3663,72
3664,0
3665,1045
3666,0
3669,-70
3672,0
3673,170
3675,-23
3679,-15
3680,205
3684,0
3685,-19
3686,-3
3687,-7
3689,0
3691,76
3693,73
3694,92
3701,166
3702,949
3703,-399
3704,-130
3705,-44
3706,6445
3707,309
3708,71
3709,14
3710,-57
3711,-12275
3712,124
3713,0
3714,1275
3715,-40
3716,-43
4102,0
4104,-94
4105,183
4106,24
4107,-1
4108,-65
4109,0
4111,-1
4113,-13
4114,-42
4116,24
4119,-13
4120,-1
4121,-1
4123,84
4126,-1
4127,25
4128,-1
4129,-8
4131,0
4133,0
4137,-14
4138,-1
4139,0
4142,83
4147,74
4148,0
4153,0
4154,0
4155,-31
4157,148
4160,-1
4161,0
4162,49
4163,-7
4164,-14
4167,105
4168,-6
4171,-192
4173,-1
4174,-80
4175,-1
4188,0
4190,-1
4192,0
4198,0
4205,-5
4207,4
4303,132
4304,0
4305,0
4306,-150
4401,0
4402,-1
4406,0
4413,0
4414,-17
4416,-44
4417,-2
4419,0
4420,-1
4426,-5
4430,-1
4432,0
4433,-1
4438,-1
4439,0
4440,0
4442,-597
4502,0
4503,-8
4506,-3
4510,56
4513,22
4523,-2
4526,251
4527,0
4528,-1
4529,0
4530,0
4532,-46
4533,49
4534,23
4535,0
4536,8
4538,0
4540,167
4541,38
4542,-72
4543,-2
4545,1
4549,-3
4550,0
4551,-10
4552,-1
4554,0
4555,21
4556,-11
4557,-23
4558,0
4560,-5
4561,17
4562,24
4563,7
4564,-523
4566,-24
4569,10
4571,23
4572,-1
4576,208
4577,193
4580,0
4581,0
4583,-11
4584,0
4588,-13
4609,0
4702,1
4706,0
4707,58
4711,4
4714,136
4716,20
4720,-29
4721,-51
4722,-252
4726,3
4728,0
4729,-6
4735,0
4736,-7
4737,-4
4739,83
4741,17
4743,356
4744,-1
4745,-12
4746,168
4747,1
4749,30
4754,-1
4755,-12
4760,9
4763,-4124
4764,-220
4766,-30
4767,0
4768,54
4770,-72
4771,-6
4772,-102
4806,0
4807,-8
4903,271
4904,-1030
4905,0
4906,484
4907,-16
4908,-184
4909,43
4911,-20
4912,69
4915,-1209
4916,572
4919,-425
4923,-36
4924,0
4927,1064
4930,-1
4931,-767
4933,3
4934,-38
4935,-6
4938,5408
4939,-1333
4942,-54
4943,0
4946,0
4949,22
4950,0
4951,9
4952,3
4953,155
4956,-213
4958,1058
4960,121
4961,76
4966,61
4967,414
4968,90
4971,16
4972,-1
4973,-111
4974,6
4976,-112
4977,187
4979,741
4989,580
4991,213
4994,-1
4995,2
4999,-11
5007,-10
5009,707
5011,-18
5013,0
5014,-6
5015,0
5016,0
5201,0
5202,-2
5203,41
5205,0
5206,0
5209,1
5210,1
5211,-1
5212,0
5213,-25
5215,-6
5220,0
5222,-17
5223,0
5225,-38
5227,-15
5228,7
5230,0
5234,-53
5236,20
5243,144
5244,7
5245,-6
5251,-3
5258,122
5263,0
5269,64
5272,-4
5274,-7
5276,0
5278,48
5283,-2
5284,57
5285,71
5287,6
5288,4
5289,-583
5291,17
5292,-5
5299,2
5301,0
5302,29
5306,-11
5309,-65
5310,0
5312,-1
5314,314
5315,-5
5321,-50
5324,-2
5328,-949
5340,72
5344,0
5345,-1
5347,-4784
5348,0
5351,6001
5353,0
5355,0
5356,-13
5364,0
5371,5976
5381,31
5386,-118
5388,614
5392,39
5398,-19
5403,-5
5410,30
5425,-2501
5426,15
5432,7
5434,-66
5438,-1
5439,92
5443,104
5450,-49
5452,5
5455,0
5457,-12
5460,7
5464,-40
5465,-5
5468,23
5469,93
5471,-421
5474,62
5475,-232
5478,-4
5481,-1
5483,-3930
5484,-27
5487,2
5488,-31
5489,-11
5490,-825
5493,2
5498,-1
5508,15
5511,-5
5512,-60
5514,0
5515,-74
5516,-17
5519,-6
5520,0
5521,470
5522,-359
5523,0
5525,-11
5529,0
5530,12
5531,-5
5533,-3
5534,-253
5536,-11
5538,0
5543,0
5546,0
5548,-1
5601,0
5603,-21
5604,0
5607,-34
5608,65
5609,2
5701,0
5703,0
5704,0
5706,-83
5864,-398
5871,-600
5876,-53
5878,0
5880,-1791
5902,0
5903,-36
5905,-92
5906,0
5907,-2
6005,-711
6015,-189
6016,-100
6020,0
6021,-1
6023,-38
6024,-96
6026,-155
6101,10
6103,0
6104,116
6108,-11
6109,-33
6111,0
6112,167
6113,-3
6114,0
6115,-28
6116,1774
6117,4
6118,-4
6120,994
6121,92
6122,-84
6123,-8
6124,0
6125,136
6126,35
6127,365
6128,2
6129,-15
6130,-1
6133,68
6134,17
6136,1
6138,261
6139,-103
6140,-1
6141,215
6142,150
6143,73
6144,0
6146,-26
6147,2934
6148,-18
6150,7
6151,4
6152,21
6153,257
6154,0
6155,149
6156,-50
6158,-1
6160,0
6161,37
6163,61
6164,4
6165,371
6166,33
6167,8
6168,-1199
6169,0
6170,-10
6171,0
6173,-467
6174,-343
6175,302
6176,1462
6177,-351
6179,356
6180,-43
6182,2195
6183,0
6184,-11
6185,13
6186,-540
6187,547
6188,105
6189,127
6190,79
6191,145
6192,-2
6194,0
6195,-1
6196,-147
6197,-304
6198,0
6199,5
6201,-61
6202,-841
6203,-19
6204,37
6205,31
6206,869
6207,268
6208,-24
6209,-576
6210,0
6212,0
6213,555
6214,64
6215,22
6216,-5
6217,8
6218,43
6219,-4
6220,-16
6221,-2
6222,0
6223,-54
6224,45
6225,0
6226,-729
6227,-29
6228,0
6229,4
6230,-9
6231,26
6233,-10
6234,70
6235,83
6237,-1
6239,662
6240,4
6241,16
6242,0
6243,-60
6244,278
6245,35
6246,0
6248,4
6257,62
6259,-98
6261,37
6263,-33
6264,0
6265,828
6266,-6
6269,100
6270,13
6271,-1009
6274,666
6275,8
6276,3
6277,81
6278,370
6279,24
6281,-3
6282,1887
6283,-3
6284,27
6285,1345
6290,-726
6291,32
6292,40
6294,-1
6405,-48
6409,-4
6411,-38
6412,134
6414,30
6415,-149
6416,60
6417,-6
6418,11
6419,-11
6425,-7
6426,164
6431,24
6432,-30
6435,-455
6438,70
6441,-1
6442,116
6443,74
6446,-441
6449,-23
6451,-482
6456,287
6461,-2
6462,29
6464,0
6465,-58
6469,13
6470,-1
6472,-61
6477,-50
6482,0
6485,21
6486,-3
6488,687
6491,61
6492,31
6494,-8
6496,0
6499,41
6504,-2
6505,-2442
6506,0
6508,-1
6509,15
6510,-5
6512,0
6515,3
6516,10
6517,54
6523,-2
6525,147
6526,29
6527,6
6530,-4
6531,249
6532,-7
6533,-117
6535,-49
6538,725
6541,-133
6542,0
6546,10
6547,190
6548,730
6550,-142
6552,1
6556,0
6558,35
6560,0
6561,-17
6568,11
6569,-9
6570,83
6573,33
6574,6
6576,2
6577,-2
6578,432
6579,82
6581,-1
6582,-11
6584,-75
6585,-61
6588,547
6589,78
6590,0
6591,-1
6592,-380
6593,-1
6596,3
6598,19
6603,19
6605,10
6606,17
6609,3
6612,0
6613,-45
6615,-1
6616,-5
6617,17
6624,0
6625,11
6629,0
6637,-19
6640,8
6641,0
6642,133
6643,21
6649,-1
6651,-3
6654,-1
6655,0
6657,4
6658,-3
6661,0
6662,0
6664,25
6666,-28
6667,-6
6668,-12
6669,14
6670,-22
6671,0
6672,-111
6674,0
6679,1
6680,0
6683,-42
6684,9
6689,44
6690,2
6691,41
6692,0
6693,-40
6695,10
6697,0
6698,-3
6703,-1
6706,46
6708,0
6712,-39
6715,-34
6716,0
6719,52
6720,0
6721,-14
6727,48
6728,3
6732,18
6733,-7
6735,-3
6739,32
6741,8
6742,68
6743,-92
6751,0
6752,0
6753,-270
6754,0
6756,6
6757,-240
6761,25
6762,0
6763,-17
6767,0
6768,-907
6770,30406
6776,30
6781,162
6782,6
6785,1
6788,4
6789,116
6790,-47
6791,0
6792,0
6796,0
6799,-7
6803,5
6804,14
6805,184
6807,0
6811,105
6821,4
6823,14
6829,-34
6830,-445
6834,-1379
6835,-1
6838,-33
6840,4
6841,18
6843,0
6844,-1
6846,0
6855,0
6859,0
6861,-34
6862,-18
6863,20
6865,0
6869,24
6870,2
6872,0
6873,-12
6874,0
6875,-42
6877,8
6881,0
6885,-107
6887,1
6890,6
6894,3
6895,-3
6899,0
6901,-239
6903,13
6904,0
6906,0
6913,42
6914,-1
6916,-6
6919,-984
6922,-11
6923,-13
6928,10
6929,0
6931,1
6933,30
6937,-38
6952,0
6953,-2
6957,-34
6958,-4
6962,69
6965,-7
6967,-4
6968,0
6982,0
6994,-36
6996,-12
6997,-1
7402,-93
7556,-1
7584,0
7703,0
7704,18
7705,-38
7708,4
7709,-6
7712,22
7713,0
7714,61
7715,-7
7718,0
7722,0
7728,0
7732,0
7734,7
7736,0
8011,-67
8016,0
8021,435
8024,0
8027,66
8028,-71
8032,-4
8033,40
8034,-1
8038,-20
8039,-362
8040,5
8042,-1264
8043,-826
8044,56
8045,-1
8046,970
8047,0
8048,48
8049,-20
8050,461
8054,88
8059,-7
8064,134
8066,-1
8067,0
8068,8
8069,2036
8070,-138
8071,-79
8072,2
8074,-37
8076,127
8077,0
8080,0
8081,17
8083,2
8084,-10
8085,21
8086,48
8087,5
8088,3
8089,27
8091,-55
8092,0
8093,1
8096,940
8097,14
8099,-10
8101,0
8103,4
8104,33
8105,66
8107,0
8109,-8
8110,-2939
8111,-894
8112,7497
8114,369
8121,14
8131,2259
8147,-27
8150,-1989
8155,-16
8163,278
8171,-1
8176,1
8182,-317
8183,1
8201,0
8210,26
8213,-59
8215,92
8222,-53
8227,36
8234,51
8240,28
8249,0
8255,24
8261,-812
8271,1190
8272,0
8277,28
8279,0
8284,0
8289,-99
8291,-19
8299,-351
