stock_id,lots
1101,10305
1102,-1997
1103,8
1104,35
1108,14
1109,-6
1110,-4
1201,104
1203,6
1210,-210
1213,0
1215,-1207
1216,5371
1217,194
1218,659
1219,50
1220,-6
1225,54
1227,71
1229,243
1231,120
1232,-143
1233,2
1234,-3
1235,-1
1236,-8
1240,-1
1256,32
1259,0
1264,-63
1268,2
1294,-1
1301,-7946
1303,30630
1304,3187
1305,1032
1307,791
1308,936
1309,287
1310,827
1312,766
1313,238
1314,448
1315,-1
1316,965
1319,-3593
1321,-52
1323,38
1324,1
1325,-36
1326,9304
1336,-11
1337,12
1338,17
1339,-38
1340,11
1341,0
1342,61
1402,-21109
1409,5040
1410,-11
1413,0
1414,13
1416,72
1417,18
1418,12
1419,104
1423,0
1432,-93
1434,-370
1436,27
1437,-16
1438,-8
1439,0
1440,377
1441,-1
1442,265
1443,0
1444,819
1445,-5
1446,8
1447,-293
1449,841
1451,-3
1452,20
1453,-3
1454,-17
1455,369
1456,-2
1457,-9
1459,-48
1460,208
1463,4
1464,91
1465,5
1466,32
1467,147
1468,0
1470,0
1471,87
1472,0
1473,11
1474,100
1475,3
1476,312
1477,555
1503,113
1504,-14464
1506,-281
1512,-78
1513,2320
1514,116
1515,-171
1516,10
1517,46
1519,21
1521,-86
1522,-1325
1524,361
1525,16
1526,5
1527,98
1528,3265
1529,298
1530,67
1531,17
1532,193
1533,173
1535,6
1536,415
1537,3
1538,0
1539,-45
1540,139
1541,4
1558,0
1560,-71
1563,1203
1565,24
1568,-138
1569,81
1570,50
1580,-6
1582,-3377
1583,1
1584,124
1586,-19
1587,-401
1590,-43
1591,-18
1593,-2
1595,-658
1597,-706
1598,47
1599,0
1603,22
1604,-125
1605,-10845
1608,995
1609,-3583
1611,-9
1612,581
1614,7
1615,0
1616,-21
1617,191
1618,241
1626,-3
1702,-513
1707,-40
1708,680
1709,409
1710,-1409
1711,734
1712,-188
1713,13
1714,1704
1717,-373
1718,7875
1720,23
1721,-9
1722,1267
1723,423
1725,40
1726,-13
1727,-372
1730,-18
1731,-40
1732,23
1733,46
1734,169
1735,83
1736,-51
1737,28
1742,-1
1752,4
1760,27
1762,60
1773,-80
1776,17
1777,1
1781,1
1783,-9
1784,23
1785,-7255
1786,10
1788,-33
1789,78
1795,183
1796,-5
1799,-11
1802,31913
1805,9
1806,114
1808,-71
1809,4492
1810,945
1813,-12
1815,7191
1817,10
1903,-7
1904,1004
1905,237
1906,9
1907,401
1909,993
2002,-4445
2006,-112
2007,169
2008,0
2009,643
2010,707
2012,22
2013,11
2014,3208
2015,-47
2017,386
2020,-8
2022,455
2023,1287
2024,0
2025,-14
2027,7655
2028,26
2029,88
2030,441
2031,434
2032,300
2033,1
2034,621
2035,0
2038,123
2049,-683
2059,26
2061,-210
2062,19
2063,0
2064,19
2065,26
2066,8
2067,-6
2069,116
2070,118
2073,0
2101,-39
2102,52
2103,458
2104,310
2105,3396
2106,-105
2107,104
2108,178
2114,25
2115,-2
2201,683
2204,-221
2206,435
2207,-93
2208,-1592
2211,56
2221,22
2227,3
2228,80
2230,-21
2231,95
2233,138
2235,-3
2236,16
2239,8
2241,-69
2243,784
2247,-25
2248,-7
2250,9
2301,-1828
2302,-1454
2303,-2360
2305,-854
2308,-1846
2312,-4714
2313,-13806
2314,-57
2316,-660
2317,-23809
2321,0
2323,2642
2324,5978
2327,-683
2328,11590
2329,1199
2330,-4606
2331,2170
2332,-657
2337,15151
2338,-2610
2340,-1131
2342,-750
2344,-42454
2345,311
2347,-170
2348,64
2349,2789
2351,-403
2352,-4232
2353,16152
2354,2067
2355,-14001
2356,-14449
2357,1390
2359,-47
2360,142
2362,-1115
2363,-102
2364,75
2365,-987
2367,-5704
2368,210
2369,-4024
2371,3188
2373,13
2374,377
2375,-991
2376,-6315
2377,7517
2379,322
2380,-76
2382,3790
2383,169
2385,1326
2387,693
2388,-1595
2390,328
2392,621
2393,208
2395,25
2397,-155
2399,4508
2401,-273
2402,-78
2404,-95
2405,-95
2406,7395
2408,27996
2409,-100393
2412,9823
2413,-1359
2414,68
2417,948
2419,-407
2420,73
2421,1569
2423,-21
2424,-6
2425,-16
2426,-2760
2427,-339
2428,-421
2429,80
2430,10
2431,-280
2433,3
2434,-5
2436,-1108
2438,-76
2439,310
2440,143
2441,-2017
2442,526
2444,-55
2449,-9678
2450,156
2451,978
2453,300
2454,798
2455,496
2457,-23
2458,272
2459,-57
2460,14
2461,216
2462,500
2464,-1152
2465,589
2466,-50
2467,147
2468,407
2471,455
2472,30
2474,1975
2476,-113
2477,112
2478,593
2480,105
2481,-11579
2482,45
2483,-59
2484,-685
2485,-3067
2486,-2019
2488,68
2489,-3192
2491,549
2492,1726
2493,-744
2495,753
2496,-1
2497,511
2498,439
2501,1006
2504,620
2505,93
2506,20
2509,28
2511,209
2514,33
2515,-1057
2516,-20
2520,889
2524,19
2527,97
2528,-407
2530,58
2534,-26
2535,137
2536,15
2537,512
2538,125
2539,-101
2540,-22
2542,2174
2543,287
2545,81
2546,-17
2547,218
2548,677
2596,5
2597,313
2601,272
2603,13059
2605,4460
2606,1886
2607,156
2608,118
2609,16333
2610,3820
2611,272
2612,331
2613,175
2614,244
2615,4592
2616,72
2617,308
2618,19657
2630,223
2633,-2519
2634,1294
2636,547
2637,2019
2640,-2
2641,-2338
2642,-49
2643,-15
2645,1093
2646,2805
2701,-1
2702,-5
2704,8
2705,65
2706,-3
2707,32
2712,0
2718,10
2719,-6
2722,0
2723,39
2724,0
2726,6
2727,181
2729,-14
2731,218
2732,9
2734,-15
2736,-6
2739,24
2740,0
2743,73
2745,17
2748,23
2751,0
2752,-35
2753,49
2754,-5
2755,-1
2756,-5
2762,85
2801,3956
2812,1517
2816,11
2820,-592
2832,0
2834,5043
2836,-364
2838,178
2845,3444
2849,7
2850,-178
2851,-30
2852,68
2855,-2634
2867,4903
2880,19889
2881,-940
2882,11642
2883,5630
2884,16149
2885,-7112
2886,21302
2887,86469
2889,779
2890,5330
2891,8399
2892,2674
2897,-624
2901,5
2903,-394
2904,-8
